seller_id,item_id,item_name,category,marketplace_price,stock_qty,dq_failure_reason
S100,I766051,,Footwear,64679.45,13,missing_item_name
S100,I774864,,Apparel,33795.71,193,missing_item_name
S100,I777819,,Home Appliances,120495.45,97,missing_item_name
S100,I786534,Bajaj Mixer Grinder,Home Appliances,-94258.23,372,negative_price
S100,I787203,,Footwear,119598.61,50,missing_item_name
S100,I810485,Samsung Galaxy S24 Ultra,Electronics,66666.7,-8,negative_stock
S100,I813521,Samsung 55” Smart Tv,Home Appliances,130450.01,-20,negative_stock
S100,I822620,Allen Solly Formal Pants,Apparel,2304.87,-5,negative_stock
S100,I825206,Samsung 55” Smart Tv,Home Appliances,-98384.48,-3,"negative_price,negative_stock"
S100,I828539,Philips Air Fryer,Home Appliances,68777.62,-9,negative_stock
S100,I836605,Philips Air Fryer,Home Appliances,-12911.03,94,negative_price
S100,I841038,U.s. Polo T-shirt,Apparel,-77644.31,255,negative_price
S100,I859101,Dell Xps 13 Laptop,Electronics,139571.69,-1,negative_stock
S100,I87158,,Apparel,98318.55,228,missing_item_name
S100,I896795,Puma Running Shoes,Footwear,73047.88,-7,negative_stock
S100,I901099,Bajaj Mixer Grinder,Home Appliances,-145814.16,27,negative_price
S100,I907939,Allen Solly Formal Pants,Apparel,-41827.2,262,negative_price
S100,I922978,Adidas Ultraboost 23,Footwear,-14223.74,304,negative_price
S100,I932057,Philips Air Fryer,Home Appliances,23562.25,-6,negative_stock
S100,I93411,,Apparel,97863.62,277,missing_item_name
S100,I940948,Zara Maxi Dress,Apparel,-12912.27,452,negative_price
S100,I947456,H&m Cotton Shirt,Apparel,-17835.07,210,negative_price
S100,I975598,Philips Air Fryer,Home Appliances,86955.33,-6,negative_stock
S100,I978890,,Apparel,3468.27,434,missing_item_name
S100,I996808,Sony Wh-1000xm5 Headphones,Electronics,116580.91,-6,negative_stock
S101,,Apple Iphone 15 Pro,Electronics,45203.98,350,missing_item_id
S101,I102356,Adidas Ultraboost 23,Footwear,74652.73,-11,negative_stock
S101,I113595,Samsung 55” Smart Tv,Home Appliances,-32155.09,114,negative_price
S101,I115103,,Electronics,130154.02,444,missing_item_name
S101,I147389,,Apparel,115375.32,84,missing_item_name
S101,I152969,Lg 7kg Washing Machine,Home Appliances,37298.2,-3,negative_stock
S101,I169883,Dyson Vacuum Cleaner,Home Appliances,-46066.56,123,negative_price
S101,I178372,Dyson Vacuum Cleaner,Home Appliances,64263.55,-19,negative_stock
S101,I186054,Lg 7kg Washing Machine,Home Appliances,-147310.16,185,negative_price
S101,I188706,,Electronics,67197.31,16,missing_item_name
S101,I195720,,Home Appliances,67019.58,474,missing_item_name
S101,I197289,U.s. Polo T-shirt,Apparel,33377.62,-13,negative_stock
S101,I201607,Apple Iphone 15 Pro,Electronics,-68998.54,97,negative_price
S101,I205832,Reebok Nano X4,Footwear,115335.87,-7,negative_stock
S101,I227646,Sony Wh-1000xm5 Headphones,Electronics,139718.26,-8,negative_stock
S101,I228047,Philips Air Fryer,Home Appliances,-149749.5,310,negative_price
S101,I232829,,Apparel,58054.14,438,missing_item_name
S101,I240086,,Home Appliances,95401.59,195,missing_item_name
S101,I253898,Samsung Galaxy S24 Ultra,Electronics,-49009.45,359,negative_price
S101,I267380,Philips Air Fryer,Home Appliances,97169.83,-1,negative_stock
S101,I280185,,Electronics,-107682.46,310,"missing_item_name,negative_price"
S101,I280213,Allen Solly Formal Pants,Apparel,75672.93,-10,negative_stock
S101,I283600,Samsung 55” Smart Tv,Home Appliances,36180.19,-7,negative_stock
S101,I29098,Puma Running Shoes,Footwear,18774.82,-7,negative_stock
S101,I29456,,Home Appliances,92949.56,94,missing_item_name
S101,I30152,Bajaj Mixer Grinder,Home Appliances,135904.98,-9,negative_stock
S101,I314254,Apple Iphone 15 Pro,Electronics,-137270.86,46,negative_price
S101,I323605,H&m Cotton Shirt,Apparel,67269.21,-19,negative_stock
S101,I324326,Lg 7kg Washing Machine,Home Appliances,-20444.27,189,negative_price
S101,I352378,Philips Air Fryer,Home Appliances,-58218.27,203,negative_price
S101,I367529,Allen Solly Formal Pants,Apparel,-137289.39,95,negative_price
S101,I384132,Lg 7kg Washing Machine,Home Appliances,592.44,-11,negative_stock
S101,I396037,Levis Denim Jacket,Apparel,-36316.39,401,negative_price
S101,I409590,Nike Air Zoom Pegasus,Footwear,15861.95,-9,negative_stock
S101,I415572,Dell Xps 13 Laptop,Electronics,86105.96,-16,negative_stock
S101,I433750,Sony Wh-1000xm5 Headphones,Electronics,-110536.36,35,negative_price
S101,I435969,,Home Appliances,56245.1,354,missing_item_name
S101,I443246,,Apparel,4459.46,425,missing_item_name
S101,I444517,Adidas Ultraboost 23,Footwear,-51610.86,341,negative_price
S101,I446070,,Footwear,78611.65,81,missing_item_name
S101,I46611,H&m Cotton Shirt,Apparel,-86952.22,86,negative_price
S101,I476289,,Apparel,140375.72,24,missing_item_name
S101,I476537,Puma Running Shoes,Footwear,23302.38,-6,negative_stock
S101,I479661,Samsung 55” Smart Tv,Home Appliances,-101887.35,47,negative_price
S101,I483093,,Apparel,38515.66,280,missing_item_name
S101,I493157,Bajaj Mixer Grinder,Home Appliances,-75181.0,423,negative_price
S101,I502360,Skechers Gowalk,Footwear,-103591.04,184,negative_price
S101,I518316,Skechers Gowalk,Footwear,-10690.43,404,negative_price
S101,I522449,Reebok Nano X4,Footwear,-91275.18,293,negative_price
S101,I527576,U.s. Polo T-shirt,Apparel,105627.64,-20,negative_stock
S101,I535749,,Electronics,110912.0,232,missing_item_name
S101,I538908,Apple Iphone 15 Pro,Electronics,-36614.2,205,negative_price
S101,I54353,Samsung 55” Smart Tv,Home Appliances,63052.82,-19,negative_stock
S101,I55133,Samsung Galaxy S24 Ultra,Electronics,-117478.07,382,negative_price
S101,I56253,Zara Maxi Dress,Apparel,-8207.94,202,negative_price
S101,I566664,Samsung 55” Smart Tv,Home Appliances,-17691.07,97,negative_price
S101,I567578,,Apparel,7283.9,86,missing_item_name
S101,I579121,U.s. Polo T-shirt,Apparel,-99105.67,138,negative_price
S101,I596297,,Home Appliances,83754.8,299,missing_item_name
S101,I604549,Allen Solly Formal Pants,Apparel,141937.82,-14,negative_stock
S101,I606408,Levis Denim Jacket,Apparel,-71987.66,278,negative_price
S101,I609318,Allen Solly Formal Pants,Apparel,84576.93,-11,negative_stock
S101,I613397,Puma Running Shoes,Footwear,-60307.67,109,negative_price
S101,I613985,Adidas Ultraboost 23,Footwear,76485.23,-18,negative_stock
S101,I622324,,Apparel,99894.6,199,missing_item_name
S101,I636383,U.s. Polo T-shirt,Apparel,-109658.34,373,negative_price
S101,I648571,,Apparel,132072.01,411,missing_item_name
S101,I650427,,Home Appliances,108508.54,60,missing_item_name
S101,I661132,,Home Appliances,145728.01,76,missing_item_name
S101,I661398,U.s. Polo T-shirt,Apparel,116512.62,-11,negative_stock
S101,I664506,Skechers Gowalk,Footwear,-138683.29,207,negative_price
S101,I665543,,Footwear,2382.76,311,missing_item_name
S101,I675018,Lg 7kg Washing Machine,Home Appliances,36486.76,-18,negative_stock
S101,I676347,Lg 7kg Washing Machine,Home Appliances,94921.49,-3,negative_stock
S101,I694448,,Electronics,129350.4,243,missing_item_name
S101,I696217,,Home Appliances,3696.04,104,missing_item_name
S101,I701890,,Electronics,7243.14,260,missing_item_name
S101,I706634,,Apparel,138482.63,277,missing_item_name
S101,I715348,,Home Appliances,114297.11,201,missing_item_name
S101,I738634,,Home Appliances,109796.43,243,missing_item_name
S101,I740179,Dyson Vacuum Cleaner,Home Appliances,-21391.77,215,negative_price
S101,I745107,Sony Wh-1000xm5 Headphones,Electronics,-129204.88,39,negative_price
S101,I768856,Dyson Vacuum Cleaner,Home Appliances,55495.18,-12,negative_stock
S101,I777374,,Footwear,60999.12,500,missing_item_name
S101,I795632,Philips Air Fryer,Home Appliances,104496.98,-15,negative_stock
S101,I798810,,Electronics,146401.08,281,missing_item_name
S101,I799073,,Electronics,105420.3,201,missing_item_name
S101,I799178,Allen Solly Formal Pants,Apparel,16735.13,-5,negative_stock
S101,I801471,Lg 7kg Washing Machine,Home Appliances,-38753.92,165,negative_price
S101,I804573,Lg 7kg Washing Machine,Home Appliances,-107194.47,474,negative_price
S101,I806385,Skechers Gowalk,Footwear,74496.65,-7,negative_stock
S101,I822283,Adidas Ultraboost 23,Footwear,-83742.62,450,negative_price
S101,I826757,U.s. Polo T-shirt,Apparel,-78691.03,409,negative_price
S101,I834757,,Footwear,116837.99,162,missing_item_name
S101,I835564,U.s. Polo T-shirt,Apparel,127852.93,-17,negative_stock
S101,I838386,,Electronics,60431.81,274,missing_item_name
S101,I845469,,Footwear,62830.81,360,missing_item_name
S101,I851132,,Apparel,77087.92,411,missing_item_name
S101,I852167,Adidas Ultraboost 23,Footwear,-31472.06,358,negative_price
S101,I856359,Samsung 55” Smart Tv,Home Appliances,121281.66,-20,negative_stock
S101,I878280,Samsung 55” Smart Tv,Home Appliances,98958.18,-10,negative_stock
S101,I878658,,Footwear,97218.7,396,missing_item_name
S101,I89831,,Apparel,149111.92,87,missing_item_name
S101,I898694,,Electronics,85283.73,149,missing_item_name
S101,I908177,Zara Maxi Dress,Apparel,1425.52,-8,negative_stock
S101,I917344,Lg 7kg Washing Machine,Home Appliances,-51942.51,296,negative_price
S101,I91974,Philips Air Fryer,Home Appliances,-41874.91,255,negative_price
S101,I924527,H&m Cotton Shirt,Apparel,-144931.52,252,negative_price
S101,I931279,U.s. Polo T-shirt,Apparel,-54697.83,-19,"negative_price,negative_stock"
S101,I947736,,Electronics,57402.05,264,missing_item_name
S101,I956031,Dyson Vacuum Cleaner,Home Appliances,-129217.15,11,negative_price
S101,I956196,Sony Wh-1000xm5 Headphones,Electronics,76660.58,-14,negative_stock
S101,I95959,Nike Air Zoom Pegasus,Footwear,60779.93,-3,negative_stock
S101,I961713,,Home Appliances,93023.06,321,missing_item_name
S101,I962397,Boat Smartwatch,Electronics,-26386.78,99,negative_price
S101,I968174,Dyson Vacuum Cleaner,Home Appliances,-35567.33,469,negative_price
S101,I978739,Skechers Gowalk,Footwear,-37481.25,261,negative_price
S101,I99326,Zara Maxi Dress,Apparel,-23163.33,368,negative_price
S101,I99991,Puma Running Shoes,Footwear,38818.11,-2,negative_stock
S102,I1002838,Adidas Ultraboost 23,Footwear,66302.01,-12,negative_stock
S102,I1003428,,Home Appliances,116004.5,479,missing_item_name
S102,I106559,,Electronics,35814.26,128,missing_item_name
S102,I109795,Samsung Galaxy S24 Ultra,Electronics,25657.28,-5,negative_stock
S102,I112538,Zara Maxi Dress,Apparel,142911.49,-13,negative_stock
S102,I12127,Dell Xps 13 Laptop,Electronics,24315.69,-11,negative_stock
S102,I122535,Boat Smartwatch,Electronics,-28228.47,210,negative_price
S102,I124926,,Home Appliances,49780.35,477,missing_item_name
S102,I130845,,Electronics,122385.77,436,missing_item_name
S102,I13521,Boat Smartwatch,Electronics,96302.04,-1,negative_stock
S102,I141531,,Electronics,54698.31,274,missing_item_name
S102,I153389,Sony Wh-1000xm5 Headphones,Electronics,147887.62,-10,negative_stock
S102,I176877,Levis Denim Jacket,Apparel,131643.41,-4,negative_stock
S102,I179572,Nike Air Zoom Pegasus,Footwear,-50476.01,439,negative_price
S102,I183466,Bajaj Mixer Grinder,Home Appliances,-94139.43,369,negative_price
S102,I190224,,Footwear,119763.66,303,missing_item_name
S102,I195132,,Footwear,78823.83,410,missing_item_name
S102,I201741,Apple Iphone 15 Pro,Electronics,-129119.65,71,negative_price
S102,I220712,Skechers Gowalk,Footwear,-85850.94,180,negative_price
S102,I243774,Dyson Vacuum Cleaner,Home Appliances,61199.43,-14,negative_stock
S102,I24752,Bajaj Mixer Grinder,Home Appliances,6790.83,-15,negative_stock
S102,I262990,Allen Solly Formal Pants,Apparel,-6136.92,360,negative_price
S102,I275363,,Electronics,13069.17,229,missing_item_name
S102,I283340,,Apparel,24000.1,278,missing_item_name
S102,I291109,Puma Running Shoes,Footwear,-90049.18,338,negative_price
S102,I291355,Skechers Gowalk,Footwear,138589.82,-6,negative_stock
S102,I315606,,Footwear,136253.04,360,missing_item_name
S102,I317596,Skechers Gowalk,Footwear,-12678.43,145,negative_price
S102,I326857,H&m Cotton Shirt,Apparel,-33467.73,138,negative_price
S102,I327656,Levis Denim Jacket,Apparel,127040.4,-19,negative_stock
S102,I330632,,Apparel,132254.18,82,missing_item_name
S102,I335721,Philips Air Fryer,Home Appliances,-140555.95,403,negative_price
S102,I339697,Nike Air Zoom Pegasus,Footwear,33489.83,-2,negative_stock
S102,I343000,,Apparel,72395.61,334,missing_item_name
S102,I343278,,Apparel,17407.39,81,missing_item_name
S102,I356801,Sony Wh-1000xm5 Headphones,Electronics,-78067.92,441,negative_price
S102,I359714,H&m Cotton Shirt,Apparel,9827.33,-3,negative_stock
S102,I375102,,Apparel,37255.47,241,missing_item_name
S102,I391068,Lg 7kg Washing Machine,Home Appliances,34975.58,-20,negative_stock
S102,I392353,Lg 7kg Washing Machine,Home Appliances,-32388.64,368,negative_price
S102,I394045,Samsung Galaxy S24 Ultra,Electronics,-82247.16,52,negative_price
S102,I397379,Reebok Nano X4,Footwear,29071.46,-6,negative_stock
S102,I402212,Boat Smartwatch,Electronics,61156.86,-20,negative_stock
S102,I408597,Adidas Ultraboost 23,Footwear,-7185.05,334,negative_price
S102,I426341,Levis Denim Jacket,Apparel,-11261.05,179,negative_price
S102,I427585,,Footwear,45975.98,240,missing_item_name
S102,I432228,Philips Air Fryer,Home Appliances,33723.28,-12,negative_stock
S102,I477159,Reebok Nano X4,Footwear,97466.85,-9,negative_stock
S102,I487618,,Home Appliances,133094.35,243,missing_item_name
S102,I495553,Bajaj Mixer Grinder,Home Appliances,135088.9,-3,negative_stock
S102,I497531,Lg 7kg Washing Machine,Home Appliances,102353.3,-13,negative_stock
S102,I508934,,Home Appliances,48129.29,305,missing_item_name
S102,I528098,,Apparel,59366.22,438,missing_item_name
S102,I530431,Nike Air Zoom Pegasus,Footwear,12816.52,-8,negative_stock
S102,I53131,Skechers Gowalk,Footwear,74000.59,-15,negative_stock
S102,I571750,H&m Cotton Shirt,Apparel,114227.53,-1,negative_stock
S102,I59135,Nike Air Zoom Pegasus,Footwear,-109230.49,223,negative_price
S102,I591868,,Apparel,47196.62,36,missing_item_name
S102,I605740,Reebok Nano X4,Footwear,-136861.29,86,negative_price
S102,I609033,Allen Solly Formal Pants,Apparel,6629.57,-20,negative_stock
S102,I611566,,Footwear,89256.75,455,missing_item_name
S102,I619535,Nike Air Zoom Pegasus,Footwear,84379.12,-9,negative_stock
S102,I636071,U.s. Polo T-shirt,Apparel,-98540.19,297,negative_price
S102,I64191,Zara Maxi Dress,Apparel,29309.45,-17,negative_stock
S102,I652262,Allen Solly Formal Pants,Apparel,38731.61,-19,negative_stock
S102,I656065,,Electronics,23057.39,416,missing_item_name
S102,I664870,Skechers Gowalk,Footwear,134890.16,-2,negative_stock
S102,I666483,Reebok Nano X4,Footwear,76683.13,-11,negative_stock
S102,I673226,Allen Solly Formal Pants,Apparel,118864.08,-15,negative_stock
S102,I677487,Apple Iphone 15 Pro,Electronics,91726.38,-4,negative_stock
S102,I692630,Nike Air Zoom Pegasus,Footwear,-41334.08,451,negative_price
S102,I709330,Boat Smartwatch,Electronics,27401.27,-3,negative_stock
S102,I713291,Samsung 55” Smart Tv,Home Appliances,-83517.77,408,negative_price
S102,I726121,Philips Air Fryer,Home Appliances,70531.97,-14,negative_stock
S102,I731064,Samsung 55” Smart Tv,Home Appliances,-66141.2,39,negative_price
S102,I732917,H&m Cotton Shirt,Apparel,-78098.96,294,negative_price
S102,I736732,Bajaj Mixer Grinder,Home Appliances,-24623.77,54,negative_price
S102,I739582,,Home Appliances,58498.15,340,missing_item_name
S102,I743433,H&m Cotton Shirt,Apparel,-76742.93,84,negative_price
S102,I747262,,Footwear,128993.25,390,missing_item_name
S102,I748815,,Footwear,48101.11,136,missing_item_name
S102,I761524,,Electronics,69207.22,414,missing_item_name
S102,I774791,Bajaj Mixer Grinder,Home Appliances,-125298.16,80,negative_price
S102,I779112,,Electronics,6156.61,289,missing_item_name
S102,I786232,Philips Air Fryer,Home Appliances,-21285.72,228,negative_price
S102,I789402,,Electronics,120492.62,80,missing_item_name
S102,I798279,,Footwear,3589.48,101,missing_item_name
S102,I813712,Samsung 55” Smart Tv,Home Appliances,-122786.9,214,negative_price
S102,I817013,Puma Running Shoes,Footwear,-110823.63,221,negative_price
S102,I818173,,Home Appliances,79399.34,435,missing_item_name
S102,I828798,,Apparel,123579.31,473,missing_item_name
S102,I841354,,Apparel,37674.06,303,missing_item_name
S102,I847884,Dell Xps 13 Laptop,Electronics,145788.31,-11,negative_stock
S102,I848348,,Home Appliances,95979.46,67,missing_item_name
S102,I85407,Bajaj Mixer Grinder,Home Appliances,76906.38,-15,negative_stock
S102,I871618,Dyson Vacuum Cleaner,Home Appliances,-120276.03,94,negative_price
S102,I87687,Bajaj Mixer Grinder,Home Appliances,58343.24,-15,negative_stock
S102,I879658,Zara Maxi Dress,Apparel,-96862.47,498,negative_price
S102,I885426,,Home Appliances,17814.56,177,missing_item_name
S102,I897247,Philips Air Fryer,Home Appliances,-86348.98,465,negative_price
S102,I915828,,Footwear,38062.75,-12,"missing_item_name,negative_stock"
S102,I916600,Samsung 55” Smart Tv,Home Appliances,-114749.14,437,negative_price
S102,I932093,,Footwear,48626.32,230,missing_item_name
S102,I944707,Samsung 55” Smart Tv,Home Appliances,56423.9,-13,negative_stock
S102,I955556,Boat Smartwatch,Electronics,-75922.51,248,negative_price
S102,I955637,,Apparel,2851.34,141,missing_item_name
S102,I960560,Zara Maxi Dress,Apparel,-11348.58,84,negative_price
S102,I961023,,Apparel,14908.93,17,missing_item_name
S102,I963901,Reebok Nano X4,Footwear,102869.89,-11,negative_stock
S102,I971578,,Electronics,90670.23,322,missing_item_name
S102,I994572,Reebok Nano X4,Footwear,41543.7,-15,negative_stock
S102,I996614,Adidas Ultraboost 23,Footwear,114007.33,-6,negative_stock
S103,I1001193,Nike Air Zoom Pegasus,Footwear,33601.66,-8,negative_stock
S103,I1004235,Lg 7kg Washing Machine,Home Appliances,102077.99,-5,negative_stock
S103,I1006465,Skechers Gowalk,Footwear,85264.3,-2,negative_stock
S103,I102347,Puma Running Shoes,Footwear,-18800.69,250,negative_price
S103,I104412,Adidas Ultraboost 23,Footwear,118569.38,-7,negative_stock
S103,I104644,Dell Xps 13 Laptop,Electronics,-45151.21,236,negative_price
S103,I118136,Dell Xps 13 Laptop,Electronics,94119.95,-15,negative_stock
S103,I122501,Adidas Ultraboost 23,Footwear,56207.45,-10,negative_stock
S103,I12299,Samsung 55” Smart Tv,Home Appliances,-35891.78,146,negative_price
S103,I129948,Reebok Nano X4,Footwear,97850.56,-2,negative_stock
S103,I141647,,Apparel,13567.92,352,missing_item_name
S103,I171594,Bajaj Mixer Grinder,Home Appliances,-87095.34,26,negative_price
S103,I187216,,Apparel,-72357.07,15,"missing_item_name,negative_price"
S103,I18916,,Footwear,117632.38,340,missing_item_name
S103,I199535,Skechers Gowalk,Footwear,21771.72,-16,negative_stock
S103,I201183,Boat Smartwatch,Electronics,-33339.34,481,negative_price
S103,I216556,Nike Air Zoom Pegasus,Footwear,-42767.26,355,negative_price
S103,I217438,Bajaj Mixer Grinder,Home Appliances,91272.86,-9,negative_stock
S103,I225312,Samsung 55” Smart Tv,Home Appliances,144693.35,-19,negative_stock
S103,I231009,Nike Air Zoom Pegasus,Footwear,-98375.92,421,negative_price
S103,I236441,Lg 7kg Washing Machine,Home Appliances,-144311.52,118,negative_price
S103,I241226,Dyson Vacuum Cleaner,Home Appliances,-141065.14,432,negative_price
S103,I241340,,Home Appliances,32064.38,310,missing_item_name
S103,I242468,,Home Appliances,129655.48,81,missing_item_name
S103,I265785,,Electronics,125071.25,333,missing_item_name
S103,I270541,Bajaj Mixer Grinder,Home Appliances,-64816.51,177,negative_price
S103,I284893,,Electronics,-111986.02,137,"missing_item_name,negative_price"
S103,I294142,Skechers Gowalk,Footwear,128160.86,-9,negative_stock
S103,I298412,Samsung 55” Smart Tv,Home Appliances,-129690.45,285,negative_price
S103,I307318,Allen Solly Formal Pants,Apparel,-99007.61,375,negative_price
S103,I310618,,Home Appliances,112910.83,64,missing_item_name
S103,I319877,Philips Air Fryer,Home Appliances,-48469.94,39,negative_price
S103,I321276,Philips Air Fryer,Home Appliances,14993.62,-8,negative_stock
S103,I328366,Zara Maxi Dress,Apparel,40084.42,-7,negative_stock
S103,I335170,Samsung Galaxy S24 Ultra,Electronics,-71844.69,479,negative_price
S103,I339161,,Footwear,68616.4,82,missing_item_name
S103,I342213,Boat Smartwatch,Electronics,-63260.1,131,negative_price
S103,I349076,Dyson Vacuum Cleaner,Home Appliances,15440.55,-14,negative_stock
S103,I350858,Boat Smartwatch,Electronics,10462.22,-18,negative_stock
S103,I36554,Puma Running Shoes,Footwear,-147898.85,465,negative_price
S103,I449225,,Home Appliances,117275.59,112,missing_item_name
S103,I453665,Puma Running Shoes,Footwear,22351.17,-18,negative_stock
S103,I459523,Philips Air Fryer,Home Appliances,133777.94,-8,negative_stock
S103,I471425,Adidas Ultraboost 23,Footwear,-64381.67,84,negative_price
S103,I48651,Allen Solly Formal Pants,Apparel,-91522.46,181,negative_price
S103,I487769,Reebok Nano X4,Footwear,-67202.83,402,negative_price
S103,I491117,,Home Appliances,55249.69,228,missing_item_name
S103,I503920,Adidas Ultraboost 23,Footwear,-39582.19,133,negative_price
S103,I508455,Lg 7kg Washing Machine,Home Appliances,-140444.4,479,negative_price
S103,I509393,Reebok Nano X4,Footwear,33903.75,-5,negative_stock
S103,I513188,Levis Denim Jacket,Apparel,-69497.18,477,negative_price
S103,I513634,Reebok Nano X4,Footwear,-103010.24,256,negative_price
S103,I519464,Dyson Vacuum Cleaner,Home Appliances,124316.94,-4,negative_stock
S103,I527094,Zara Maxi Dress,Apparel,-42710.2,209,negative_price
S103,I55270,Boat Smartwatch,Electronics,8004.42,-6,negative_stock
S103,I568933,Adidas Ultraboost 23,Footwear,12374.81,-7,negative_stock
S103,I570525,,Apparel,136840.75,241,missing_item_name
S103,I575979,,Footwear,76158.9,153,missing_item_name
S103,I58695,Adidas Ultraboost 23,Footwear,-37313.95,284,negative_price
S103,I605687,Lg 7kg Washing Machine,Home Appliances,88527.42,-1,negative_stock
S103,I633846,Sony Wh-1000xm5 Headphones,Electronics,-71831.6,150,negative_price
S103,I635417,Puma Running Shoes,Footwear,6638.81,-1,negative_stock
S103,I635840,,Home Appliances,90694.74,75,missing_item_name
S103,I636143,Adidas Ultraboost 23,Footwear,10090.54,-3,negative_stock
S103,I637277,Samsung 55” Smart Tv,Home Appliances,138465.98,-4,negative_stock
S103,I64012,Levis Denim Jacket,Apparel,-40123.02,410,negative_price
S103,I648008,,Footwear,20977.2,191,missing_item_name
S103,I652708,Philips Air Fryer,Home Appliances,-11626.37,367,negative_price
S103,I653021,Apple Iphone 15 Pro,Electronics,68483.98,-17,negative_stock
S103,I657165,Adidas Ultraboost 23,Footwear,-101934.0,272,negative_price
S103,I670188,,Home Appliances,130324.67,368,missing_item_name
S103,I680959,,Apparel,99066.27,272,missing_item_name
