seller_id,item_id,item_name,category,marketplace_price,stock_qty,dq_failure_reason
S100,I845773,Sony Wh-1000xm5 Headphones,Electronics,121879.3,-5,negative_stock
S100,I888131,Samsung Galaxy S24 Ultra,Electronics,6042.26,-5,negative_stock
S100,I892307,,Footwear,7877.75,268,missing_item_name
S100,I895296,,Electronics,-105269.23,84,"missing_item_name,negative_price"
S100,I905694,Allen Solly Formal Pants,Apparel,-130863.59,230,negative_price
S100,I928583,Samsung Galaxy S24 Ultra,Electronics,12422.1,-15,negative_stock
S100,I930649,,Home Appliances,91691.44,182,missing_item_name
S100,I934466,,Footwear,51962.65,369,missing_item_name
S100,I944874,Dyson Vacuum Cleaner,Home Appliances,-133663.1,245,negative_price
S100,I945576,Samsung 55” Smart Tv,Home Appliances,91465.59,-12,negative_stock
S100,I982641,Nike Air Zoom Pegasus,Footwear,-72106.56,118,negative_price
S100,I983642,,Apparel,143321.88,265,missing_item_name
S100,I986319,Boat Smartwatch,Electronics,91994.01,-4,negative_stock
S100,I986555,,Apparel,24121.02,177,missing_item_name
S100,I991959,Reebok Nano X4,Footwear,107134.4,-17,negative_stock
S101,I1006977,Boat Smartwatch,Electronics,-8999.29,222,negative_price
S101,I117760,Bajaj Mixer Grinder,Home Appliances,-28068.14,60,negative_price
S101,I12019,U.s. Polo T-shirt,Apparel,-72404.57,417,negative_price
S101,I122086,,Home Appliances,22888.04,390,missing_item_name
S101,I125083,Philips Air Fryer,Home Appliances,-27418.91,491,negative_price
S101,I139766,Dyson Vacuum Cleaner,Home Appliances,18930.05,-12,negative_stock
S101,I15189,,Electronics,16957.98,254,missing_item_name
S101,I15785,Sony Wh-1000xm5 Headphones,Electronics,134301.27,-18,negative_stock
S101,I166309,Sony Wh-1000xm5 Headphones,Electronics,148082.45,-13,negative_stock
S101,I185246,Samsung 55” Smart Tv,Home Appliances,68472.97,-7,negative_stock
S101,I196005,,Home Appliances,77840.76,163,missing_item_name
S101,I208277,Levis Denim Jacket,Apparel,-4943.85,240,negative_price
S101,I208859,Philips Air Fryer,Home Appliances,-44147.45,282,negative_price
S101,I222650,,Home Appliances,76981.07,-19,"missing_item_name,negative_stock"
S101,I229881,,Electronics,77069.02,46,missing_item_name
S101,I23486,,Electronics,138093.66,406,missing_item_name
S101,I241050,Dyson Vacuum Cleaner,Home Appliances,-115090.34,130,negative_price
S101,I249541,Reebok Nano X4,Footwear,-13605.99,500,negative_price
S101,I270283,H&m Cotton Shirt,Apparel,-111625.59,500,negative_price
S101,I270465,,Home Appliances,45289.31,120,missing_item_name
S101,I272061,Skechers Gowalk,Footwear,13787.15,-5,negative_stock
S101,I289026,,Electronics,63472.02,271,missing_item_name
S101,I30048,,Apparel,5682.94,410,missing_item_name
S101,I312032,Bajaj Mixer Grinder,Home Appliances,19979.38,-1,negative_stock
S101,I316578,Levis Denim Jacket,Apparel,71355.53,-7,negative_stock
S101,I319495,Sony Wh-1000xm5 Headphones,Electronics,-122768.29,343,negative_price
S101,I321143,Skechers Gowalk,Footwear,-91329.19,260,negative_price
S101,I321469,,Home Appliances,149242.14,344,missing_item_name
S101,I324416,Apple Iphone 15 Pro,Electronics,14897.44,-7,negative_stock
S101,I33575,Bajaj Mixer Grinder,Home Appliances,85126.65,-18,negative_stock
S101,I341915,Samsung 55” Smart Tv,Home Appliances,120038.27,-14,negative_stock
S101,I346286,,Home Appliances,118402.8,159,missing_item_name
S101,I355660,,Apparel,132722.15,411,missing_item_name
S101,I358466,Reebok Nano X4,Footwear,-61483.3,173,negative_price
S101,I366890,Lg 7kg Washing Machine,Home Appliances,21900.52,-13,negative_stock
S101,I388759,,Apparel,124204.01,296,missing_item_name
S101,I393093,,Electronics,85085.17,115,missing_item_name
S101,I402472,Zara Maxi Dress,Apparel,8254.43,-2,negative_stock
S101,I426103,Boat Smartwatch,Electronics,59846.84,-5,negative_stock
S101,I438472,U.s. Polo T-shirt,Apparel,38037.92,-8,negative_stock
S101,I462337,Philips Air Fryer,Home Appliances,120261.35,-10,negative_stock
S101,I464489,Reebok Nano X4,Footwear,132683.58,-8,negative_stock
S101,I484742,,Apparel,38140.13,19,missing_item_name
S101,I491479,,Electronics,55996.91,321,missing_item_name
S101,I500201,Sony Wh-1000xm5 Headphones,Electronics,128743.38,-16,negative_stock
S101,I502605,Philips Air Fryer,Home Appliances,87465.68,-4,negative_stock
S101,I522259,,Footwear,126861.47,304,missing_item_name
S101,I545865,Adidas Ultraboost 23,Footwear,-21692.2,293,negative_price
S101,I549055,,Apparel,109052.77,160,missing_item_name
S101,I553758,,Electronics,87920.13,393,missing_item_name
S101,I556034,Apple Iphone 15 Pro,Electronics,-8233.45,340,negative_price
S101,I563522,,Footwear,101450.32,63,missing_item_name
S101,I585873,Reebok Nano X4,Footwear,121763.83,-3,negative_stock
S101,I593827,,Home Appliances,132375.32,107,missing_item_name
S101,I595851,,Apparel,86375.52,412,missing_item_name
S101,I605070,Boat Smartwatch,Electronics,-142149.43,216,negative_price
S101,I618936,,Footwear,81112.18,148,missing_item_name
S101,I628349,,Electronics,65743.78,340,missing_item_name
S101,I637485,Skechers Gowalk,Footwear,-140603.38,460,negative_price
S101,I648645,U.s. Polo T-shirt,Apparel,17567.07,-12,negative_stock
S101,I660068,,Footwear,5327.36,416,missing_item_name
S101,I660969,Lg 7kg Washing Machine,Home Appliances,-90277.28,266,negative_price
S101,I669651,Dyson Vacuum Cleaner,Home Appliances,52744.52,-11,negative_stock
S101,I676014,,Electronics,10395.97,214,missing_item_name
S101,I676318,,Electronics,109605.04,243,missing_item_name
S101,I688419,,Apparel,10490.46,401,missing_item_name
S101,I69834,Samsung 55” Smart Tv,Home Appliances,-6245.21,199,negative_price
S101,I699014,Samsung Galaxy S24 Ultra,Electronics,-148602.31,418,negative_price
S101,I700278,,Home Appliances,88641.13,91,missing_item_name
S101,I712995,,Footwear,128016.95,95,missing_item_name
S101,I714456,Samsung 55” Smart Tv,Home Appliances,87422.36,-18,negative_stock
S101,I72040,Levis Denim Jacket,Apparel,-75698.21,414,negative_price
S101,I737083,Puma Running Shoes,Footwear,-54047.24,464,negative_price
S101,I739936,,Footwear,103330.32,121,missing_item_name
S101,I745827,,Home Appliances,42089.11,16,missing_item_name
S101,I746280,,Home Appliances,100066.48,341,missing_item_name
S101,I779400,,Electronics,56005.95,45,missing_item_name
S101,I784560,Lg 7kg Washing Machine,Home Appliances,66950.67,-5,negative_stock
S101,I79236,,Electronics,98976.74,126,missing_item_name
S101,I803010,Samsung 55” Smart Tv,Home Appliances,-149714.14,12,negative_price
S101,I812125,Apple Iphone 15 Pro,Electronics,83658.77,-11,negative_stock
S101,I819303,U.s. Polo T-shirt,Apparel,60040.59,-18,negative_stock
S101,I826380,Sony Wh-1000xm5 Headphones,Electronics,-110157.95,66,negative_price
S101,I826580,,Home Appliances,149180.79,274,missing_item_name
S101,I832065,,Electronics,135224.57,250,missing_item_name
S101,I869205,,Electronics,11920.29,62,missing_item_name
S101,I873671,Adidas Ultraboost 23,Footwear,84222.8,-10,negative_stock
S101,I879935,Puma Running Shoes,Footwear,-54651.07,379,negative_price
S101,I89356,,Home Appliances,118943.37,470,missing_item_name
S101,I894796,,Footwear,88313.93,207,missing_item_name
S101,I903267,Sony Wh-1000xm5 Headphones,Electronics,-119484.0,205,negative_price
S101,I910796,Skechers Gowalk,Footwear,101445.13,-7,negative_stock
S101,I92277,Nike Air Zoom Pegasus,Footwear,112021.81,-4,negative_stock
S101,I932446,Skechers Gowalk,Footwear,-50228.81,201,negative_price
S101,I934287,Dell Xps 13 Laptop,Electronics,15109.89,-11,negative_stock
S101,I965557,Puma Running Shoes,Footwear,38337.27,-10,negative_stock
S101,I967975,U.s. Polo T-shirt,Apparel,47192.65,-11,negative_stock
S101,I974515,,Home Appliances,89841.45,468,missing_item_name
S101,I979994,,Footwear,128789.47,418,missing_item_name
S101,I984158,,Home Appliances,136733.69,230,missing_item_name
S101,I985368,,Footwear,26282.38,425,missing_item_name
S101,I993560,,Home Appliances,46469.22,190,missing_item_name
S101,I999597,,Footwear,51380.34,209,missing_item_name
S102,I1002523,Samsung 55” Smart Tv,Home Appliances,98554.1,-14,negative_stock
S102,I1004709,Sony Wh-1000xm5 Headphones,Electronics,105796.2,-7,negative_stock
S102,I11961,Puma Running Shoes,Footwear,-131105.71,495,negative_price
S102,I146047,,Electronics,8377.97,42,missing_item_name
S102,I147149,U.s. Polo T-shirt,Apparel,87073.8,-20,negative_stock
S102,I147850,Lg 7kg Washing Machine,Home Appliances,140589.62,-3,negative_stock
S102,I150622,,Footwear,147438.1,325,missing_item_name
S102,I151998,,Apparel,23446.89,175,missing_item_name
S102,I169625,,Apparel,28679.76,-17,"missing_item_name,negative_stock"
S102,I174219,Philips Air Fryer,Home Appliances,-55913.81,132,negative_price
S102,I175362,Apple Iphone 15 Pro,Electronics,-111488.18,343,negative_price
S102,I176896,Reebok Nano X4,Footwear,63017.94,-12,negative_stock
S102,I179993,Zara Maxi Dress,Apparel,20850.33,-7,negative_stock
S102,I188212,,Home Appliances,50473.26,33,missing_item_name
S102,I190001,Nike Air Zoom Pegasus,Footwear,-119879.04,76,negative_price
S102,I192675,,Electronics,123245.54,73,missing_item_name
S102,I225870,Dell Xps 13 Laptop,Electronics,-130125.29,194,negative_price
S102,I242967,Levis Denim Jacket,Apparel,-28837.53,376,negative_price
S102,I24961,Philips Air Fryer,Home Appliances,81684.68,-16,negative_stock
S102,I277618,,Electronics,61711.77,366,missing_item_name
S102,I299582,,Apparel,-81434.98,70,"missing_item_name,negative_price"
S102,I299948,,Home Appliances,106989.7,135,missing_item_name
S102,I316667,Bajaj Mixer Grinder,Home Appliances,93286.62,-14,negative_stock
S102,I323246,U.s. Polo T-shirt,Apparel,-32079.0,387,negative_price
S102,I325849,Boat Smartwatch,Electronics,-15726.47,237,negative_price
S102,I330990,Skechers Gowalk,Footwear,-48928.98,324,negative_price
S102,I335225,,Home Appliances,123328.05,235,missing_item_name
S102,I346325,Puma Running Shoes,Footwear,-126480.93,480,negative_price
S102,I354480,,Home Appliances,102388.92,420,missing_item_name
S102,I372439,Levis Denim Jacket,Apparel,108499.7,-20,negative_stock
S102,I374296,U.s. Polo T-shirt,Apparel,-108599.41,477,negative_price
S102,I383597,,Apparel,53564.38,45,missing_item_name
S102,I387599,Samsung Galaxy S24 Ultra,Electronics,-93647.44,-15,"negative_price,negative_stock"
S102,I387846,,Home Appliances,88520.32,412,missing_item_name
S102,I396367,Bajaj Mixer Grinder,Home Appliances,125272.56,-3,negative_stock
S102,I397424,Sony Wh-1000xm5 Headphones,Electronics,-6032.07,319,negative_price
S102,I407226,,Electronics,97649.55,448,missing_item_name
S102,I419520,Boat Smartwatch,Electronics,147416.83,-5,negative_stock
S102,I420604,,Apparel,26183.51,256,missing_item_name
S102,I424308,Lg 7kg Washing Machine,Home Appliances,64071.06,-18,negative_stock
S102,I427776,Nike Air Zoom Pegasus,Footwear,-84286.86,133,negative_price
S102,I441236,Dell Xps 13 Laptop,Electronics,-130282.0,217,negative_price
S102,I460629,,Apparel,4446.35,51,missing_item_name
S102,I478025,Dyson Vacuum Cleaner,Home Appliances,68535.42,-6,negative_stock
S102,I479701,,Electronics,33960.23,113,missing_item_name
S102,I493703,Philips Air Fryer,Home Appliances,-131362.91,122,negative_price
S102,I500164,U.s. Polo T-shirt,Apparel,-82314.63,270,negative_price
S102,I541061,,Electronics,35557.83,356,missing_item_name
S102,I544890,,Footwear,67417.04,295,missing_item_name
S102,I547305,Levis Denim Jacket,Apparel,-69988.71,325,negative_price
S102,I551179,Dell Xps 13 Laptop,Electronics,-137618.75,426,negative_price
S102,I560366,Apple Iphone 15 Pro,Electronics,139846.01,-16,negative_stock
S102,I563526,,Apparel,5023.74,27,missing_item_name
S102,I569877,Sony Wh-1000xm5 Headphones,Electronics,105775.34,-18,negative_stock
S102,I575138,,Apparel,103154.23,306,missing_item_name
S102,I588518,Zara Maxi Dress,Apparel,-144635.94,414,negative_price
S102,I588761,Allen Solly Formal Pants,Apparel,18071.22,-18,negative_stock
S102,I611186,,Footwear,87432.39,390,missing_item_name
S102,I612073,Boat Smartwatch,Electronics,-54097.45,217,negative_price
S102,I614861,H&m Cotton Shirt,Apparel,69473.63,-15,negative_stock
S102,I620889,,Electronics,62804.33,267,missing_item_name
S102,I632651,,Electronics,93980.39,216,missing_item_name
S102,I639846,Skechers Gowalk,Footwear,-57801.52,465,negative_price
S102,I640331,Skechers Gowalk,Footwear,130091.07,-4,negative_stock
S102,I654314,Puma Running Shoes,Footwear,26176.75,-9,negative_stock
S102,I654327,Samsung 55” Smart Tv,Home Appliances,140378.12,-13,negative_stock
S102,I659861,Apple Iphone 15 Pro,Electronics,119634.63,-10,negative_stock
S102,I668210,Dell Xps 13 Laptop,Electronics,-149572.82,123,negative_price
S102,I673998,,Footwear,99172.37,251,missing_item_name
S102,I694837,Zara Maxi Dress,Apparel,-95159.89,362,negative_price
S102,I703575,,Electronics,38808.94,136,missing_item_name
S102,I704507,Dell Xps 13 Laptop,Electronics,-92217.57,171,negative_price
S102,I713444,Levis Denim Jacket,Apparel,59456.1,-11,negative_stock
S102,I717438,Samsung Galaxy S24 Ultra,Electronics,-144696.93,137,negative_price
S102,I718208,H&m Cotton Shirt,Apparel,148728.23,-5,negative_stock
S102,I737264,,Apparel,52861.8,242,missing_item_name
S102,I747682,Reebok Nano X4,Footwear,118530.13,-12,negative_stock
S102,I751542,Philips Air Fryer,Home Appliances,-48865.68,231,negative_price
S102,I775581,,Apparel,87575.0,195,missing_item_name
S102,I777281,Adidas Ultraboost 23,Footwear,68245.76,-17,negative_stock
S102,I785014,,Electronics,80642.41,317,missing_item_name
S102,I790634,Zara Maxi Dress,Apparel,52819.04,-19,negative_stock
S102,I806369,Samsung Galaxy S24 Ultra,Electronics,-128467.75,443,negative_price
S102,I806544,Samsung 55” Smart Tv,Home Appliances,39748.31,-4,negative_stock
S102,I807070,Skechers Gowalk,Footwear,-141411.51,388,negative_price
S102,I809302,Puma Running Shoes,Footwear,136810.33,-20,negative_stock
S102,I812367,Dell Xps 13 Laptop,Electronics,-39432.33,385,negative_price
S102,I820607,,Home Appliances,141298.41,375,missing_item_name
S102,I824585,Boat Smartwatch,Electronics,-34727.67,109,negative_price
S102,I828632,Adidas Ultraboost 23,Footwear,-39967.36,86,negative_price
S102,I848246,Samsung 55” Smart Tv,Home Appliances,-36448.67,135,negative_price
S102,I850311,Reebok Nano X4,Footwear,-20128.33,148,negative_price
S102,I853212,,Footwear,61118.36,297,missing_item_name
S102,I862763,Apple Iphone 15 Pro,Electronics,39124.61,-6,negative_stock
S102,I865225,,Home Appliances,22833.69,379,missing_item_name
S102,I876476,,Apparel,38084.81,81,missing_item_name
S102,I906161,Adidas Ultraboost 23,Footwear,-2753.88,279,negative_price
S102,I910196,,Footwear,129721.2,296,missing_item_name
S102,I924133,,Footwear,113828.94,430,missing_item_name
S102,I944140,,Footwear,85125.82,167,missing_item_name
S102,I960969,,Footwear,50297.67,334,missing_item_name
S102,I968081,,Home Appliances,123283.3,324,missing_item_name
S102,I984297,Nike Air Zoom Pegasus,Footwear,-90296.24,345,negative_price
S102,I999907,,Footwear,135039.17,244,missing_item_name
S103,I100239,Sony Wh-1000xm5 Headphones,Electronics,75335.11,-16,negative_stock
S103,I104671,Adidas Ultraboost 23,Footwear,-15791.71,489,negative_price
S103,I118601,,Apparel,25308.63,-20,"missing_item_name,negative_stock"
S103,I11978,,Home Appliances,46199.8,450,missing_item_name
S103,I119814,Allen Solly Formal Pants,Apparel,-98676.37,46,negative_price
S103,I124227,Apple Iphone 15 Pro,Electronics,-86566.61,425,negative_price
S103,I129021,Apple Iphone 15 Pro,Electronics,-93437.54,37,negative_price
S103,I135354,Philips Air Fryer,Home Appliances,73481.16,-12,negative_stock
S103,I143371,Nike Air Zoom Pegasus,Footwear,-24284.88,464,negative_price
S103,I15345,Apple Iphone 15 Pro,Electronics,-116188.68,130,negative_price
S103,I15752,Nike Air Zoom Pegasus,Footwear,115322.46,-18,negative_stock
S103,I167133,,Footwear,73534.22,494,missing_item_name
S103,I170274,,Home Appliances,137120.2,493,missing_item_name
S103,I175025,Skechers Gowalk,Footwear,-11954.66,98,negative_price
S103,I176231,Levis Denim Jacket,Apparel,13004.68,-18,negative_stock
S103,I178399,,Electronics,8822.53,101,missing_item_name
S103,I184258,,Home Appliances,92164.25,244,missing_item_name
S103,I212448,Boat Smartwatch,Electronics,-45346.07,162,negative_price
S103,I216394,Dell Xps 13 Laptop,Electronics,-86504.03,225,negative_price
S103,I225826,Puma Running Shoes,Footwear,87042.98,-5,negative_stock
S103,I238971,,Footwear,95149.22,380,missing_item_name
S103,I249567,Bajaj Mixer Grinder,Home Appliances,-123110.29,168,negative_price
S103,I261736,Dyson Vacuum Cleaner,Home Appliances,98888.27,-12,negative_stock
S103,I26618,,Apparel,19664.37,325,missing_item_name
S103,I266409,Reebok Nano X4,Footwear,-77156.53,475,negative_price
S103,I267758,Samsung Galaxy S24 Ultra,Electronics,-33806.89,147,negative_price
S103,I276972,Boat Smartwatch,Electronics,-1127.34,97,negative_price
S103,I27872,Allen Solly Formal Pants,Apparel,136144.8,-16,negative_stock
S103,I280161,Philips Air Fryer,Home Appliances,65856.44,-19,negative_stock
S103,I282650,Skechers Gowalk,Footwear,60778.82,-8,negative_stock
S103,I295087,Reebok Nano X4,Footwear,149140.32,-5,negative_stock
S103,I313049,,Electronics,69059.85,253,missing_item_name
S103,I313752,Levis Denim Jacket,Apparel,-120205.79,420,negative_price
S103,I315143,,Apparel,58203.18,393,missing_item_name
S103,I316386,Reebok Nano X4,Footwear,71684.3,-7,negative_stock
S103,I322062,Allen Solly Formal Pants,Apparel,-52486.4,369,negative_price
S103,I332719,,Footwear,135076.38,311,missing_item_name
S103,I337940,Allen Solly Formal Pants,Apparel,-63129.51,452,negative_price
S103,I346282,Allen Solly Formal Pants,Apparel,-144740.05,411,negative_price
S103,I355399,Samsung Galaxy S24 Ultra,Electronics,131278.99,-8,negative_stock
S103,I38882,Levis Denim Jacket,Apparel,63165.8,-13,negative_stock
S103,I391642,Dyson Vacuum Cleaner,Home Appliances,-147365.27,255,negative_price
S103,I39747,,Footwear,-68789.29,202,"missing_item_name,negative_price"
S103,I400878,,Electronics,19800.19,222,missing_item_name
S103,I411135,U.s. Polo T-shirt,Apparel,-26075.47,336,negative_price
S103,I422354,,Apparel,105386.07,238,missing_item_name
S103,I425015,,Home Appliances,94141.93,461,missing_item_name
S103,I426645,Allen Solly Formal Pants,Apparel,-119492.57,406,negative_price
S103,I427349,Samsung Galaxy S24 Ultra,Electronics,118074.19,-9,negative_stock
S103,I439785,Adidas Ultraboost 23,Footwear,12729.44,-18,negative_stock
S103,I443022,Boat Smartwatch,Electronics,92026.44,-7,negative_stock
S103,I454392,Zara Maxi Dress,Apparel,-93194.82,423,negative_price
S103,I465762,Samsung Galaxy S24 Ultra,Electronics,-95838.26,49,negative_price
S103,I467878,,Electronics,38512.42,238,missing_item_name
S103,I472362,Philips Air Fryer,Home Appliances,107296.92,-19,negative_stock
S103,I483486,Zara Maxi Dress,Apparel,97332.41,-3,negative_stock
S103,I491486,Sony Wh-1000xm5 Headphones,Electronics,12929.66,-14,negative_stock
S103,I503585,Zara Maxi Dress,Apparel,56371.23,-12,negative_stock
S103,I530341,Boat Smartwatch,Electronics,116108.21,-8,negative_stock
S103,I550699,Puma Running Shoes,Footwear,107576.69,-3,negative_stock
S103,I55703,Adidas Ultraboost 23,Footwear,97165.31,-5,negative_stock
S103,I558927,Lg 7kg Washing Machine,Home Appliances,45445.1,-4,negative_stock
S103,I561024,,Electronics,69898.51,176,missing_item_name
S103,I573626,,Home Appliances,97662.28,367,missing_item_name
S103,I584235,Samsung Galaxy S24 Ultra,Electronics,-105511.79,141,negative_price
S103,I58563,U.s. Polo T-shirt,Apparel,-91126.77,203,negative_price
S103,I590588,Apple Iphone 15 Pro,Electronics,-137735.57,488,negative_price
S103,I59515,,Home Appliances,21466.29,428,missing_item_name
S103,I609004,Zara Maxi Dress,Apparel,135922.88,-12,negative_stock
S103,I610457,Apple Iphone 15 Pro,Electronics,-109627.86,111,negative_price
S103,I619271,,Footwear,-11978.39,93,"missing_item_name,negative_price"
S103,I621816,Skechers Gowalk,Footwear,-148160.3,383,negative_price
S103,I626284,,Electronics,90088.66,18,missing_item_name
S103,I637715,,Home Appliances,125499.93,274,missing_item_name
S103,I641933,,Home Appliances,7883.74,84,missing_item_name
S103,I643880,,Apparel,98028.28,170,missing_item_name
S103,I65168,Sony Wh-1000xm5 Headphones,Electronics,-141756.54,492,negative_price
S103,I652097,,Apparel,62134.04,29,missing_item_name
S103,I653385,Adidas Ultraboost 23,Footwear,-43218.84,337,negative_price
S103,I669197,,Apparel,85326.2,471,missing_item_name
S103,I679230,Dyson Vacuum Cleaner,Home Appliances,46113.56,-13,negative_stock
S103,I69313,Samsung 55” Smart Tv,Home Appliances,-37688.18,142,negative_price
S103,I728047,Philips Air Fryer,Home Appliances,-136921.54,248,negative_price
S103,I732984,,Footwear,49279.36,34,missing_item_name
S103,I746369,H&m Cotton Shirt,Apparel,-66653.88,193,negative_price
S103,I750495,,Electronics,112257.73,107,missing_item_name
S103,I756615,U.s. Polo T-shirt,Apparel,-108872.54,18,negative_price
S103,I763659,Lg 7kg Washing Machine,Home Appliances,140185.86,-14,negative_stock
S103,I769695,Philips Air Fryer,Home Appliances,4269.69,-7,negative_stock
S103,I774341,Skechers Gowalk,Footwear,-44074.79,324,negative_price
