seller_id,item_id,item_name,category,marketplace_price,stock_qty,dq_failure_reason
S100,I591770,U.s. Polo T-shirt,Apparel,78960.64,-18,negative_stock
S100,I592353,Skechers Gowalk,Footwear,13294.45,-13,negative_stock
S100,I618810,,Electronics,41979.0,484,missing_item_name
S100,I620039,,Apparel,55914.07,360,missing_item_name
S100,I620301,Levis Denim Jacket,Apparel,120677.3,-14,negative_stock
S100,I620842,U.s. Polo T-shirt,Apparel,97502.65,-1,negative_stock
S100,I628317,Dyson Vacuum Cleaner,Home Appliances,81836.97,-14,negative_stock
S100,I640754,Boat Smartwatch,Electronics,-14948.53,41,negative_price
S100,I645383,Nike Air Zoom Pegasus,Footwear,5850.6,-6,negative_stock
S100,I651591,U.s. Polo T-shirt,Apparel,-100759.24,238,negative_price
S100,I665123,Dell Xps 13 Laptop,Electronics,29178.53,-3,negative_stock
S100,I667851,Apple Iphone 15 Pro,Electronics,52179.04,-1,negative_stock
S100,I671752,Allen Solly Formal Pants,Apparel,-103747.76,446,negative_price
S100,I679664,U.s. Polo T-shirt,Apparel,87719.83,-15,negative_stock
S100,I686225,Adidas Ultraboost 23,Footwear,-88131.61,413,negative_price
S100,I695463,Levis Denim Jacket,Apparel,12440.47,-13,negative_stock
S100,I725485,Apple Iphone 15 Pro,Electronics,74922.35,-18,negative_stock
S100,I728158,,Footwear,48227.03,442,missing_item_name
S100,I729801,Samsung 55” Smart Tv,Home Appliances,-28121.01,324,negative_price
S100,I730739,Samsung 55” Smart Tv,Home Appliances,-148881.16,364,negative_price
S100,I736094,Samsung 55” Smart Tv,Home Appliances,33866.01,-6,negative_stock
S100,I741907,Skechers Gowalk,Footwear,122009.56,-18,negative_stock
S100,I741996,,Footwear,31743.21,469,missing_item_name
S100,I753836,Levis Denim Jacket,Apparel,-126852.16,407,negative_price
S100,I765900,Zara Maxi Dress,Apparel,72503.51,-8,negative_stock
S100,I771285,,Electronics,28081.81,318,missing_item_name
S100,I773329,Samsung Galaxy S24 Ultra,Electronics,-77696.93,369,negative_price
S100,I779338,Dell Xps 13 Laptop,Electronics,-107032.48,433,negative_price
S100,I782030,Sony Wh-1000xm5 Headphones,Electronics,60461.24,-9,negative_stock
S100,I786838,Levis Denim Jacket,Apparel,54080.26,-18,negative_stock
S100,I791170,,Footwear,74789.36,172,missing_item_name
S100,I80135,Zara Maxi Dress,Apparel,144802.39,-13,negative_stock
S100,I802350,,Footwear,148336.94,121,missing_item_name
S100,I817248,,Electronics,149890.06,228,missing_item_name
S100,I827072,,Home Appliances,27580.88,76,missing_item_name
S100,I840480,Puma Running Shoes,Footwear,100492.42,-18,negative_stock
S100,I850452,Apple Iphone 15 Pro,Electronics,-47391.41,151,negative_price
S100,I854561,,Apparel,18352.36,489,missing_item_name
S100,I857281,Puma Running Shoes,Footwear,89576.03,-1,negative_stock
S100,I857433,Skechers Gowalk,Footwear,72823.43,-17,negative_stock
S100,I866266,,Apparel,133583.86,130,missing_item_name
S100,I872025,,Home Appliances,148696.68,207,missing_item_name
S100,I877360,Sony Wh-1000xm5 Headphones,Electronics,-136828.97,82,negative_price
S100,I890520,Bajaj Mixer Grinder,Home Appliances,-79373.26,392,negative_price
S100,I898088,Philips Air Fryer,Home Appliances,-17338.48,237,negative_price
S100,I904746,Adidas Ultraboost 23,Footwear,-55133.71,375,negative_price
S100,I910507,Boat Smartwatch,Electronics,-72831.96,114,negative_price
S100,I96080,,Footwear,20889.53,461,missing_item_name
S100,I975513,Dell Xps 13 Laptop,Electronics,-36547.58,462,negative_price
S100,I982654,Zara Maxi Dress,Apparel,-122409.09,464,negative_price
S100,I988763,Dyson Vacuum Cleaner,Home Appliances,-118023.63,143,negative_price
S101,I1000875,,Footwear,46594.12,184,missing_item_name
S101,I105927,Apple Iphone 15 Pro,Electronics,-23391.77,80,negative_price
S101,I114028,Dyson Vacuum Cleaner,Home Appliances,-98311.52,169,negative_price
S101,I126340,,Footwear,5502.06,282,missing_item_name
S101,I134163,Apple Iphone 15 Pro,Electronics,121639.91,-6,negative_stock
S101,I146473,,Electronics,79122.97,128,missing_item_name
S101,I150828,Puma Running Shoes,Footwear,-96828.67,431,negative_price
S101,I153546,,Electronics,3553.62,172,missing_item_name
S101,I19466,H&m Cotton Shirt,Apparel,-12593.81,192,negative_price
S101,I208652,,Apparel,91820.02,259,missing_item_name
S101,I210936,,Electronics,17961.92,352,missing_item_name
S101,I224238,,Electronics,68695.31,111,missing_item_name
S101,I228829,Dell Xps 13 Laptop,Electronics,143220.72,-6,negative_stock
S101,I241497,,Electronics,12103.67,432,missing_item_name
S101,I245475,Philips Air Fryer,Home Appliances,70592.65,-5,negative_stock
S101,I251106,Samsung Galaxy S24 Ultra,Electronics,102509.87,-9,negative_stock
S101,I253642,Apple Iphone 15 Pro,Electronics,128089.3,-10,negative_stock
S101,I258967,Reebok Nano X4,Footwear,-96159.43,242,negative_price
S101,I262202,,Electronics,96365.66,216,missing_item_name
S101,I279696,Zara Maxi Dress,Apparel,-75183.43,185,negative_price
S101,I281342,Apple Iphone 15 Pro,Electronics,-132210.47,254,negative_price
S101,I293303,Samsung Galaxy S24 Ultra,Electronics,-140709.62,402,negative_price
S101,I306034,Samsung Galaxy S24 Ultra,Electronics,-129639.59,440,negative_price
S101,I311111,Lg 7kg Washing Machine,Home Appliances,-122374.79,406,negative_price
S101,I316922,Dell Xps 13 Laptop,Electronics,74556.52,-5,negative_stock
S101,I335127,Apple Iphone 15 Pro,Electronics,-52699.95,250,negative_price
S101,I343048,,Electronics,62440.89,133,missing_item_name
S101,I344308,U.s. Polo T-shirt,Apparel,-35213.25,371,negative_price
S101,I358362,,Electronics,48531.27,465,missing_item_name
S101,I365210,,Electronics,-53580.65,160,"missing_item_name,negative_price"
S101,I366634,Allen Solly Formal Pants,Apparel,-27252.58,335,negative_price
S101,I36774,Bajaj Mixer Grinder,Home Appliances,115815.18,-3,negative_stock
S101,I368463,,Electronics,149432.25,101,missing_item_name
S101,I384328,,Footwear,135617.65,494,missing_item_name
S101,I391136,,Footwear,8009.79,492,missing_item_name
S101,I403212,Sony Wh-1000xm5 Headphones,Electronics,-23147.93,32,negative_price
S101,I411826,Zara Maxi Dress,Apparel,28214.59,-18,negative_stock
S101,I422756,Nike Air Zoom Pegasus,Footwear,-29247.93,396,negative_price
S101,I433349,,Apparel,18897.22,-5,"missing_item_name,negative_stock"
S101,I440621,,Apparel,15667.96,49,missing_item_name
S101,I442709,,Apparel,53838.35,162,missing_item_name
S101,I452129,Bajaj Mixer Grinder,Home Appliances,14613.42,-13,negative_stock
S101,I453529,,Home Appliances,118109.32,79,missing_item_name
S101,I455872,Samsung 55” Smart Tv,Home Appliances,88346.29,-8,negative_stock
S101,I457066,,Electronics,85399.97,395,missing_item_name
S101,I458247,,Apparel,146385.55,151,missing_item_name
S101,I468681,Bajaj Mixer Grinder,Home Appliances,86811.72,-9,negative_stock
S101,I486497,Apple Iphone 15 Pro,Electronics,-52707.13,316,negative_price
S101,I486748,Bajaj Mixer Grinder,Home Appliances,-90430.85,281,negative_price
S101,I490067,,Footwear,110530.89,401,missing_item_name
S101,I494406,Boat Smartwatch,Electronics,49667.41,-10,negative_stock
S101,I494805,,Electronics,77791.96,355,missing_item_name
S101,I516767,,Home Appliances,134467.42,390,missing_item_name
S101,I521797,,Home Appliances,131854.48,391,missing_item_name
S101,I544128,,Apparel,5235.9,169,missing_item_name
S101,I555158,,Footwear,122496.28,448,missing_item_name
S101,I567701,Reebok Nano X4,Footwear,-72090.99,32,negative_price
S101,I57011,,Electronics,137125.03,101,missing_item_name
S101,I570283,,Home Appliances,56185.81,20,missing_item_name
S101,I575028,,Footwear,26455.01,43,missing_item_name
S101,I578280,U.s. Polo T-shirt,Apparel,-35076.34,42,negative_price
S101,I60133,Boat Smartwatch,Electronics,-131654.44,367,negative_price
S101,I624800,Boat Smartwatch,Electronics,-87193.85,58,negative_price
S101,I628988,,Apparel,63911.23,80,missing_item_name
S101,I653392,Puma Running Shoes,Footwear,-86587.55,479,negative_price
S101,I661241,,Footwear,139848.75,238,missing_item_name
S101,I667481,Skechers Gowalk,Footwear,-122128.33,370,negative_price
S101,I687018,Boat Smartwatch,Electronics,-27172.26,91,negative_price
S101,I694472,,Electronics,58049.45,481,missing_item_name
S101,I70664,,Footwear,64701.04,222,missing_item_name
S101,I707049,U.s. Polo T-shirt,Apparel,136902.32,-7,negative_stock
S101,I715293,Boat Smartwatch,Electronics,131784.21,-13,negative_stock
S101,I722092,,Footwear,72448.68,362,missing_item_name
S101,I732285,Levis Denim Jacket,Apparel,15478.3,-5,negative_stock
S101,I734010,U.s. Polo T-shirt,Apparel,120475.05,-6,negative_stock
S101,I734773,Lg 7kg Washing Machine,Home Appliances,33086.57,-15,negative_stock
S101,I737564,U.s. Polo T-shirt,Apparel,-140033.77,424,negative_price
S101,I782247,Bajaj Mixer Grinder,Home Appliances,47027.78,-20,negative_stock
S101,I792266,Levis Denim Jacket,Apparel,-145226.51,160,negative_price
S101,I798011,,Home Appliances,15531.48,73,missing_item_name
S101,I802615,,Footwear,24223.13,97,missing_item_name
S101,I809006,Nike Air Zoom Pegasus,Footwear,-84117.29,115,negative_price
S101,I811507,Apple Iphone 15 Pro,Electronics,131290.45,-6,negative_stock
S101,I820933,,Apparel,142800.03,468,missing_item_name
S101,I842256,Levis Denim Jacket,Apparel,94824.14,-19,negative_stock
S101,I856017,Dyson Vacuum Cleaner,Home Appliances,-105311.92,178,negative_price
S101,I863484,Reebok Nano X4,Footwear,-146333.9,325,negative_price
S101,I866398,,Footwear,5384.15,432,missing_item_name
S101,I866979,Skechers Gowalk,Footwear,18031.58,-12,negative_stock
S101,I873564,Adidas Ultraboost 23,Footwear,-66227.07,72,negative_price
S101,I889235,Lg 7kg Washing Machine,Home Appliances,-83628.04,303,negative_price
S101,I904186,Adidas Ultraboost 23,Footwear,98419.41,-5,negative_stock
S101,I907864,Reebok Nano X4,Footwear,57642.68,-18,negative_stock
S101,I910862,,Electronics,120117.25,497,missing_item_name
S101,I938047,H&m Cotton Shirt,Apparel,59640.35,-1,negative_stock
S101,I959656,Nike Air Zoom Pegasus,Footwear,-3416.89,256,negative_price
S101,I974015,Boat Smartwatch,Electronics,-132516.55,130,negative_price
S101,I98696,Reebok Nano X4,Footwear,5386.36,-16,negative_stock
S102,I135023,H&m Cotton Shirt,Apparel,110534.46,-12,negative_stock
S102,I141434,,Home Appliances,46090.26,101,missing_item_name
S102,I144062,Dyson Vacuum Cleaner,Home Appliances,-112167.37,125,negative_price
S102,I156490,Lg 7kg Washing Machine,Home Appliances,16957.28,-3,negative_stock
S102,I165855,U.s. Polo T-shirt,Apparel,3130.33,-2,negative_stock
S102,I171949,,Apparel,54255.07,385,missing_item_name
S102,I174412,,Home Appliances,59852.52,372,missing_item_name
S102,I182850,,Apparel,142445.84,239,missing_item_name
S102,I184689,Sony Wh-1000xm5 Headphones,Electronics,114154.11,-3,negative_stock
S102,I188969,,Apparel,4793.33,192,missing_item_name
S102,I195973,,Electronics,137990.43,433,missing_item_name
S102,I208177,Boat Smartwatch,Electronics,-21576.58,187,negative_price
S102,I217590,Zara Maxi Dress,Apparel,50158.96,-12,negative_stock
S102,I222039,,Apparel,33124.04,392,missing_item_name
S102,I225099,Samsung Galaxy S24 Ultra,Electronics,140986.38,-13,negative_stock
S102,I255735,U.s. Polo T-shirt,Apparel,-91369.87,164,negative_price
S102,I289033,Skechers Gowalk,Footwear,71934.23,-9,negative_stock
S102,I289701,Allen Solly Formal Pants,Apparel,-78794.72,332,negative_price
S102,I296639,Reebok Nano X4,Footwear,117670.58,-9,negative_stock
S102,I297723,Philips Air Fryer,Home Appliances,-12443.21,475,negative_price
S102,I30740,Reebok Nano X4,Footwear,63851.31,-18,negative_stock
S102,I314625,,Electronics,4518.77,377,missing_item_name
S102,I317506,Reebok Nano X4,Footwear,68496.87,-10,negative_stock
S102,I334080,,Footwear,83620.91,346,missing_item_name
S102,I339889,,Home Appliances,8321.77,445,missing_item_name
S102,I343777,,Home Appliances,62859.96,239,missing_item_name
S102,I344225,,Electronics,82581.58,87,missing_item_name
S102,I35575,Reebok Nano X4,Footwear,-8218.22,456,negative_price
S102,I358304,,Home Appliances,100354.14,238,missing_item_name
S102,I364490,Nike Air Zoom Pegasus,Footwear,-13002.04,257,negative_price
S102,I372655,Apple Iphone 15 Pro,Electronics,-15426.13,312,negative_price
S102,I375645,Nike Air Zoom Pegasus,Footwear,-128748.63,142,negative_price
S102,I382091,Levis Denim Jacket,Apparel,84544.03,-5,negative_stock
S102,I423410,,Home Appliances,134058.74,178,missing_item_name
S102,I423716,,Electronics,93698.49,336,missing_item_name
S102,I423857,,Electronics,53282.05,158,missing_item_name
S102,I443600,,Electronics,43627.14,471,missing_item_name
S102,I474038,,Footwear,130817.0,156,missing_item_name
S102,I48035,Skechers Gowalk,Footwear,46017.44,-3,negative_stock
S102,I484038,Lg 7kg Washing Machine,Home Appliances,127215.76,-1,negative_stock
S102,I489468,Boat Smartwatch,Electronics,101959.03,-3,negative_stock
S102,I504207,Puma Running Shoes,Footwear,48381.93,-19,negative_stock
S102,I512347,H&m Cotton Shirt,Apparel,1091.23,-16,negative_stock
S102,I524855,Allen Solly Formal Pants,Apparel,-46484.85,50,negative_price
S102,I540052,Skechers Gowalk,Footwear,97480.22,-16,negative_stock
S102,I55470,Philips Air Fryer,Home Appliances,-110619.9,36,negative_price
S102,I558684,Dyson Vacuum Cleaner,Home Appliances,-44342.3,389,negative_price
S102,I579131,Samsung 55” Smart Tv,Home Appliances,76410.52,-16,negative_stock
S102,I581411,Apple Iphone 15 Pro,Electronics,-13231.16,407,negative_price
S102,I582497,Philips Air Fryer,Home Appliances,98250.44,-2,negative_stock
S102,I609702,Nike Air Zoom Pegasus,Footwear,24280.15,-11,negative_stock
S102,I612928,,Apparel,66023.03,478,missing_item_name
S102,I619907,,Footwear,3299.33,269,missing_item_name
S102,I647584,Bajaj Mixer Grinder,Home Appliances,-93519.64,90,negative_price
S102,I648896,Levis Denim Jacket,Apparel,119225.96,-18,negative_stock
S102,I656391,Allen Solly Formal Pants,Apparel,-32712.34,463,negative_price
S102,I667497,Samsung 55” Smart Tv,Home Appliances,-88103.63,369,negative_price
S102,I673815,Reebok Nano X4,Footwear,14883.16,-12,negative_stock
S102,I678890,Bajaj Mixer Grinder,Home Appliances,-40514.18,478,negative_price
S102,I680412,Boat Smartwatch,Electronics,20491.62,-11,negative_stock
S102,I683233,Puma Running Shoes,Footwear,75426.7,-7,negative_stock
S102,I702409,Lg 7kg Washing Machine,Home Appliances,90105.89,-3,negative_stock
S102,I71072,,Home Appliances,13064.11,107,missing_item_name
S102,I716554,Puma Running Shoes,Footwear,57221.44,-9,negative_stock
S102,I722805,,Electronics,127976.54,309,missing_item_name
S102,I733233,Samsung Galaxy S24 Ultra,Electronics,55588.44,-3,negative_stock
S102,I76172,Zara Maxi Dress,Apparel,-147737.83,487,negative_price
S102,I767881,Boat Smartwatch,Electronics,-101892.15,112,negative_price
S102,I768502,,Apparel,60590.73,346,missing_item_name
S102,I774201,Dyson Vacuum Cleaner,Home Appliances,123037.45,-10,negative_stock
S102,I775329,Allen Solly Formal Pants,Apparel,-143202.36,29,negative_price
S102,I785395,,Apparel,133245.26,207,missing_item_name
S102,I80820,Reebok Nano X4,Footwear,139532.27,-20,negative_stock
S102,I812762,,Home Appliances,9062.98,420,missing_item_name
S102,I816695,,Apparel,54669.19,37,missing_item_name
S102,I850845,Allen Solly Formal Pants,Apparel,-149024.31,89,negative_price
S102,I855117,,Footwear,134316.29,265,missing_item_name
S102,I859665,Bajaj Mixer Grinder,Home Appliances,-146676.31,120,negative_price
S102,I865135,Levis Denim Jacket,Apparel,897.01,-18,negative_stock
S102,I870813,Adidas Ultraboost 23,Footwear,-23139.29,500,negative_price
S102,I871881,Philips Air Fryer,Home Appliances,-58716.38,79,negative_price
S102,I888005,Allen Solly Formal Pants,Apparel,-13121.5,176,negative_price
S102,I894112,Adidas Ultraboost 23,Footwear,-100257.41,328,negative_price
S102,I916452,,Footwear,82165.86,438,missing_item_name
S102,I92368,,Apparel,134249.18,353,missing_item_name
S102,I937542,Reebok Nano X4,Footwear,-43396.12,211,negative_price
S102,I953392,Dell Xps 13 Laptop,Electronics,-54681.24,341,negative_price
S102,I95738,U.s. Polo T-shirt,Apparel,-40121.48,17,negative_price
S102,I964778,Philips Air Fryer,Home Appliances,-66750.16,297,negative_price
S102,I97091,,Apparel,54111.46,429,missing_item_name
S102,I978267,Bajaj Mixer Grinder,Home Appliances,-40091.01,202,negative_price
S102,I979275,Samsung Galaxy S24 Ultra,Electronics,-11766.06,36,negative_price
S102,I979797,,Electronics,127261.4,410,missing_item_name
S102,I984077,,Apparel,50065.94,426,missing_item_name
S102,I997275,Reebok Nano X4,Footwear,-91461.83,298,negative_price
S102,I997609,Samsung Galaxy S24 Ultra,Electronics,125100.18,-2,negative_stock
S102,I998736,Zara Maxi Dress,Apparel,15810.28,-4,negative_stock
S103,I1007948,,Apparel,142399.41,334,missing_item_name
S103,I1008877,Boat Smartwatch,Electronics,80891.56,-1,negative_stock
S103,I103169,,Apparel,95383.48,461,missing_item_name
S103,I104466,Lg 7kg Washing Machine,Home Appliances,-84967.13,340,negative_price
S103,I12261,Boat Smartwatch,Electronics,-40410.33,156,negative_price
S103,I123852,Samsung Galaxy S24 Ultra,Electronics,-102096.23,497,negative_price
S103,I133010,Zara Maxi Dress,Apparel,-6161.13,197,negative_price
S103,I146210,Philips Air Fryer,Home Appliances,-122647.09,67,negative_price
S103,I154634,Nike Air Zoom Pegasus,Footwear,-122235.27,81,negative_price
S103,I161692,Apple Iphone 15 Pro,Electronics,-43618.84,197,negative_price
S103,I187727,,Electronics,141920.82,45,missing_item_name
S103,I192275,,Footwear,78215.41,322,missing_item_name
S103,I195089,,Home Appliances,19171.92,166,missing_item_name
S103,I196187,Skechers Gowalk,Footwear,54513.19,-8,negative_stock
S103,I203096,Samsung Galaxy S24 Ultra,Electronics,-95507.04,172,negative_price
S103,I214449,Nike Air Zoom Pegasus,Footwear,4409.62,-15,negative_stock
S103,I235054,,Home Appliances,119424.11,130,missing_item_name
S103,I24266,Allen Solly Formal Pants,Apparel,-37272.95,229,negative_price
S103,I258631,,Apparel,53502.78,115,missing_item_name
S103,I261568,Zara Maxi Dress,Apparel,122529.52,-12,negative_stock
S103,I264276,,Footwear,73001.85,293,missing_item_name
S103,I265822,Zara Maxi Dress,Apparel,-126760.92,-10,"negative_price,negative_stock"
S103,I269661,Zara Maxi Dress,Apparel,-129989.81,254,negative_price
S103,I269815,Samsung Galaxy S24 Ultra,Electronics,-96552.03,432,negative_price
S103,I28039,Levis Denim Jacket,Apparel,81219.01,-7,negative_stock
S103,I285691,Zara Maxi Dress,Apparel,-143479.47,293,negative_price
S103,I308935,H&m Cotton Shirt,Apparel,53039.32,-2,negative_stock
S103,I324645,,Home Appliances,122811.5,489,missing_item_name
S103,I333156,Puma Running Shoes,Footwear,45334.01,-13,negative_stock
S103,I337692,Bajaj Mixer Grinder,Home Appliances,93898.64,-16,negative_stock
S103,I365056,H&m Cotton Shirt,Apparel,-88401.02,355,negative_price
S103,I379324,Skechers Gowalk,Footwear,134726.34,-16,negative_stock
S103,I380438,Adidas Ultraboost 23,Footwear,-27990.84,161,negative_price
S103,I418151,,Electronics,119341.46,242,missing_item_name
S103,I42625,Philips Air Fryer,Home Appliances,49553.92,-12,negative_stock
S103,I43472,Skechers Gowalk,Footwear,3694.0,-20,negative_stock
S103,I438089,,Electronics,13607.27,277,missing_item_name
S103,I439637,Nike Air Zoom Pegasus,Footwear,35247.2,-3,negative_stock
S103,I445484,Samsung 55” Smart Tv,Home Appliances,-121142.64,183,negative_price
S103,I447496,,Home Appliances,118954.42,281,missing_item_name
S103,I455787,Lg 7kg Washing Machine,Home Appliances,-106659.54,413,negative_price
S103,I460990,,Electronics,68177.79,89,missing_item_name
S103,I463478,Adidas Ultraboost 23,Footwear,-73288.59,65,negative_price
S103,I481996,Lg 7kg Washing Machine,Home Appliances,120530.28,-9,negative_stock
S103,I484330,,Electronics,37424.21,167,missing_item_name
S103,I494784,,Apparel,33364.19,39,missing_item_name
S103,I498297,U.s. Polo T-shirt,Apparel,82267.04,-1,negative_stock
S103,I501610,Sony Wh-1000xm5 Headphones,Electronics,-45620.88,455,negative_price
S103,I518165,,Footwear,137829.38,128,missing_item_name
S103,I549362,,Footwear,-105532.97,371,"missing_item_name,negative_price"
S103,I564500,,Footwear,79513.23,68,missing_item_name
S103,I568751,Apple Iphone 15 Pro,Electronics,37114.44,-9,negative_stock
S103,I57004,Allen Solly Formal Pants,Apparel,77358.26,-10,negative_stock
S103,I581271,Dell Xps 13 Laptop,Electronics,-9665.35,487,negative_price
S103,I603428,Reebok Nano X4,Footwear,-81027.73,39,negative_price
S103,I608983,Bajaj Mixer Grinder,Home Appliances,-34041.41,90,negative_price
S103,I612543,,Home Appliances,27718.21,11,missing_item_name
S103,I629922,Philips Air Fryer,Home Appliances,23746.97,-8,negative_stock
S103,I650464,Reebok Nano X4,Footwear,36804.64,-16,negative_stock
S103,I683435,,Apparel,136418.4,265,missing_item_name
S103,I691703,,Apparel,46696.19,427,missing_item_name
S103,I716832,,Electronics,1154.33,271,missing_item_name
S103,I728470,Dyson Vacuum Cleaner,Home Appliances,105890.71,-13,negative_stock
S103,I744973,Skechers Gowalk,Footwear,47356.71,-10,negative_stock
S103,I749743,Nike Air Zoom Pegasus,Footwear,-15992.53,180,negative_price
S103,I749948,Boat Smartwatch,Electronics,35450.68,-5,negative_stock
S103,I785369,Reebok Nano X4,Footwear,-118265.33,-18,"negative_price,negative_stock"
S103,I794124,Adidas Ultraboost 23,Footwear,-119371.81,290,negative_price
S103,I803503,H&m Cotton Shirt,Apparel,-22214.74,150,negative_price
S103,I820289,,Home Appliances,134670.24,315,missing_item_name
S103,I826141,,Apparel,71991.62,113,missing_item_name
S103,I843793,,Electronics,139448.53,343,missing_item_name
S103,I846355,,Apparel,113488.51,122,missing_item_name
S103,I847927,,Apparel,103046.0,460,missing_item_name
S103,I851829,Apple Iphone 15 Pro,Electronics,89996.4,-4,negative_stock
S103,I870988,Dell Xps 13 Laptop,Electronics,-107586.86,491,negative_price
S103,I879352,Dell Xps 13 Laptop,Electronics,1073.41,-8,negative_stock
S103,I889345,Samsung 55” Smart Tv,Home Appliances,-18873.8,312,negative_price
S103,I890189,,Electronics,88808.34,418,missing_item_name
S103,I891757,U.s. Polo T-shirt,Apparel,-146164.63,444,negative_price
S103,I897762,,Electronics,130825.74,346,missing_item_name
S103,I902499,,Apparel,26097.56,392,missing_item_name
S103,I91703,Zara Maxi Dress,Apparel,97605.52,-7,negative_stock
S103,I918483,,Apparel,90029.8,175,missing_item_name
S103,I924855,Samsung Galaxy S24 Ultra,Electronics,91643.64,-6,negative_stock
S103,I92975,Allen Solly Formal Pants,Apparel,-144036.92,384,negative_price
S103,I935540,,Home Appliances,113423.25,368,missing_item_name
S103,I943941,Zara Maxi Dress,Apparel,-20542.89,29,negative_price
S103,I95455,U.s. Polo T-shirt,Apparel,-91168.78,167,negative_price
S103,I956848,,Home Appliances,89298.96,148,missing_item_name
S103,I962762,Samsung 55” Smart Tv,Home Appliances,17076.19,-15,negative_stock
S103,I968190,Apple Iphone 15 Pro,Electronics,31124.56,-8,negative_stock
S103,I979823,Boat Smartwatch,Electronics,-49957.51,103,negative_price
S103,I995260,Sony Wh-1000xm5 Headphones,Electronics,39206.75,-12,negative_stock
S103,I995908,H&m Cotton Shirt,Apparel,107691.06,-13,negative_stock
S104,I114316,Lg 7kg Washing Machine,Home Appliances,-79269.75,145,negative_price
S104,I120572,Skechers Gowalk,Footwear,-74749.34,305,negative_price
S104,I136236,,Electronics,108665.64,498,missing_item_name
S104,I142688,,Electronics,117394.05,203,missing_item_name
S104,I14528,Samsung 55” Smart Tv,Home Appliances,-2248.75,29,negative_price
S104,I146345,Sony Wh-1000xm5 Headphones,Electronics,-133737.95,45,negative_price
