seller_id,item_id,item_name,category,market_price,expected_units_sold,expected_revenue
S100,I256279,Sony Wh-1000xm5 Headphones,Electronics,58102.73,1565.0,9.093077245E7
S101,I256279,Sony Wh-1000xm5 Headphones,Electronics,58102.73,1565.0,9.093077245E7
S123,I256279,Sony Wh-1000xm5 Headphones,Electronics,58102.73,1565.0,9.093077245E7
S148,I256279,Sony Wh-1000xm5 Headphones,Electronics,58102.73,1565.0,9.093077245E7
S106,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S110,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S122,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S130,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S135,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S102,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S107,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S125,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S138,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S145,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S103,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S111,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S118,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S139,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S141,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S143,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S101,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S104,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S116,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S119,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S134,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S108,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S115,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S123,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S126,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S147,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S127,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S146,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S149,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S100,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S112,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S117,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S137,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S121,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S131,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S133,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S140,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S144,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S150,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S105,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S109,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S114,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S128,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S129,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S136,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S113,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S120,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S124,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S132,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S148,I267212,Apple Iphone 15 Pro,Electronics,34017.25,1422.0,4.83725295E7
S113,I526597,,,93183.63,2116.0,1.9717656108E8
S120,I526597,,,93183.63,2116.0,1.9717656108E8
S109,I526597,,,93183.63,2116.0,1.9717656108E8
S116,I526597,,,93183.63,2116.0,1.9717656108E8
S122,I526597,,,93183.63,2116.0,1.9717656108E8
S144,I526597,,,93183.63,2116.0,1.9717656108E8
S145,I526597,,,93183.63,2116.0,1.9717656108E8
S112,I526597,,,93183.63,2116.0,1.9717656108E8
S119,I526597,,,93183.63,2116.0,1.9717656108E8
S121,I526597,,,93183.63,2116.0,1.9717656108E8
S133,I526597,,,93183.63,2116.0,1.9717656108E8
S134,I526597,,,93183.63,2116.0,1.9717656108E8
S141,I526597,,,93183.63,2116.0,1.9717656108E8
S149,I526597,,,93183.63,2116.0,1.9717656108E8
S102,I526597,,,93183.63,2116.0,1.9717656108E8
S115,I526597,,,93183.63,2116.0,1.9717656108E8
S125,I526597,,,93183.63,2116.0,1.9717656108E8
S128,I526597,,,93183.63,2116.0,1.9717656108E8
S135,I526597,,,93183.63,2116.0,1.9717656108E8
S138,I526597,,,93183.63,2116.0,1.9717656108E8
S101,I526597,,,93183.63,2116.0,1.9717656108E8
S107,I526597,,,93183.63,2116.0,1.9717656108E8
S114,I526597,,,93183.63,2116.0,1.9717656108E8
S118,I526597,,,93183.63,2116.0,1.9717656108E8
S126,I526597,,,93183.63,2116.0,1.9717656108E8
S129,I526597,,,93183.63,2116.0,1.9717656108E8
S136,I526597,,,93183.63,2116.0,1.9717656108E8
S150,I526597,,,93183.63,2116.0,1.9717656108E8
S103,I526597,,,93183.63,2116.0,1.9717656108E8
S111,I526597,,,93183.63,2116.0,1.9717656108E8
S123,I526597,,,93183.63,2116.0,1.9717656108E8
S139,I526597,,,93183.63,2116.0,1.9717656108E8
S140,I526597,,,93183.63,2116.0,1.9717656108E8
S146,I526597,,,93183.63,2116.0,1.9717656108E8
S104,I526597,,,93183.63,2116.0,1.9717656108E8
S106,I526597,,,93183.63,2116.0,1.9717656108E8
S130,I526597,,,93183.63,2116.0,1.9717656108E8
S108,I526597,,,93183.63,2116.0,1.9717656108E8
S131,I526597,,,93183.63,2116.0,1.9717656108E8
S143,I526597,,,93183.63,2116.0,1.9717656108E8
S117,I526597,,,93183.63,2116.0,1.9717656108E8
S124,I526597,,,93183.63,2116.0,1.9717656108E8
S100,I526597,,,93183.63,2116.0,1.9717656108E8
S105,I526597,,,93183.63,2116.0,1.9717656108E8
S110,I526597,,,93183.63,2116.0,1.9717656108E8
S127,I526597,,,93183.63,2116.0,1.9717656108E8
S132,I526597,,,93183.63,2116.0,1.9717656108E8
S137,I526597,,,93183.63,2116.0,1.9717656108E8
S142,I526597,,,93183.63,2116.0,1.9717656108E8
S147,I526597,,,93183.63,2116.0,1.9717656108E8
S148,I526597,,,93183.63,2116.0,1.9717656108E8
S117,I588625,,,,0.0,
S122,I588625,,,,0.0,
S130,I588625,,,,0.0,
S102,I588625,,,,0.0,
S104,I588625,,,,0.0,
S135,I588625,,,,0.0,
S139,I588625,,,,0.0,
S120,I588625,,,,0.0,
S140,I588625,,,,0.0,
S141,I588625,,,,0.0,
S142,I588625,,,,0.0,
S145,I588625,,,,0.0,
S146,I588625,,,,0.0,
S150,I588625,,,,0.0,
S100,I588625,,,,0.0,
S124,I588625,,,,0.0,
S127,I588625,,,,0.0,
S132,I588625,,,,0.0,
S133,I588625,,,,0.0,
S136,I588625,,,,0.0,
S144,I588625,,,,0.0,
S149,I588625,,,,0.0,
S119,I588625,,,,0.0,
S126,I588625,,,,0.0,
S129,I588625,,,,0.0,
S138,I588625,,,,0.0,
S106,I588625,,,,0.0,
S107,I588625,,,,0.0,
S147,I588625,,,,0.0,
S103,I588625,,,,0.0,
S105,I588625,,,,0.0,
S111,I588625,,,,0.0,
S116,I588625,,,,0.0,
S123,I588625,,,,0.0,
S108,I588625,,,,0.0,
S109,I588625,,,,0.0,
S110,I588625,,,,0.0,
S112,I588625,,,,0.0,
S121,I588625,,,,0.0,
S143,I588625,,,,0.0,
S101,I588625,,,,0.0,
S113,I588625,,,,0.0,
S114,I588625,,,,0.0,
S115,I588625,,,,0.0,
S125,I588625,,,,0.0,
S131,I588625,,,,0.0,
S134,I588625,,,,0.0,
S137,I588625,,,,0.0,
S148,I588625,,,,0.0,
S118,I588625,,,,0.0,
S128,I588625,,,,0.0,
S108,I881296,,,121351.8,3662.0,4.443902916E8
S102,I881296,,,121351.8,3662.0,4.443902916E8
S106,I881296,,,121351.8,3662.0,4.443902916E8
S107,I881296,,,121351.8,3662.0,4.443902916E8
S135,I881296,,,121351.8,3662.0,4.443902916E8
S137,I881296,,,121351.8,3662.0,4.443902916E8
S105,I881296,,,121351.8,3662.0,4.443902916E8
S114,I881296,,,121351.8,3662.0,4.443902916E8
S116,I881296,,,121351.8,3662.0,4.443902916E8
S121,I881296,,,121351.8,3662.0,4.443902916E8
S136,I881296,,,121351.8,3662.0,4.443902916E8
S139,I881296,,,121351.8,3662.0,4.443902916E8
S143,I881296,,,121351.8,3662.0,4.443902916E8
S147,I881296,,,121351.8,3662.0,4.443902916E8
S123,I881296,,,121351.8,3662.0,4.443902916E8
S128,I881296,,,121351.8,3662.0,4.443902916E8
S129,I881296,,,121351.8,3662.0,4.443902916E8
S149,I881296,,,121351.8,3662.0,4.443902916E8
S111,I881296,,,121351.8,3662.0,4.443902916E8
S113,I881296,,,121351.8,3662.0,4.443902916E8
S118,I881296,,,121351.8,3662.0,4.443902916E8
S119,I881296,,,121351.8,3662.0,4.443902916E8
S142,I881296,,,121351.8,3662.0,4.443902916E8
S148,I881296,,,121351.8,3662.0,4.443902916E8
S120,I881296,,,121351.8,3662.0,4.443902916E8
S125,I881296,,,121351.8,3662.0,4.443902916E8
S131,I881296,,,121351.8,3662.0,4.443902916E8
S141,I881296,,,121351.8,3662.0,4.443902916E8
S144,I881296,,,121351.8,3662.0,4.443902916E8
S101,I881296,,,121351.8,3662.0,4.443902916E8
S103,I881296,,,121351.8,3662.0,4.443902916E8
S110,I881296,,,121351.8,3662.0,4.443902916E8
S126,I881296,,,121351.8,3662.0,4.443902916E8
S133,I881296,,,121351.8,3662.0,4.443902916E8
S112,I881296,,,121351.8,3662.0,4.443902916E8
S115,I881296,,,121351.8,3662.0,4.443902916E8
S145,I881296,,,121351.8,3662.0,4.443902916E8
S146,I881296,,,121351.8,3662.0,4.443902916E8
S150,I881296,,,121351.8,3662.0,4.443902916E8
S109,I881296,,,121351.8,3662.0,4.443902916E8
S117,I881296,,,121351.8,3662.0,4.443902916E8
S124,I881296,,,121351.8,3662.0,4.443902916E8
S127,I881296,,,121351.8,3662.0,4.443902916E8
S132,I881296,,,121351.8,3662.0,4.443902916E8
S134,I881296,,,121351.8,3662.0,4.443902916E8
S100,I881296,,,121351.8,3662.0,4.443902916E8
S104,I881296,,,121351.8,3662.0,4.443902916E8
S122,I881296,,,121351.8,3662.0,4.443902916E8
S130,I881296,,,121351.8,3662.0,4.443902916E8
S138,I881296,,,121351.8,3662.0,4.443902916E8
S140,I881296,,,121351.8,3662.0,4.443902916E8
