seller_id,item_id,units_sold,revenue,marketplace_price,sale_date,dq_failure_reason
C238,I340050,2853,3.4868572466E8,57919.94,,missing_sale_date
C240,I340052,2385,2.963827969E7,-122395.6,2025-10-17,price_negative
C230,I340067,1356,5.895278142E7,136644.55,,missing_sale_date
C246,I340070,1992,1.6800684777E8,55729.46,,missing_sale_date
,I340089,1821,8.557347351E7,74114.54,2025-09-03,missing_seller_id
C233,I340090,960,9.375894462E7,108397.98,,missing_sale_date
C216,I340098,1943,5.053153387E7,82103.86,,missing_sale_date
,I340102,381,5491092.17,146920.92,2025-09-25,missing_seller_id
C242,I340116,2138,1.8147954255E8,22422.51,,missing_sale_date
C233,I340120,267,1.951452392E7,86504.24,,missing_sale_date
,I340144,1501,1.4097774532E8,104422.57,2025-10-20,missing_seller_id
C222,I340173,143,4391515.13,-26283.72,2025-10-18,price_negative
C205,I340200,1921,1.6466624657E8,-61105.4,2025-10-07,price_negative
,I340203,1227,5.371915556E7,104546.13,2025-10-07,missing_seller_id
C224,I340209,2392,1.3006126538E8,149736.45,,missing_sale_date
C216,I340216,1620,6.800077228E7,74132.17,,missing_sale_date
C238,I340237,649,3.093521644E7,128203.76,,missing_sale_date
C208,I340243,859,4.951309948E7,-132207.76,2025-10-18,price_negative
C227,I340251,1737,1.380929745E7,96004.53,,missing_sale_date
C220,I340281,130,1.839802514E7,142848.92,,missing_sale_date
C246,I340286,1188,9428215.61,-51168.48,2025-09-09,price_negative
,I340287,1892,1.3212484394E8,56306.24,2025-09-13,missing_seller_id
C232,I340292,1543,1.3309983425E8,-30223.13,2025-09-11,price_negative
C221,I340299,379,3.90064755E7,116536.15,,missing_sale_date
,I340301,621,7.442676253E7,10649.44,2025-09-03,missing_seller_id
,I340321,1797,6.366397792E7,139800.8,2025-09-22,missing_seller_id
,I340323,2195,2.2572057305E8,137067.57,2025-09-28,missing_seller_id
C209,I340340,960,5.799381698E7,-103397.5,2025-10-28,price_negative
,I340429,2175,1.334998593E8,114703.5,2025-10-20,missing_seller_id
C222,I340439,2231,9.111366055E7,51690.18,,missing_sale_date
C228,I340465,1263,1.3706186905E8,3046.8,,missing_sale_date
C250,I340488,926,8.7526099E7,2527.67,,missing_sale_date
C230,I340492,2716,1.2777061196E8,-44087.14,2025-09-03,price_negative
,I340501,1608,9.04647997E7,108798.01,2025-09-14,missing_seller_id
C217,I340504,794,9.393422042E7,-76608.26,2025-10-09,price_negative
,I340506,308,3.737560675E7,28138.32,2025-09-23,missing_seller_id
,I340507,2434,2.7604086152E8,39506.3,2025-10-03,missing_seller_id
,I340519,2652,3.9248489176E8,140393.43,2025-10-25,missing_seller_id
C214,I340534,455,3.574705012E7,-114625.88,2025-10-02,price_negative
,I340538,474,2444404.52,75242.34,2025-09-09,missing_seller_id
C216,I340544,731,4.379499138E7,-83636.5,2025-10-09,price_negative
,I340591,1725,7.481239221E7,68726.0,2025-10-16,missing_seller_id
,I340602,527,4.684282737E7,139801.95,2025-09-20,missing_seller_id
C241,I340620,1869,2.6508598097E8,69594.61,,missing_sale_date
,I340637,307,3.815424733E7,28615.64,2025-10-29,missing_seller_id
C228,I340645,314,3.228546293E7,-15233.74,2025-09-16,price_negative
C224,I340655,191,1.208902421E7,22187.06,,missing_sale_date
,I340661,0,1.2741972805E8,121902.73,2025-10-11,missing_seller_id
,I340667,1132,7.953974742E7,698.31,2025-10-01,missing_seller_id
,I340685,403,5.786219097E7,128017.07,2025-10-07,missing_seller_id
,I340690,943,3.117441936E7,126922.07,2025-10-30,missing_seller_id
C229,I340707,2347,3.1610233436E8,851.71,,missing_sale_date
C234,I340724,2577,1.5922491788E8,-110517.94,2025-09-19,price_negative
,I340759,217,2.355634692E7,56632.45,2025-10-15,missing_seller_id
C222,I340773,2836,1.1797824399E8,-64722.5,2025-09-20,price_negative
C222,I340791,2237,1.0070001382E8,6707.04,,missing_sale_date
C230,I340795,1525,2.0949303105E8,-93177.28,2025-10-15,price_negative
C245,I340830,2485,4631152.43,62322.46,,missing_sale_date
,I340862,912,1.0666612024E8,17245.26,2025-09-12,missing_seller_id
C212,I340910,0,3.2713491326E8,43678.06,,missing_sale_date
C206,I340913,1922,2.73126467E7,9943.46,,missing_sale_date
C231,I340919,698,1.045168675E7,-88124.41,2025-10-04,price_negative
C236,I340927,2086,2.5604286213E8,-147000.12,2025-10-03,price_negative
C241,I340928,663,7.66587415E7,36452.24,,missing_sale_date
C249,I340944,2915,4.2034370689E8,-46552.38,2025-09-11,price_negative
C241,I340946,1439,1.8292098523E8,-597.29,2025-09-16,price_negative
C236,I340954,1049,2.402164338E7,-90884.5,2025-10-06,price_negative
C230,I340958,2042,1.7918418357E8,-137902.85,2025-09-01,price_negative
C225,I340965,2529,4251399.23,38968.6,,missing_sale_date
,I340974,193,2.873056029E7,131730.74,2025-09-27,missing_seller_id
C245,I340984,2571,3.838741712E7,61702.61,,missing_sale_date
,I340988,2799,2.3658662882E8,55966.91,2025-10-17,missing_seller_id
C206,I340996,331,0.0,-27473.71,2025-09-09,price_negative
,I341018,1469,7.034366477E7,75056.29,2025-10-12,missing_seller_id
C205,I341025,2328,3.3462909895E8,110517.44,,missing_sale_date
C214,I341028,569,1055337.56,-95122.94,2025-10-05,price_negative
C211,I341034,2853,1.7450225623E8,116149.25,,missing_sale_date
,I341078,214,2.16689716E7,86669.38,2025-09-01,missing_seller_id
C248,I341089,2635,2.4516272198E8,-83765.71,2025-09-14,price_negative
C244,I341115,1734,4.052508056E7,86975.9,,missing_sale_date
,I341143,2166,3.623094664E7,6073.48,2025-09-27,missing_seller_id
C202,I341152,2382,2.3593613574E8,-32166.65,2025-10-26,price_negative
,I341159,569,7.318418455E7,94478.85,2025-09-27,missing_seller_id
C221,I341173,430,5.571415368E7,136858.89,,missing_sale_date
,I341182,2264,3.1519778663E8,7307.81,2025-09-26,missing_seller_id
C241,I341192,1929,1.445757426E8,-15667.94,2025-10-24,price_negative
C201,I341205,2787,3.406269046E7,10190.26,,missing_sale_date
C213,I341218,346,2645552.57,88748.91,,missing_sale_date
,I341236,2351,1.3731175046E8,108626.63,2025-09-16,missing_seller_id
C223,I341254,2181,3.0321279069E8,-148515.34,,"price_negative,missing_sale_date"
,I341270,2210,1.2233028401E8,75477.89,2025-09-04,missing_seller_id
,I341281,1979,2.0248644044E8,16079.96,2025-10-18,missing_seller_id
C216,I341307,1295,1.5051020525E8,148189.05,,missing_sale_date
,I341313,0,3.348674672E7,4171.24,2025-10-26,missing_seller_id
,I341322,1257,1.6359705683E8,30592.51,2025-10-05,missing_seller_id
,I341326,2867,3.273300863E7,106126.56,2025-09-23,missing_seller_id
,I341327,484,6.048766418E7,93201.16,2025-10-25,missing_seller_id
,I341328,800,9.445190249E7,92578.44,2025-09-21,missing_seller_id
,I341333,816,9.805524839E7,98243.93,2025-09-17,missing_seller_id
C215,I341360,399,1.913089143E7,-64543.58,2025-09-15,price_negative
C235,I341371,1441,7060668.27,137936.83,,missing_sale_date
C216,I341420,1538,4.123263049E7,-5512.74,2025-10-13,price_negative
,I341429,496,8644525.27,139572.94,2025-09-03,missing_seller_id
,I341454,0,1.874871041E7,24167.32,2025-09-02,missing_seller_id
,I341456,150,6729966.9,69985.73,2025-10-12,missing_seller_id
C214,I341541,1609,5.630528589E7,-141797.23,2025-09-24,price_negative
,I341563,1557,2.2462503373E8,139779.31,2025-09-01,missing_seller_id
,I341573,2001,1.6429380285E8,79284.59,2025-10-01,missing_seller_id
C240,I341619,1693,1.0555825139E8,24809.76,,missing_sale_date
,I341631,1019,4.733972544E7,92203.17,2025-09-12,missing_seller_id
C224,I341636,1134,3.351729221E7,-112552.98,2025-10-29,price_negative
C224,I341669,468,2.475765172E7,-119568.29,2025-09-14,price_negative
C227,I341701,2584,2.5361555463E8,-12664.06,2025-10-07,price_negative
C205,I341751,1137,1.3504769282E8,-137996.41,2025-09-27,price_negative
C208,I341761,1465,1.6710861725E8,45799.88,,missing_sale_date
C220,I341799,1387,1.5238190483E8,53119.27,,missing_sale_date
,I341801,2587,3.4140356044E8,27218.45,2025-10-25,missing_seller_id
C240,I341813,294,726134.25,-128260.96,2025-09-30,price_negative
,I341834,2582,3.5166008735E8,38682.06,2025-09-30,missing_seller_id
C239,I341845,2840,3.3802363307E8,115803.7,,missing_sale_date
,I341848,227,1.192126015E7,107008.93,2025-09-05,missing_seller_id
C201,I341863,1096,963959.16,69274.23,,missing_sale_date
C244,I341870,646,2.096277147E7,-107006.74,,"price_negative,missing_sale_date"
,I341873,1129,1.3312627808E8,146779.62,2025-10-23,missing_seller_id
C218,I341896,2173,3.1620249993E8,-1213.85,2025-10-08,price_negative
C206,I341915,242,2.757715077E7,49752.65,,missing_sale_date
,I341953,2259,1.3386188904E8,4482.42,2025-10-11,missing_seller_id
C241,I341973,1626,2.617651909E7,42409.81,,missing_sale_date
C216,I342000,1337,1.4284699838E8,-23871.09,2025-09-26,price_negative
,I342004,2130,1.7594815983E8,33605.29,2025-09-15,missing_seller_id
C205,I342047,1233,1.1767497313E8,-55451.79,2025-10-26,price_negative
C224,I342049,2195,2.8482263164E8,-1269.41,2025-09-01,price_negative
,I342058,2514,2.7897356445E8,30849.48,2025-09-19,missing_seller_id
C204,I342070,2624,3.7827154277E8,130164.93,,missing_sale_date
C232,I342085,2724,1.0899280135E8,71083.83,,missing_sale_date
C204,I342086,2003,1.7404284494E8,27773.35,,missing_sale_date
C215,I342101,1330,7.318133501E7,-123269.51,2025-10-12,price_negative
C241,I342104,587,3.643673804E7,-90267.77,2025-09-08,price_negative
C248,I342105,2731,3.0869016676E8,75091.72,,missing_sale_date
,I342144,1995,2.8654047888E8,41907.95,2025-10-09,missing_seller_id
,I342172,1919,2.664585957E7,-37017.65,2025-09-06,"missing_seller_id,price_negative"
,I342176,587,5.053306086E7,117987.41,2025-10-22,missing_seller_id
C236,I342182,1432,2.096653961E7,-56370.01,2025-10-14,price_negative
C203,I342191,1277,9.418888585E7,-123615.0,2025-09-30,price_negative
,I342195,687,9.844140454E7,12280.69,2025-10-17,missing_seller_id
C248,I342200,373,2858495.65,-145196.7,2025-09-12,price_negative
C221,I342203,1377,5.584833971E7,-83700.07,2025-09-25,price_negative
C211,I342208,2289,2.5923791944E8,-59613.02,2025-09-10,price_negative
,I342228,2289,5.287098504E7,20360.38,2025-10-14,missing_seller_id
,I342278,2689,3.8217626932E8,109260.53,2025-10-13,missing_seller_id
C224,I342282,1042,9.707853005E7,-115538.27,2025-10-22,price_negative
C211,I342300,1424,1.4183335469E8,-77785.47,2025-09-17,price_negative
C203,I342333,2920,3.9921887166E8,-91341.71,2025-10-21,price_negative
,I342358,1757,1.434814233E8,48299.15,2025-10-04,missing_seller_id
C231,I342370,1126,1.0289968654E8,-17393.35,2025-10-27,price_negative
,I342392,862,1.363013675E7,72712.16,2025-09-18,missing_seller_id
C228,I342406,2922,2.7155030259E8,-136234.67,2025-10-17,price_negative
,I342422,1555,1.8109338273E8,80132.16,2025-10-26,missing_seller_id
C237,I342447,1502,1.376385645E7,-38203.74,2025-10-10,price_negative
,I342468,2990,1.2446065831E8,66813.53,2025-10-09,missing_seller_id
,I342499,1123,1.0351245336E8,25891.17,2025-09-24,missing_seller_id
C210,I342509,199,1.221779731E7,-114555.97,2025-10-20,price_negative
,I342516,553,3.736262362E7,119544.87,2025-10-20,missing_seller_id
,I342535,2983,3.4809488491E8,85572.02,2025-09-10,missing_seller_id
,I342545,2130,6.277073833E7,137789.77,2025-09-27,missing_seller_id
,I342576,1839,1.4258952361E8,37164.12,2025-10-23,missing_seller_id
,I342582,2092,3.435411203E7,48448.69,2025-09-05,missing_seller_id
C249,I342611,1005,2.130729257E7,16972.59,,missing_sale_date
C240,I342621,374,1.503878523E7,97986.69,,missing_sale_date
,I342634,1520,1.4559695765E8,126888.39,2025-10-03,missing_seller_id
,I342642,1823,1.838615272E8,71378.76,2025-10-23,missing_seller_id
C215,I342656,1873,2.5203139811E8,-133167.11,2025-10-12,price_negative
C220,I342708,449,4.307413794E7,-31880.24,2025-10-16,price_negative
C240,I342715,112,1.574762539E7,-104794.37,2025-09-06,price_negative
