seller_id,item_id,units_sold,revenue,marketplace_price,sale_date,dq_failure_reason
C223,I120459,313,4.229605261E7,-25685.91,2025-10-24,price_negative
,I120532,2502,3.0175067489E8,104598.05,2025-10-12,missing_seller_id
C213,I120542,1561,7.607739771E7,43046.35,,missing_sale_date
C204,I120549,782,6795293.96,19777.24,,missing_sale_date
C241,I120573,708,3.89489282E7,-100599.54,2025-10-03,price_negative
C216,I120609,0,1.7340443174E8,54996.76,,missing_sale_date
C203,I120634,1912,1.1970680003E8,-108472.32,2025-09-27,price_negative
C217,I120657,752,5631885.13,-73566.09,2025-10-30,price_negative
C248,I120684,2176,1.5494551335E8,10121.24,,missing_sale_date
C210,I120685,1224,8.76629058E7,90434.34,,missing_sale_date
C210,I120703,1330,3.537560442E7,-149479.38,2025-09-29,price_negative
C205,I120726,171,2.177369026E7,-64855.93,2025-09-04,price_negative
C217,I120733,827,1.1533576365E8,-82260.2,2025-09-06,price_negative
C201,I120752,608,1.171297464E7,-147460.9,2025-10-10,price_negative
C247,I120783,1548,4.789716919E7,39010.49,,missing_sale_date
C225,I120813,1235,1.1447327244E8,114710.01,,missing_sale_date
C231,I120831,2747,1.9730277853E8,20069.9,,missing_sale_date
C245,I120835,447,4.033275964E7,-121242.92,2025-09-19,price_negative
C220,I120841,917,3.357199389E7,65393.54,,missing_sale_date
,I120873,1504,1.5635372284E8,73164.87,2025-09-07,missing_seller_id
C217,I120882,2937,2.1502915525E8,102922.68,,missing_sale_date
C230,I120911,839,6.356826208E7,97589.93,,missing_sale_date
C234,I120947,2316,2.165394319E8,114808.0,,missing_sale_date
C202,I120948,624,9239629.07,-140111.32,2025-09-11,price_negative
C207,I120955,830,1.1537271741E8,31575.63,,missing_sale_date
C231,I120977,1561,7472863.93,46652.7,,missing_sale_date
,I121006,2514,3.5405976696E8,13866.81,2025-10-29,missing_seller_id
,I121056,2532,2.6969391607E8,118594.99,2025-10-15,missing_seller_id
,I121080,274,1.347700693E7,139315.69,2025-10-13,missing_seller_id
C215,I121083,0,1.080755104E7,-110914.37,2025-09-15,price_negative
C201,I121122,1561,1.9064115939E8,-144712.57,2025-09-28,price_negative
C232,I121153,1954,2.2020505177E8,128782.43,,missing_sale_date
C226,I121157,339,2.861380371E7,-82164.87,2025-09-26,price_negative
C235,I121164,1629,4.014226027E7,-146527.68,2025-10-06,price_negative
C211,I121167,1590,1.0333867175E8,80233.42,,missing_sale_date
C244,I121177,337,1.330822587E7,61457.98,,missing_sale_date
C241,I121222,2003,2.294389916E7,-45172.66,2025-10-12,price_negative
C201,I121226,2282,7340688.79,-76608.97,2025-10-26,price_negative
C232,I121250,2923,2.0831119173E8,-21396.24,2025-10-22,price_negative
C239,I121270,1944,2.7661756379E8,-67306.06,2025-10-08,price_negative
,I121273,0,702628.49,15494.95,2025-10-03,missing_seller_id
C228,I121296,2172,1.2656185372E8,91204.24,,missing_sale_date
C202,I121314,1518,6.434050026E7,73998.52,,missing_sale_date
,I121317,200,2.748020772E7,120890.62,2025-10-26,missing_seller_id
,I121325,492,1.98895598E7,36169.67,2025-09-18,missing_seller_id
C214,I121393,368,3.96824687E7,120891.66,,missing_sale_date
C205,I121444,2629,8.327035634E7,-110165.73,2025-10-26,price_negative
,I121450,608,7.43285842E7,44718.02,2025-10-03,missing_seller_id
,I121472,1721,1.0452404509E8,111015.19,2025-09-09,missing_seller_id
,I121526,758,1.966959799E7,47953.69,2025-10-02,missing_seller_id
C225,I121533,0,6206595.03,6117.25,,missing_sale_date
C238,I121539,2580,1.5910445794E8,90607.02,,missing_sale_date
C249,I121546,1152,1.4884855745E8,-75264.56,2025-10-11,price_negative
C233,I121558,2991,3.2506506577E8,-6102.86,2025-09-26,price_negative
C228,I121582,192,2.301138537E7,-45643.65,2025-10-12,price_negative
,I121590,284,3.042767795E7,125694.15,2025-10-05,missing_seller_id
,I121606,2473,2.0450181425E8,50149.56,2025-10-28,missing_seller_id
C243,I121627,2146,3.2076644588E8,20762.24,,missing_sale_date
,I121661,1379,1.7585184512E8,143428.39,2025-09-13,missing_seller_id
C233,I121667,240,1.199109379E7,130087.77,,missing_sale_date
C211,I121677,801,4.226166968E7,59298.45,,missing_sale_date
,I121689,436,3.328325026E7,-1970.21,2025-09-13,"missing_seller_id,price_negative"
,I121702,2934,2.4798550102E8,121465.37,2025-10-25,missing_seller_id
,I121709,899,2.937007187E7,82093.8,,"missing_seller_id,missing_sale_date"
,I121724,1188,1.208941326E8,38659.59,2025-10-05,missing_seller_id
C249,I121790,871,3.968985936E7,-71310.92,2025-10-20,price_negative
,I121796,2979,1.066018275E7,49465.8,2025-10-11,missing_seller_id
C245,I121800,917,9.767508868E7,18983.34,,missing_sale_date
,I121812,1623,1.3620562075E8,59443.65,2025-09-09,missing_seller_id
,I121835,1671,4.702221131E7,25136.92,2025-09-15,missing_seller_id
C203,I121854,0,1.8936162045E8,-31731.77,2025-09-25,price_negative
C238,I121857,1946,5.436804351E7,97308.99,,missing_sale_date
,I121872,2788,1.0186808537E8,127705.36,2025-09-21,missing_seller_id
,I121881,657,9.028769474E7,-112873.63,2025-09-30,"missing_seller_id,price_negative"
,I121885,0,4.3535832289E8,141257.48,2025-10-21,missing_seller_id
C233,I121910,742,1.0202087945E8,33401.11,,missing_sale_date
,I121913,1747,2.087893782E8,141056.03,2025-10-07,missing_seller_id
,I121914,160,576432.52,119123.09,2025-10-26,missing_seller_id
C220,I121956,998,1.4452991795E8,-130859.45,2025-10-14,price_negative
C207,I121984,1615,1.9506759993E8,63502.47,,missing_sale_date
,I122001,1952,2.483907762E8,82732.41,2025-10-17,missing_seller_id
,I122013,625,8.279329049E7,51920.91,2025-10-12,missing_seller_id
C247,I122016,2623,2.2981019706E8,128361.72,,missing_sale_date
C245,I122018,791,6.481790489E7,-123201.96,2025-09-09,price_negative
C250,I122022,105,1.126531802E7,46051.81,,missing_sale_date
C234,I122042,718,2.581472946E7,-143943.69,2025-10-31,price_negative
C231,I122045,1102,1.0461169478E8,-131780.88,2025-10-02,price_negative
,I122048,543,5155487.44,43604.56,2025-09-16,missing_seller_id
C211,I122057,925,2273874.75,146931.15,,missing_sale_date
C207,I122059,1259,1.0914154602E8,13745.94,,missing_sale_date
C226,I122068,2522,3.5477475158E8,-127517.58,2025-10-06,price_negative
C209,I122081,503,2.616786356E7,-76028.87,2025-09-29,price_negative
C235,I122088,1870,2.3383657655E8,82021.21,,missing_sale_date
,I122120,2284,2.2623413518E8,110216.18,2025-10-28,missing_seller_id
,I122174,1736,7.320066221E7,5316.7,2025-10-22,missing_seller_id
C216,I122179,2370,1.3338099771E8,-66402.65,2025-09-10,price_negative
C204,I122193,630,9029729.57,45972.59,,missing_sale_date
C213,I122196,2370,1.3709821696E8,-145704.13,2025-09-20,price_negative
C209,I122216,2131,2.5959317768E8,8514.95,,missing_sale_date
C239,I122231,2629,0.0,-88244.52,2025-10-28,price_negative
C241,I122270,1522,3.214777154E7,100031.69,,missing_sale_date
,I122276,719,7.850559085E7,117602.72,2025-09-26,missing_seller_id
,I122295,731,7.497496778E7,113653.81,2025-10-04,missing_seller_id
C230,I122312,1183,7.30346463E7,125008.45,,missing_sale_date
C220,I122338,1810,1.3936214908E8,-12144.97,2025-10-11,price_negative
C202,I122397,1901,1.8846788999E8,66910.67,,missing_sale_date
C246,I122408,395,2.863096583E7,-97157.59,2025-10-29,price_negative
C204,I122420,2705,6.61094096E7,-50609.7,2025-10-20,price_negative
C239,I122433,286,2705915.52,-70747.79,2025-10-10,price_negative
C216,I122438,1599,1.8459301492E8,-102989.75,2025-10-29,price_negative
,I122443,874,2.300915496E7,110333.67,2025-10-05,missing_seller_id
,I122465,2603,3.7863429303E8,43040.74,2025-09-26,missing_seller_id
C240,I122469,2741,3.9994352434E8,142851.43,,missing_sale_date
C228,I122481,1741,6.130411575E7,59790.69,,missing_sale_date
C205,I122527,2044,1.4087454324E8,-19296.43,2025-09-13,price_negative
C243,I122545,727,9062839.29,30917.15,,missing_sale_date
C214,I122547,559,7419777.84,5535.28,,missing_sale_date
,I122557,443,8643995.72,38979.16,2025-10-10,missing_seller_id
C227,I122589,2610,3.1492706217E8,-13910.36,2025-10-06,price_negative
C236,I122601,614,8.934474466E7,64607.25,,missing_sale_date
,I122617,1149,4232036.43,133760.36,2025-10-20,missing_seller_id
C225,I122618,187,2.655336894E7,-148871.88,2025-10-06,price_negative
,I122619,2125,1.834666279E8,20591.25,2025-10-07,missing_seller_id
C208,I122622,1565,9.790815168E7,-145036.33,2025-10-05,price_negative
,I122631,581,3.936346306E7,48011.87,2025-09-06,missing_seller_id
C235,I122661,2419,3.5014793553E8,12634.86,,missing_sale_date
C238,I122666,1729,2.2793803846E8,89518.68,,missing_sale_date
C248,I122703,2834,1.8683058994E8,-129908.13,2025-10-06,price_negative
,I122718,2037,1.2687558583E8,67125.48,2025-10-15,missing_seller_id
,I122761,1143,1.7025303879E8,63862.47,2025-10-27,missing_seller_id
C227,I122781,321,3.010991059E7,144861.98,,missing_sale_date
C234,I122797,1640,4.925962419E7,38349.27,,missing_sale_date
C234,I122799,1893,2.5507396727E8,-109007.31,2025-10-02,price_negative
C240,I122825,2047,2.0282090255E8,-116506.31,2025-10-07,price_negative
,I122839,2017,8.384599805E7,59434.78,2025-10-10,missing_seller_id
C224,I122864,2913,3.6266574383E8,103618.14,,missing_sale_date
,I122868,2529,0.0,31251.43,2025-09-14,missing_seller_id
C206,I122885,1878,2.5278793342E8,117551.12,,missing_sale_date
C246,I122902,2584,2.505813842E7,129866.79,,missing_sale_date
C204,I122906,2378,2.0481069557E8,147781.73,,missing_sale_date
,I122922,2741,1.559938285E7,24764.32,2025-10-16,missing_seller_id
C232,I122932,1556,6602209.63,2458.66,,missing_sale_date
C212,I122944,2813,2.0902373726E8,146948.32,,missing_sale_date
,I122947,658,3.288483364E7,118943.67,2025-09-27,missing_seller_id
C247,I122964,848,8.710522991E7,76121.81,,missing_sale_date
C229,I122975,1639,2.0415784444E8,100773.87,,missing_sale_date
,I122985,1131,9.93773125E7,17795.86,2025-10-04,missing_seller_id
,I123004,1198,1.7299487171E8,127925.09,2025-09-04,missing_seller_id
C220,I123010,1924,1.4907412072E8,145103.77,,missing_sale_date
C202,I123012,2849,3.6774145852E8,99773.01,,missing_sale_date
C243,I123019,1702,3.371905773E7,-55437.57,2025-10-13,price_negative
C220,I123083,1984,1.9028415322E8,138985.4,,missing_sale_date
C206,I123085,2559,2.7604723497E8,-73959.84,2025-09-15,price_negative
C211,I123098,1069,1.1145255507E8,81155.13,,missing_sale_date
C214,I123124,460,3859837.96,-118906.69,2025-09-25,price_negative
C237,I123155,464,5.332179259E7,-57905.69,2025-09-12,price_negative
,I123174,1882,1.5190312831E8,41722.24,2025-09-22,missing_seller_id
C240,I123179,447,3073822.25,-116944.55,2025-10-24,price_negative
C221,I123181,1766,1.4017727015E8,34047.51,,missing_sale_date
,I123208,2885,2.9243709099E8,29452.27,2025-10-07,missing_seller_id
C202,I123220,2724,4.585592789E7,84422.39,,missing_sale_date
,I123221,2110,1.7180377424E8,104662.27,2025-09-18,missing_seller_id
C218,I123229,0,5328837.42,-75620.58,2025-10-08,price_negative
,I123258,133,8427460.96,146092.09,2025-09-03,missing_seller_id
C214,I123326,272,3.382947182E7,-46950.87,2025-10-13,price_negative
,I123339,754,2.280239185E7,140453.59,2025-10-03,missing_seller_id
C207,I123351,2471,2.2879985574E8,51720.1,,missing_sale_date
C246,I123353,2604,3.1636087661E8,128414.82,,missing_sale_date
C229,I123363,341,0.0,-70979.65,2025-10-20,price_negative
C248,I123365,1064,8.88774412E7,-130271.19,2025-10-21,price_negative
,I123367,274,3.192856654E7,55790.7,2025-09-08,missing_seller_id
C209,I123393,314,1.808091078E7,-81016.45,2025-10-26,price_negative
C235,I123410,1653,7.363080448E7,-127781.25,2025-09-07,price_negative
C219,I123412,652,5.109194675E7,2821.32,,missing_sale_date
,I123433,430,1.18151017E7,105135.31,2025-10-30,missing_seller_id
,I123438,1962,2.4858792102E8,62514.75,2025-10-21,missing_seller_id
,I123449,602,4.68799792E7,71869.39,2025-10-13,missing_seller_id
C215,I123478,2902,3.5930877306E8,-48766.62,2025-09-17,price_negative
,I123495,1476,7.443908289E7,89258.2,2025-10-10,missing_seller_id
C250,I123497,1201,1.0763598945E8,115286.44,,missing_sale_date
,I123535,2154,1.6127720801E8,49879.51,,"missing_seller_id,missing_sale_date"
C233,I123553,0,2.2781971268E8,-82724.94,2025-09-18,price_negative
C234,I123583,1319,6.434899805E7,30767.66,,missing_sale_date
,I123619,1954,1.7922129226E8,113614.66,2025-09-03,missing_seller_id
,I123633,1519,0.0,105868.14,2025-09-18,missing_seller_id
C241,I123654,2770,3.4768347214E8,131214.78,,missing_sale_date
,I123722,738,5.994171567E7,42387.3,2025-09-05,missing_seller_id
C202,I123739,2805,1.4983171745E8,120304.95,,missing_sale_date
C212,I123762,267,3.869269993E7,6850.95,,missing_sale_date
C225,I123794,0,6.171388585E7,-24915.49,2025-10-02,price_negative
,I123797,2970,2.1336121277E8,131664.62,2025-09-07,missing_seller_id
,I123805,309,1.660089173E7,86396.26,2025-10-03,missing_seller_id
C204,I123808,1427,3.398683314E7,-62549.44,2025-10-23,price_negative
C209,I123828,2832,2.6342737476E8,-78140.32,2025-10-02,price_negative
C212,I123848,1141,1.4953512542E8,-88169.33,2025-09-17,price_negative
,I123857,2466,4.799927484E7,3092.27,2025-09-02,missing_seller_id
C233,I123885,2962,1.0597032335E8,-95743.15,2025-09-19,price_negative
,I123887,1454,1.9483584378E8,121224.89,2025-10-25,missing_seller_id
,I123888,114,8853137.81,72938.95,2025-09-05,missing_seller_id
,I123906,1869,1.8458429668E8,101389.61,2025-10-23,missing_seller_id
,I123912,1043,9.341193596E7,92180.05,2025-10-25,missing_seller_id
,I123946,189,8834726.71,99871.45,2025-10-01,missing_seller_id
C227,I123961,1999,8877232.91,-60789.8,2025-09-02,price_negative
,I123963,624,7.952568889E7,82800.9,2025-09-12,missing_seller_id
C235,I124001,1850,6.219006904E7,-142465.6,2025-09-06,price_negative
C240,I124006,1668,1.521220749E7,67541.66,,missing_sale_date
,I124015,2289,3.1878626487E8,50959.02,2025-09-06,missing_seller_id
,I124031,2602,3.3977382395E8,105189.62,2025-10-13,missing_seller_id
,I124039,515,4.059756981E7,77157.14,2025-10-06,missing_seller_id
C247,I124092,2961,8.036498761E7,-132517.2,2025-09-06,price_negative
C223,I124098,1443,6.725885392E7,-101626.14,2025-10-26,price_negative
,I124143,692,5.965371111E7,86273.55,2025-10-15,missing_seller_id
C239,I124171,870,6.081722629E7,-38958.22,2025-09-23,price_negative
C202,I124189,2058,1.6659768682E8,-35589.82,2025-09-23,price_negative
,I124193,1153,6.988765727E7,49332.33,2025-09-27,missing_seller_id
,I124196,879,5.420183566E7,51449.41,2025-10-05,missing_seller_id
C219,I124199,2669,3.3949506964E8,3204.47,,missing_sale_date
,I124213,2077,2.1103646541E8,-71008.19,2025-10-30,"missing_seller_id,price_negative"
C248,I124214,272,3.458578484E7,51864.18,,missing_sale_date
C204,I124221,2295,1.2388864554E8,20628.08,,missing_sale_date
,I124253,802,8.343351941E7,118815.21,2025-09-17,missing_seller_id
C208,I124262,255,1.166771168E7,149554.67,,missing_sale_date
C214,I124264,1541,2.1116892153E8,-33690.94,2025-09-03,price_negative
,I124291,1765,2.5591503983E8,148544.62,2025-10-03,missing_seller_id
C221,I124336,1022,6.024505423E7,-25414.99,2025-10-30,price_negative
C218,I124364,2146,1.4232521184E8,100020.48,,missing_sale_date
,I124378,585,0.0,14541.71,2025-10-10,missing_seller_id
C221,I124380,1171,3.837873883E7,-124088.36,2025-09-02,price_negative
,I124392,348,7462125.49,23937.96,2025-09-10,missing_seller_id
C230,I124398,231,2.644258351E7,-94164.06,2025-09-15,price_negative
,I124407,382,2.558167083E7,29364.97,2025-10-11,missing_seller_id
,I124413,2885,2.909483505E7,24147.27,2025-09-23,missing_seller_id
,I124422,2463,2.225719963E7,134407.23,2025-10-27,missing_seller_id
C223,I124437,924,6.320836575E7,103777.78,,missing_sale_date
C248,I124441,2789,2.7165061534E8,-49453.72,2025-09-16,price_negative
C205,I124461,684,4.626272049E7,-86315.29,2025-10-23,price_negative
,I124483,2249,1.6744335818E8,103731.23,2025-09-10,missing_seller_id
C212,I124509,1545,8.446792622E7,-87594.95,2025-10-28,price_negative
C214,I124511,756,8.332527001E7,-59399.35,2025-10-07,price_negative
C233,I124538,690,5.880093697E7,-62066.13,2025-10-03,price_negative
,I124539,2005,2.7384556286E8,52996.96,2025-09-29,missing_seller_id
C249,I124547,421,4.414753207E7,123152.6,,missing_sale_date
C230,I124565,1370,1.9772093333E8,40663.06,,missing_sale_date
,I124578,100,0.0,98147.52,2025-10-05,missing_seller_id
C205,I124602,746,3.580710988E7,71975.07,,missing_sale_date
C234,I124623,686,7.467932828E7,44440.65,,missing_sale_date
C225,I124630,242,2.156682415E7,49871.62,,missing_sale_date
,I124650,269,1753366.53,111728.92,2025-09-11,missing_seller_id
C208,I124684,2976,0.0,-112761.11,2025-09-29,price_negative
,I124697,1329,1.8554008385E8,45464.21,2025-09-22,missing_seller_id
C238,I124698,1606,1.1508353558E8,-50071.37,2025-09-12,price_negative
C224,I124703,481,1.170077119E7,65779.95,,missing_sale_date
C231,I124719,2412,1.3691034704E8,4816.84,,missing_sale_date
,I124761,2914,2.6520100416E8,57756.6,2025-10-18,missing_seller_id
C238,I124770,1124,5154617.67,129303.09,,missing_sale_date
C206,I124799,1784,3.846751817E7,-144464.33,2025-09-03,price_negative
C208,I124800,1620,9.463582785E7,144306.88,,missing_sale_date
,I124841,114,1.571271255E7,102308.51,2025-09-03,missing_seller_id
C214,I124842,1167,1.6865264291E8,-78494.98,2025-09-02,price_negative
,I124858,2819,2.3086416093E8,128985.75,2025-09-22,missing_seller_id
,I124871,584,4049601.46,38755.8,2025-10-08,missing_seller_id
C215,I124878,805,1.379861795E7,102439.99,,missing_sale_date
,I124881,1964,2.4433103956E8,85239.88,2025-09-16,missing_seller_id
C201,I124885,2090,2.2481753489E8,143994.98,,missing_sale_date
C238,I124891,170,1.856128837E7,-63430.25,2025-09-07,price_negative
C242,I124908,968,6831971.13,65852.92,,missing_sale_date
C217,I124922,2399,2.2630484614E8,63233.81,,missing_sale_date
C227,I124933,289,1.091684054E7,-101068.84,2025-10-31,price_negative
C214,I124941,264,3.663449012E7,133057.74,,missing_sale_date
,I124942,117,1.531831716E7,25938.05,2025-10-28,missing_seller_id
,I124957,592,6.598763032E7,108489.41,2025-09-17,missing_seller_id
,I124959,1502,1.3741401914E8,53851.72,2025-10-29,missing_seller_id
,I124977,1033,1.2363083154E8,10258.85,2025-09-13,missing_seller_id
,I124985,340,1.193295671E7,127744.44,2025-09-30,missing_seller_id
C203,I125007,600,4.563680262E7,-80653.48,2025-09-21,price_negative
C243,I125033,2575,7.017701466E7,126222.62,,missing_sale_date
C220,I125035,2751,3.0592920871E8,-80807.58,2025-10-30,price_negative
,I125043,975,8.659053129E7,100551.52,2025-10-20,missing_seller_id
C214,I125082,525,7.124445515E7,-23078.56,2025-09-23,price_negative
,I125089,1964,3.826096878E7,50549.52,2025-10-17,missing_seller_id
,I125130,2480,2.028930734E7,27981.97,2025-09-06,missing_seller_id
,I125152,665,6.02121566E7,21295.24,2025-09-24,missing_seller_id
C234,I125158,1281,1.6378763553E8,-123348.95,2025-10-26,price_negative
C220,I125179,1889,1.899058852E8,-38958.03,2025-10-23,price_negative
,I125180,149,1.356757166E7,18116.75,2025-09-17,missing_seller_id
C242,I125182,2335,1.025817079E7,-48224.15,2025-10-08,price_negative
C208,I125187,2298,2.3651841579E8,14309.51,,missing_sale_date
C227,I125211,1135,7.897466389E7,14122.31,,missing_sale_date
C240,I125265,2478,3.0702755091E8,-35634.28,2025-09-09,price_negative
C205,I125274,2406,6.693895941E7,-55259.47,2025-09-10,price_negative
C237,I125281,560,2.065729575E7,104874.78,,missing_sale_date
C248,I125297,1088,3463755.48,-63575.39,2025-10-13,price_negative
,I125308,2912,2.0949404395E8,146180.44,2025-10-12,missing_seller_id
C205,I125325,1104,8.258537166E7,-95770.91,2025-09-17,price_negative
,I125341,2302,7331807.5,136662.49,2025-09-15,missing_seller_id
C223,I125357,265,5552167.22,86557.18,,missing_sale_date
C222,I125365,1884,0.0,-24012.8,2025-10-16,price_negative
C228,I125390,1955,8.690480867E7,46318.74,,missing_sale_date
C206,I125404,2444,1.2666240003E8,26869.98,,missing_sale_date
C241,I125411,2522,2.7097032071E8,-148423.87,2025-09-25,price_negative
C205,I125458,2843,4.679286591E7,125653.15,,missing_sale_date
C245,I125491,2600,4.847253537E7,-135413.07,2025-10-27,price_negative
C205,I125509,0,2.429297669E7,58857.81,,missing_sale_date
C248,I125542,1871,2.7070571554E8,70446.4,,missing_sale_date
,I125544,2832,8782346.91,60427.86,2025-09-23,missing_seller_id
C214,I125573,2187,2.6543019547E8,85742.12,,missing_sale_date
C208,I125596,2746,4.129302866E7,52399.81,,missing_sale_date
,I125666,2256,1.1344057376E8,98362.43,2025-10-06,missing_seller_id
C234,I125681,2435,1.4034409121E8,-9384.34,2025-09-04,price_negative
C246,I125684,1851,1.0119922668E8,-43759.14,2025-09-05,price_negative
C237,I125695,1604,1.1763265207E8,-54083.07,2025-09-17,price_negative
,I125700,1235,8.205394734E7,15129.52,2025-09-05,missing_seller_id
,I125701,2780,4.1010675744E8,117729.39,2025-10-14,missing_seller_id
C249,I125714,1089,7.149341759E7,-141232.44,2025-10-28,price_negative
,I125756,1546,1.9971768556E8,11719.12,2025-10-13,missing_seller_id
C214,I125764,1482,1.1476036489E8,-132750.83,2025-10-16,price_negative
C206,I125808,2136,2.7893406429E8,-101723.22,2025-09-29,price_negative
C207,I125818,917,1.343936622E7,-124415.43,2025-09-08,price_negative
C210,I125826,1260,5.635371673E7,68215.1,,missing_sale_date
C205,I125830,612,8.966647459E7,-30863.75,2025-10-15,price_negative
C230,I125840,1841,6590992.2,-65874.02,2025-10-20,price_negative
,I125846,790,6.09488337E7,110198.83,2025-09-22,missing_seller_id
C208,I125886,2687,3.3260363534E8,57850.38,,missing_sale_date
C202,I125900,2349,1.0425923519E8,9050.18,,missing_sale_date
C228,I125902,1260,1.6205716379E8,-7902.84,2025-10-22,price_negative
C210,I125954,2345,2.1892117689E8,-7049.42,2025-09-06,price_negative
,I125958,1735,1.5741468802E8,96195.36,2025-10-28,missing_seller_id
C225,I125965,862,1.106462407E7,145078.72,,missing_sale_date
C213,I125980,2351,2.692611237E8,-87436.55,2025-09-17,price_negative
C250,I125995,2082,1.4303935201E8,80922.11,,missing_sale_date
,I126047,1069,1.4301869434E8,77112.88,2025-09-29,missing_seller_id
C231,I126059,2881,2.5967777034E8,136146.62,,missing_sale_date
,I126082,1198,1.6628816782E8,11489.7,2025-09-06,missing_seller_id
C208,I126103,1022,6.872388452E7,-28288.22,2025-10-30,price_negative
C230,I126105,2748,4.0757328907E8,-47185.62,2025-10-10,price_negative
C201,I126112,1451,1.1143219232E8,102102.93,,missing_sale_date
C201,I126201,662,4.449043229E7,-50233.76,2025-10-11,price_negative
C233,I126202,1258,5.086176617E7,-7884.09,2025-09-05,price_negative
C243,I126203,2054,1.0752146239E8,-46696.85,2025-10-13,price_negative
,I126207,655,5.450169413E7,104778.55,2025-09-24,missing_seller_id
,I126220,1638,0.0,130900.85,2025-10-28,missing_seller_id
,I126263,773,1.040230008E8,61324.01,2025-09-09,missing_seller_id
C242,I126273,1916,1.1989234784E8,97712.01,,missing_sale_date
C227,I126284,2933,4.0242405504E8,-18334.31,2025-09-21,price_negative
C207,I126299,949,1.234060493E8,114795.82,,missing_sale_date
C232,I126333,1730,5.504388995E7,27087.48,,missing_sale_date
C236,I126447,1015,2.223187863E7,66191.91,,missing_sale_date
,I126469,277,2190377.64,146475.96,2025-10-25,missing_seller_id
C249,I126476,2758,1.0118646476E8,-73942.12,2025-10-25,price_negative
C248,I126496,289,383000.78,-105816.68,2025-09-02,price_negative
C212,I126498,1899,1.908849624E8,143777.17,,missing_sale_date
C224,I126517,128,1.542545988E7,141796.41,,missing_sale_date
C240,I126520,1132,8.554172095E7,109797.6,,missing_sale_date
C211,I126533,1729,5.088383248E7,139386.09,,missing_sale_date
C217,I126551,457,1.278851037E7,126908.84,,missing_sale_date
