seller_id,item_id,units_sold,revenue,marketplace_price,sale_date,dq_failure_reason
C216,I662113,2237,5.451431297E7,59906.64,,missing_sale_date
C242,I662117,2889,2.7475685158E8,-141182.58,2025-10-24,price_negative
C226,I662132,2138,5.835167117E7,-133681.11,2025-10-20,price_negative
,I662145,1148,1.7083322922E8,63204.76,2025-09-03,missing_seller_id
,I662146,2173,2.3924948577E8,62959.27,2025-10-25,missing_seller_id
C219,I662151,1981,2.41863033E8,-37121.8,2025-10-05,price_negative
C203,I662159,2250,1.0170567539E8,-94586.58,2025-10-29,price_negative
C214,I662209,2090,0.0,-1504.2,2025-09-28,price_negative
C213,I662213,2590,2.496213884E8,77802.88,,missing_sale_date
,I662228,926,3.714180346E7,21150.36,2025-09-13,missing_seller_id
,I662232,2595,2.3587766563E8,100337.85,2025-10-23,missing_seller_id
C215,I662248,788,1.1412737174E8,63451.83,,missing_sale_date
,I662253,581,2.167861407E7,39072.27,2025-10-16,missing_seller_id
C243,I662278,775,9.307403264E7,48926.78,,missing_sale_date
,I662283,289,1.61801054E7,21505.59,2025-09-24,missing_seller_id
,I662286,1483,1.478039215E8,120790.59,2025-10-24,missing_seller_id
C220,I662294,1269,1.7097057355E8,11918.83,,missing_sale_date
,I662301,1711,1.7789388383E8,61602.6,2025-09-07,missing_seller_id
,I662336,1511,835634.11,58922.99,2025-10-21,missing_seller_id
,I662339,2465,3.1043597034E8,35878.1,2025-10-31,missing_seller_id
,I662370,2209,1.5956968267E8,63996.07,2025-09-16,missing_seller_id
C233,I662376,848,2.157082138E7,-129902.75,2025-10-14,price_negative
C235,I662387,1172,3059400.06,107535.89,,missing_sale_date
C240,I662412,945,6762524.65,5830.5,,missing_sale_date
,I662420,1959,2.0319343066E8,12413.27,2025-09-25,missing_seller_id
C245,I662427,926,3.967397008E7,-84531.91,2025-10-14,price_negative
C218,I662451,2329,7.114507883E7,108930.88,,missing_sale_date
C248,I662480,307,3.420319106E7,138745.01,,missing_sale_date
,I662485,115,1.685497502E7,107150.72,2025-10-19,missing_seller_id
C247,I662488,2229,1.5092941648E8,-147433.52,2025-09-15,price_negative
C238,I662509,776,2.420106007E7,80574.69,,missing_sale_date
C242,I662533,2942,1.1240402935E8,92435.83,,missing_sale_date
C235,I662553,1144,2.149690893E7,-147186.99,2025-10-30,price_negative
C250,I662558,1455,2402757.15,-120093.96,2025-09-16,price_negative
C238,I662576,2040,1.2190956409E8,25096.75,,missing_sale_date
C202,I662579,2015,2.795998406E7,-10454.38,2025-09-30,price_negative
C243,I662610,1815,2.6719204405E8,-142836.15,2025-09-19,price_negative
C247,I662616,1738,1.720684738E8,48336.77,,missing_sale_date
C243,I662623,1266,3.389819114E7,142008.08,,missing_sale_date
,I662670,1375,1.7332390133E8,5836.44,2025-09-27,missing_seller_id
C236,I662692,1440,1.5087463066E8,-105683.18,2025-10-21,price_negative
C231,I662710,1741,1.365529104E7,147540.58,,missing_sale_date
C236,I662771,412,3.660982511E7,36355.94,,missing_sale_date
,I662775,984,4.751214612E7,78564.44,2025-10-07,missing_seller_id
C249,I662788,941,8.994565818E7,-125223.03,2025-10-03,price_negative
,I662815,1143,4.806901549E7,22818.13,2025-09-26,missing_seller_id
C235,I662816,2313,1.3724435855E8,26638.28,,missing_sale_date
C238,I662852,194,1.481064171E7,7488.42,,missing_sale_date
C248,I662858,2368,3.0590570658E8,-54815.55,2025-10-03,price_negative
,I662863,1867,1.6863578671E8,88562.79,2025-10-03,missing_seller_id
,I662885,2065,5.12004204E7,41491.11,2025-10-25,missing_seller_id
C207,I662897,1633,9.423450216E7,-142156.0,2025-10-21,price_negative
,I662907,0,6.012194803E7,82689.66,2025-10-11,missing_seller_id
C229,I662912,440,3.762292828E7,118096.76,,missing_sale_date
,I662915,2109,2.8673205888E8,106769.47,2025-09-22,missing_seller_id
C219,I662927,928,3.275004432E7,40677.78,,missing_sale_date
,I662928,2399,9.669242705E7,126621.91,2025-09-08,missing_seller_id
,I662970,2079,2.664907218E7,37107.03,2025-09-02,missing_seller_id
C224,I662974,468,7120288.21,100623.88,,missing_sale_date
C202,I662993,301,3.990372946E7,-69293.61,2025-10-26,price_negative
C242,I663021,1833,1.5539050564E8,109082.09,,missing_sale_date
C202,I663056,1423,8.495897779E7,-19625.84,2025-09-10,price_negative
C241,I663065,2716,1.2783260238E8,-9549.52,2025-10-21,price_negative
C247,I663102,1927,3.261564384E7,-60204.32,2025-09-20,price_negative
C250,I663109,2557,2.350379159E8,65547.73,,missing_sale_date
C227,I663120,1280,1.3803069774E8,5518.55,,missing_sale_date
,I663134,1813,7.020728302E7,91693.34,2025-10-05,missing_seller_id
,I663174,876,4.878916381E7,114757.91,2025-10-13,missing_seller_id
C237,I663193,399,2.404689959E7,54742.9,,missing_sale_date
C245,I663226,281,3508916.44,-11348.27,2025-10-26,price_negative
C242,I663256,1948,2.220952401E7,133670.12,,missing_sale_date
,I663258,2545,1.213897971E7,109780.15,2025-10-30,missing_seller_id
C230,I663281,2628,7.686490792E7,-50811.08,2025-09-15,price_negative
C231,I663297,2142,1.015780454E8,-135038.56,2025-10-21,price_negative
C208,I663306,1875,6.10490708E7,-77003.71,2025-10-14,price_negative
C250,I663315,2402,2.0759372735E8,112793.53,,missing_sale_date
,I663327,1272,1.7902152652E8,24021.21,2025-10-01,missing_seller_id
,I663337,2954,3.7982993496E8,37272.76,2025-10-14,missing_seller_id
,I663352,472,4211597.23,41616.7,2025-09-07,missing_seller_id
C228,I663355,1005,4.102792336E7,75693.43,,missing_sale_date
C250,I663370,2994,2.2911740212E8,-48339.08,2025-10-25,price_negative
C238,I663382,1446,2.51776922E7,70906.64,,missing_sale_date
C216,I663407,453,5347282.82,-54940.68,2025-09-07,price_negative
C215,I663409,985,1.4153163982E8,-71411.66,2025-10-16,price_negative
C216,I663412,2267,8.939606049E7,-9013.45,2025-09-22,price_negative
,I663470,518,1.979180914E7,31644.29,2025-09-12,missing_seller_id
C222,I663537,2810,1.4959213777E8,76942.24,,missing_sale_date
C213,I663550,1596,1.3561710388E8,139364.89,,missing_sale_date
,I663559,176,1.535768818E7,110123.84,2025-10-25,missing_seller_id
C229,I663564,430,1.61970396E7,79826.71,,missing_sale_date
C232,I663565,1558,7223449.66,98245.75,,missing_sale_date
C211,I663599,1993,2.2920127164E8,-3796.78,2025-09-23,price_negative
C242,I663634,2552,8.579205405E7,144714.99,,missing_sale_date
C208,I663638,2349,1.3334490641E8,15282.91,,missing_sale_date
C207,I663754,2393,3.0854744924E8,142103.79,,missing_sale_date
C236,I663757,777,5.743117092E7,-68048.52,2025-09-28,price_negative
,I663758,2273,3.682078218E7,133871.4,2025-09-24,missing_seller_id
,I663765,2179,5.242153947E7,9450.53,2025-09-13,missing_seller_id
C240,I663771,237,1539761.03,7341.41,,missing_sale_date
,I663777,787,9.829721833E7,16311.38,2025-10-16,missing_seller_id
,I663813,2568,7.556602213E7,44221.4,2025-10-21,missing_seller_id
C238,I663825,1307,5.569318772E7,97443.43,,missing_sale_date
C222,I663829,2999,3.4974094092E8,76049.99,,missing_sale_date
C250,I663848,1325,1.9471342351E8,-45725.01,2025-09-07,price_negative
,I663857,2538,3.5816701619E8,27751.83,2025-09-01,missing_seller_id
C225,I663871,2756,2.6507548044E8,91674.42,,missing_sale_date
,I663883,610,1.919519426E7,82310.12,2025-10-31,missing_seller_id
,I663884,1797,2.322666301E8,84343.35,2025-10-28,missing_seller_id
C232,I663923,2481,3.6208630252E8,98541.24,,missing_sale_date
C215,I663938,2872,4.0952434008E8,59709.16,,missing_sale_date
C214,I663946,2937,2.1274002574E8,12790.94,,missing_sale_date
C229,I663980,1912,2.5946371662E8,139063.01,,missing_sale_date
,I664009,2879,3.1721915772E8,108331.02,2025-09-14,missing_seller_id
C209,I664015,2191,2.983423974E8,58794.67,,missing_sale_date
C206,I664026,0,5.999509873E7,-145474.43,2025-10-04,price_negative
C238,I664027,1804,4.995917839E7,-133579.68,2025-10-10,price_negative
C232,I664077,2472,2.2554889057E8,139964.63,,missing_sale_date
,I664080,2947,3.672019202E8,108998.44,2025-09-19,missing_seller_id
C201,I664081,227,1.984597607E7,-123865.97,2025-09-09,price_negative
C215,I664115,2380,9.958682485E7,28226.4,,missing_sale_date
C228,I664135,1194,1.0878140222E8,79782.63,,missing_sale_date
C219,I664142,689,9.000439496E7,4478.02,,missing_sale_date
,I664157,711,4.451579881E7,26274.19,2025-10-03,missing_seller_id
C231,I664169,2520,2.959353265E7,5046.01,,missing_sale_date
C248,I664177,1056,7.641286365E7,3464.99,,missing_sale_date
,I664202,1381,6.202204041E7,16348.68,2025-09-23,missing_seller_id
C214,I664207,101,5991919.52,5648.28,,missing_sale_date
,I664213,2539,1.3489787578E8,73984.06,2025-09-03,missing_seller_id
C216,I664286,213,1.900790463E7,-72185.52,2025-09-02,price_negative
,I664319,1328,9.835642336E7,65240.01,2025-10-08,missing_seller_id
C212,I664324,1820,7.742265393E7,29976.44,,missing_sale_date
,I664368,1278,1.046988725E7,67150.24,2025-10-06,missing_seller_id
,I664381,1284,1.5299175985E8,-69959.74,2025-10-13,"missing_seller_id,price_negative"
C241,I664401,1118,2.707400351E7,53363.0,,missing_sale_date
C213,I664409,1093,1.041989822E7,131056.31,,missing_sale_date
C240,I664438,2424,2.2651393162E8,106268.52,,missing_sale_date
,I664444,889,0.0,80677.99,2025-10-22,missing_seller_id
C204,I664449,1054,1.241912329E7,85287.74,,missing_sale_date
C214,I664461,139,1677815.45,131221.85,,missing_sale_date
C205,I664466,1722,1.9357608663E8,61588.3,,missing_sale_date
C207,I664475,1211,6.092921584E7,-12695.79,2025-10-20,price_negative
C245,I664483,900,1.054690272E7,123562.71,,missing_sale_date
C242,I664488,1709,2.4053344794E8,-149044.61,2025-09-29,price_negative
,I664498,302,2.366150248E7,129975.46,2025-10-23,missing_seller_id
,I664514,2449,3010983.7,102892.95,2025-10-10,missing_seller_id
,I664521,1179,6.897933645E7,145165.61,2025-09-08,missing_seller_id
C218,I664526,2638,2.1244671804E8,-130339.16,2025-10-08,price_negative
C240,I664527,1232,8288552.96,60768.24,,missing_sale_date
C226,I664534,417,3.445458766E7,-8485.59,2025-10-08,price_negative
C213,I664570,319,2.785339645E7,-108345.42,2025-10-11,price_negative
C226,I664597,280,3434090.43,54884.6,,missing_sale_date
C240,I664615,1363,5.864776156E7,-108236.76,2025-10-25,price_negative
,I664620,2589,2.5790099335E8,118170.74,2025-09-03,missing_seller_id
C204,I664635,2180,3.581417515E7,122551.12,,missing_sale_date
,I664639,2047,2.1619128269E8,17564.44,2025-10-24,missing_seller_id
,I664690,1311,8.772391328E7,89031.4,2025-09-03,missing_seller_id
,I664697,2322,2.1066788515E8,98722.04,2025-09-24,missing_seller_id
C209,I664699,1284,1.6919173984E8,96367.12,,missing_sale_date
C241,I664714,1789,2.4984486437E8,-45232.79,2025-09-28,price_negative
C239,I664740,2150,7.562214174E7,28889.95,,missing_sale_date
,I664797,1983,1.6586358791E8,90881.08,2025-09-22,missing_seller_id
,I664816,1848,1.3819698533E8,88086.24,2025-10-25,missing_seller_id
,I664871,1962,1.172948653E8,38153.61,2025-09-15,missing_seller_id
C240,I664885,2175,1.6261839083E8,-13332.23,2025-10-03,price_negative
,I664909,2659,3.5673949634E8,148157.02,2025-10-25,missing_seller_id
,I664930,2625,2.57386167E8,25136.63,2025-09-27,missing_seller_id
C249,I664942,825,9.6307307E7,74915.96,,missing_sale_date
,I664946,1483,7.729775972E7,147061.03,2025-10-26,missing_seller_id
,I664971,404,4.274269431E7,142016.53,2025-10-03,missing_seller_id
,I665002,2330,2.1669907838E8,19716.9,2025-10-18,missing_seller_id
C223,I665015,2063,9.56376466E7,-65217.37,2025-10-07,price_negative
C220,I665022,729,7.577674612E7,142489.56,,missing_sale_date
C234,I665038,295,6264905.82,131792.8,,missing_sale_date
C224,I665039,1482,1.0541416719E8,-110192.0,2025-10-10,price_negative
C249,I665047,1445,2.395902164E7,135162.02,,missing_sale_date
C242,I665049,2979,1.1260430731E8,53992.72,,missing_sale_date
C222,I665063,1594,7.305342387E7,-137528.53,2025-10-26,price_negative
C249,I665089,1121,1.4175797539E8,-90824.71,2025-09-09,price_negative
,I665104,651,3.455383758E7,12692.88,2025-10-13,missing_seller_id
C206,I665124,1562,4.867787354E7,92156.09,,missing_sale_date
C249,I665136,1027,9.062390993E7,119201.04,,missing_sale_date
C224,I665140,2819,4.323574299E7,-101262.64,2025-10-16,price_negative
C230,I665151,1834,1.2693915159E8,-46649.29,2025-09-24,price_negative
C209,I665158,1710,1.0648670337E8,-14099.15,,"price_negative,missing_sale_date"
C240,I665222,1047,1.1853963275E8,-5690.02,2025-10-18,price_negative
,I665227,2169,6.969593411E7,560.46,2025-09-29,missing_seller_id
C248,I665230,127,1.308604562E7,-143163.14,2025-09-03,price_negative
,I665232,2361,7.56454852E7,144865.67,2025-09-08,missing_seller_id
,I665259,1518,5.896556677E7,38318.47,2025-10-15,missing_seller_id
,I665269,1038,4415875.77,80643.29,2025-09-06,missing_seller_id
,I665281,618,5.546360104E7,31187.28,2025-09-28,missing_seller_id
,I665300,1607,1.9483813423E8,103423.14,2025-10-22,missing_seller_id
,I665320,2636,3.4139559652E8,69649.85,2025-09-11,missing_seller_id
C230,I665325,2935,3.7922158889E8,64182.16,,missing_sale_date
,I665326,2820,3.1764525649E8,112683.4,2025-10-19,missing_seller_id
C236,I665358,151,1.174189557E7,72969.95,,missing_sale_date
C220,I665364,139,1.454477013E7,140479.89,,missing_sale_date
C233,I665388,621,5.233272854E7,103163.98,,missing_sale_date
,I665399,1410,7.252209025E7,149231.47,2025-10-10,missing_seller_id
C245,I665402,1461,3573147.33,-45593.53,2025-10-24,price_negative
C228,I665420,639,2.163175186E7,97659.08,,missing_sale_date
C249,I665435,1907,2.6546092118E8,130437.95,,missing_sale_date
C243,I665459,2270,2.4147550071E8,17881.7,,missing_sale_date
C246,I665461,2041,1.2765568806E8,86635.81,,missing_sale_date
C226,I665478,1568,1.5872600512E8,-137751.04,2025-10-26,price_negative
C223,I665485,1780,9737283.4,101506.31,,missing_sale_date
C233,I665504,2995,7.65411893E7,110438.46,,missing_sale_date
C207,I665517,1834,1.5052714953E8,-33229.94,2025-10-22,price_negative
,I665529,2259,3363898.41,6602.42,2025-09-12,missing_seller_id
C250,I665533,2619,7.966531125E7,4374.6,,missing_sale_date
C216,I665587,2419,3.1385979615E8,-13358.65,2025-09-25,price_negative
C216,I665599,202,2.15575066E7,-90574.2,2025-09-10,price_negative
C214,I665633,2140,3.0276837573E8,136277.98,,missing_sale_date
C209,I665659,2568,2.8242007489E8,95415.5,,missing_sale_date
,I665667,1404,0.0,75672.26,2025-10-01,missing_seller_id
C217,I665673,1586,1.2337575895E8,86946.86,,missing_sale_date
C229,I665693,1549,2.0984921181E8,-78513.5,2025-10-28,price_negative
C231,I665698,751,1.0306319416E8,-123295.64,2025-10-11,price_negative
,I665742,1625,1.2352260174E8,41041.81,2025-09-24,missing_seller_id
C202,I665748,2443,3.715905822E7,82378.0,,missing_sale_date
C213,I665759,131,8136678.17,-111532.15,2025-09-03,price_negative
C234,I665760,434,6.043833268E7,-118513.97,2025-09-01,price_negative
,I665768,1722,1.1823937769E8,60867.85,2025-09-20,missing_seller_id
,I665770,2296,1.620916979E8,41015.27,2025-09-20,missing_seller_id
C215,I665772,969,1.2527960048E8,-22152.02,2025-10-25,price_negative
,I665805,222,2088833.67,101705.78,2025-09-30,missing_seller_id
C234,I665806,2434,1.7187553039E8,-117174.17,2025-10-21,price_negative
C247,I665812,0,1.6912929084E8,-104885.2,2025-09-08,price_negative
C219,I665835,287,4.036476892E7,114291.65,,missing_sale_date
,I665872,1196,1.4874907569E8,61873.29,2025-09-18,missing_seller_id
C244,I665917,1956,1.8853895668E8,-106003.56,2025-09-29,price_negative
C216,I665921,1781,9.46276786E7,39372.41,,missing_sale_date
C237,I665929,2636,5801720.6,129497.48,,missing_sale_date
C201,I665941,1745,2.0336549498E8,-62894.24,2025-10-28,price_negative
,I665943,1112,8.658122882E7,133035.18,2025-10-29,missing_seller_id
C250,I665954,2125,1.439287139E7,149943.79,,missing_sale_date
C244,I666000,1518,1.0493407795E8,113638.14,,missing_sale_date
C231,I666063,2391,2.143518468E7,-57196.15,2025-09-24,price_negative
C232,I666097,1705,1.7038759952E8,-111415.99,2025-09-10,price_negative
C229,I666124,1589,1.1918539748E8,-134166.0,2025-09-20,price_negative
C230,I666132,2057,2.093239573E8,84280.08,,missing_sale_date
C221,I666134,2808,3.498907063E7,120939.17,,missing_sale_date
,I666136,2742,4.0278054838E8,32909.22,2025-09-11,missing_seller_id
C221,I666170,1113,1.615594586E7,-57593.2,2025-09-30,price_negative
,I666173,1242,4.149826753E7,39771.89,2025-09-07,missing_seller_id
C213,I666176,1549,3.732983859E7,14016.76,,missing_sale_date
C248,I666224,1658,1.931430876E7,-28979.65,2025-10-25,price_negative
C227,I666233,344,3.413338597E7,-15740.63,2025-09-10,price_negative
C208,I666253,1802,1.5553580621E8,83622.07,,missing_sale_date
,I666282,1991,1.6663938311E8,97405.49,2025-10-02,missing_seller_id
C202,I666294,2195,8.389680197E7,29210.58,,missing_sale_date
C203,I666299,838,1.2178551758E8,71675.84,,missing_sale_date
C201,I666309,2085,1.5142852253E8,105925.05,,missing_sale_date
,I666315,1265,1.061927625E7,5444.38,2025-10-07,missing_seller_id
C248,I666331,2244,1.8393609104E8,56453.56,,missing_sale_date
C220,I666345,322,3.797209606E7,108893.25,,missing_sale_date
C235,I666366,460,5.267312867E7,-75568.68,2025-09-19,price_negative
C228,I666379,1248,6.077498445E7,61995.67,,missing_sale_date
C202,I666395,624,2.566366952E7,-90635.99,2025-09-05,price_negative
C219,I666500,773,2.022361051E7,134101.29,,missing_sale_date
,I666502,2296,1.491924407E8,121756.34,2025-09-13,missing_seller_id
,I666503,2689,1.4075100958E8,91383.08,2025-09-09,missing_seller_id
C214,I666504,2310,1.3149808738E8,51818.13,,missing_sale_date
,I666531,2991,2.8909012782E8,53112.44,2025-10-13,missing_seller_id
C233,I666544,1090,3.183681718E7,-44527.25,2025-09-03,price_negative
C224,I666555,710,5.655929304E7,104173.32,,missing_sale_date
C236,I666563,1530,1.583609938E7,115332.7,,missing_sale_date
C218,I666566,1669,1.1022431867E8,-135049.64,2025-09-11,price_negative
C250,I666610,2116,7.198492701E7,-40455.85,2025-09-23,price_negative
C235,I666629,1245,3.393550459E7,-120532.67,2025-09-29,price_negative
C228,I666643,934,5.2521645E7,-84720.5,2025-10-12,price_negative
C219,I666648,753,7.18740065E7,-14771.71,2025-09-16,price_negative
C216,I666655,1426,1.473939838E8,94664.41,,missing_sale_date
C229,I666657,2783,6.799003844E7,-98745.99,2025-09-28,price_negative
C229,I666661,2830,1.3549322405E8,-131629.14,2025-10-01,price_negative
C247,I666664,1941,2.245788351E7,-59011.55,2025-09-29,price_negative
C214,I666670,116,1.5980829E7,-98543.76,,"price_negative,missing_sale_date"
,I666694,2807,2.5740165941E8,75150.32,2025-09-16,missing_seller_id
C248,I666698,2815,2.0664487569E8,13731.78,,missing_sale_date
C243,I666711,2945,2.2934210733E8,92823.45,,missing_sale_date
C233,I666723,2974,2.2039562392E8,31850.04,,missing_sale_date
C245,I666731,1408,1.7050262467E8,96754.05,,missing_sale_date
,I666752,1699,1.1560176086E8,18726.24,2025-10-06,missing_seller_id
,I666753,354,2.464926342E7,59701.62,2025-09-02,missing_seller_id
C231,I666777,2760,4.1008246172E8,-139443.66,2025-10-05,price_negative
,I666812,1191,6.266703539E7,20108.36,2025-09-03,missing_seller_id
C209,I666819,1710,1.648810929E8,72982.53,,missing_sale_date
,I666869,605,3.816270117E7,71364.42,2025-09-02,missing_seller_id
C210,I666870,239,7809642.31,-56877.77,2025-09-25,price_negative
C217,I666900,2907,1.9596144784E8,-59633.68,2025-10-30,price_negative
C247,I666916,188,1.902389369E7,4050.24,,missing_sale_date
C226,I666930,1201,9.578408409E7,-23222.6,2025-09-14,price_negative
,I666945,1202,4451707.1,16031.32,2025-09-10,missing_seller_id
C217,I666978,1074,1.0921946547E8,21231.5,,missing_sale_date
,I666980,2511,2.6066896577E8,44138.83,2025-10-28,missing_seller_id
C217,I667007,193,2.220748037E7,127286.13,,missing_sale_date
,I667013,1469,7050897.7,65277.32,2025-10-22,missing_seller_id
C229,I667046,2294,1.769584421E8,5366.92,,missing_sale_date
,I667048,1433,1.6343667607E8,84406.61,2025-10-05,missing_seller_id
,I667072,328,1.481758899E7,28940.0,2025-10-22,missing_seller_id
C226,I667088,1301,9.296527254E7,90195.81,,missing_sale_date
C232,I667098,1990,6.542242723E7,-69580.86,2025-10-17,price_negative
