seller_id,item_id,units_sold,revenue,marketplace_price,sale_date,dq_failure_reason
C231,I553339,2735,9.304907194E7,27513.1,,missing_sale_date
C220,I553340,0,1.9569963122E8,122990.19,,missing_sale_date
C218,I553348,1327,1.1163804088E8,-112573.33,2025-09-07,price_negative
,I553357,1537,1.6176933038E8,62837.14,2025-10-21,missing_seller_id
C226,I553359,370,3.160701749E7,77146.28,,missing_sale_date
C202,I553361,0,7.180583033E7,-117247.54,2025-10-25,price_negative
,I553363,1250,7666151.71,104526.3,2025-09-24,missing_seller_id
C201,I553396,1069,5.481211613E7,-14638.49,2025-09-17,price_negative
,I553416,1953,3.859448923E7,13633.46,2025-09-12,missing_seller_id
,I553430,628,1.600656742E7,42848.75,2025-09-03,missing_seller_id
C244,I553438,2415,2.7158327883E8,60866.91,,missing_sale_date
,I553488,0,2.847686587E7,104756.33,2025-09-14,missing_seller_id
,I553511,1490,4.453316646E7,34796.31,2025-10-02,missing_seller_id
C223,I553534,172,1.753548021E7,-133126.63,2025-09-11,price_negative
C206,I553544,1075,6.32559705E7,-124470.65,2025-09-17,price_negative
C231,I553570,2357,7.048304161E7,-89820.76,2025-09-17,price_negative
C210,I553578,814,6.109900476E7,-42862.08,2025-09-08,price_negative
C247,I553629,1465,1.8862382437E8,115069.24,,missing_sale_date
,I553679,1546,2.0915447006E8,132869.61,2025-09-28,missing_seller_id
C237,I553708,1043,2.576263199E7,-2248.11,2025-09-18,price_negative
C229,I553723,2273,5.648167842E7,-34686.56,2025-09-02,price_negative
C238,I553739,1069,2.035932231E7,-41007.69,2025-10-24,price_negative
C216,I553744,1243,7.844684829E7,-48787.2,2025-09-07,price_negative
C225,I553750,2990,1.9634740858E8,-142444.74,2025-10-12,price_negative
,I553785,1007,4.681626033E7,119735.69,2025-10-20,missing_seller_id
,I553795,165,1.324520495E7,3198.91,2025-09-15,missing_seller_id
,I553796,1974,1.1918395611E8,45839.37,2025-09-02,missing_seller_id
C204,I553803,226,1.211225144E7,-10403.3,2025-09-03,price_negative
C245,I553847,963,5.948958192E7,-149992.85,2025-09-10,price_negative
C246,I553884,1997,1.0139093315E8,97965.33,,missing_sale_date
C234,I553885,750,8.933752109E7,-121875.94,2025-09-16,price_negative
C249,I553899,2759,2.4802793736E8,58133.11,,missing_sale_date
,I553908,192,1.649351858E7,65736.35,2025-09-10,missing_seller_id
C229,I553926,1658,1.9523771898E8,39607.62,,missing_sale_date
,I553946,2249,2.0252455745E8,139548.57,2025-09-15,missing_seller_id
C201,I553972,1413,1.267747041E8,44413.95,,missing_sale_date
,I553979,1460,1.5028362121E8,121551.67,2025-09-22,missing_seller_id
C219,I553995,1400,2.0391973021E8,145603.09,,missing_sale_date
,I554007,1360,1.23850264E7,116215.2,2025-10-04,missing_seller_id
C220,I554039,318,8931394.16,-50997.8,2025-10-18,price_negative
,I554052,1442,3.474294256E7,132168.21,2025-09-17,missing_seller_id
,I554058,2335,5.373423344E7,93080.83,2025-09-28,missing_seller_id
C232,I554075,1014,1.462982535E7,-145863.86,2025-09-06,price_negative
C228,I554088,2443,2.7161442116E8,30732.88,,missing_sale_date
C222,I554122,2942,3.9671544558E8,78851.87,,missing_sale_date
C227,I554136,194,2.18977389E7,121857.54,,missing_sale_date
,I554155,2270,1.373308782E8,89258.83,2025-09-02,missing_seller_id
C238,I554161,136,7669339.42,-102917.24,2025-10-20,price_negative
C231,I554172,2306,5.782073795E7,54942.06,,missing_sale_date
C212,I554192,2515,1.96320815E8,-3903.39,2025-10-04,price_negative
,I554195,1769,1.4635251086E8,108796.61,2025-09-19,missing_seller_id
C226,I554199,2647,2.4658436869E8,147931.44,,missing_sale_date
C229,I554205,2803,2.758456522E8,-83636.24,2025-09-30,price_negative
,I554221,2366,1.9738871952E8,114735.05,2025-10-28,missing_seller_id
,I554227,302,8388530.22,114242.79,2025-10-07,missing_seller_id
C210,I554236,1231,6.638696835E7,148201.69,,missing_sale_date
,I554237,968,4.222043468E7,3055.43,2025-10-18,missing_seller_id
C206,I554239,311,1.917828085E7,-112600.09,2025-09-14,price_negative
C218,I554272,194,2.003014766E7,48082.16,,missing_sale_date
C231,I554303,2102,1.6623488636E8,-131061.21,2025-09-06,price_negative
,I554310,1762,2.388698354E8,129697.95,2025-09-30,missing_seller_id
,I554343,0,1.9438937415E8,149953.77,2025-10-12,missing_seller_id
C245,I554344,2867,1.3938209941E8,62149.58,,missing_sale_date
C218,I554376,1477,1.789462165E8,39547.37,,missing_sale_date
C228,I554389,1626,1.251899705E7,8600.08,,missing_sale_date
,I554391,300,2.662891817E7,84429.37,2025-10-03,missing_seller_id
,I554392,1024,6.683027711E7,86500.39,2025-09-29,missing_seller_id
,I554449,1061,4.575943077E7,127732.19,2025-09-07,missing_seller_id
C223,I554466,1229,1.7403946936E8,78017.64,,missing_sale_date
C226,I554518,2107,8.646111197E7,-137929.41,2025-09-04,price_negative
C236,I554521,1684,3.92320429E7,64419.74,,missing_sale_date
C232,I554532,2777,2.575180742E8,22422.04,,missing_sale_date
C238,I554601,1824,5.449708564E7,78446.1,,missing_sale_date
C216,I554610,2175,8.476797615E7,96321.89,,missing_sale_date
,I554634,442,2.827881902E7,115384.12,2025-10-20,missing_seller_id
C215,I554637,1144,9.275903521E7,-9305.98,2025-09-11,price_negative
C236,I554655,2261,2.7056801921E8,70425.29,,missing_sale_date
C219,I554658,1744,1.249419963E7,-104309.92,2025-09-25,price_negative
C240,I554660,1287,4.855442484E7,5938.5,,missing_sale_date
,I554671,1222,6.748242553E7,54791.29,2025-09-19,missing_seller_id
C201,I554702,1865,6.323189394E7,56794.18,,missing_sale_date
,I554722,2165,2.5978100673E8,17224.04,2025-09-09,missing_seller_id
C223,I554727,919,8.819759487E7,21422.0,,missing_sale_date
C214,I554736,139,1.378571823E7,92479.81,,missing_sale_date
C216,I554779,109,1037872.34,-31796.58,2025-10-25,price_negative
C229,I554790,1305,6.106912029E7,135665.58,,missing_sale_date
C220,I554835,2212,2.8858990604E8,131761.42,,missing_sale_date
C236,I554851,2627,2.7057298404E8,-111206.11,2025-10-24,price_negative
C238,I554872,2917,1.399968917E7,-143154.85,2025-10-11,price_negative
C242,I554876,451,5.839140453E7,-81129.05,2025-10-31,price_negative
C241,I554886,2603,3.6781294476E8,-52832.79,2025-09-22,price_negative
C230,I554900,2094,9.98655714E7,145842.92,,missing_sale_date
C245,I554903,2686,3.770948369E7,65676.85,,missing_sale_date
C204,I554913,783,3.805421073E7,29078.28,,missing_sale_date
C201,I554928,981,2.495561241E7,92954.03,,missing_sale_date
C241,I554930,1534,1.6097811559E8,-19901.23,2025-09-19,price_negative
C245,I554939,225,1.405911354E7,-140412.75,2025-09-26,price_negative
,I554972,2328,1.8764376593E8,60127.39,,"missing_seller_id,missing_sale_date"
C236,I554979,1324,2.265159165E7,126049.66,,missing_sale_date
C210,I554987,2299,8.264898618E7,85528.11,,missing_sale_date
,I554990,314,3.741592903E7,23564.82,2025-09-03,missing_seller_id
,I554992,1931,2.0242341543E8,34849.29,2025-10-21,missing_seller_id
C203,I554999,2559,1.1813119739E8,101933.53,,missing_sale_date
C226,I555013,2375,1.9131728454E8,25979.47,,missing_sale_date
,I555035,2570,2.2776218552E8,140468.17,2025-10-01,missing_seller_id
C214,I555049,2255,2.6837944247E8,1671.61,,missing_sale_date
C204,I555054,1351,4.51261513E7,-129840.92,2025-10-28,price_negative
C248,I555055,1663,1.9185338592E8,75565.77,,missing_sale_date
,I555059,593,3.935588353E7,122739.85,2025-10-23,missing_seller_id
C237,I555090,199,252340.21,87703.34,,missing_sale_date
C231,I555149,2723,4.0392884207E8,-29192.67,2025-10-31,price_negative
C210,I555184,2760,3.9567282627E8,125854.66,,missing_sale_date
C222,I555211,2590,9.515481235E7,65164.38,,missing_sale_date
,I555225,956,7.021625847E7,71767.11,2025-09-23,missing_seller_id
C227,I555231,1660,2.4410744663E8,85696.49,,missing_sale_date
C201,I555279,1025,1.2935921307E8,-31806.83,2025-10-13,price_negative
C229,I555282,247,1.116025313E7,93220.37,,missing_sale_date
,I555302,734,9.7657863E7,58050.55,2025-09-18,missing_seller_id
C244,I555317,1165,1.2325377434E8,-57607.28,2025-10-25,price_negative
C242,I555333,955,5663711.85,115469.4,,missing_sale_date
C213,I555338,1413,1.515082139E7,-40003.85,2025-09-05,price_negative
C207,I555356,2481,2.2608762914E8,-45538.37,2025-10-13,price_negative
C250,I555357,2705,2.0575425464E8,-50843.23,2025-10-17,price_negative
,I555380,1327,6190711.94,58667.41,2025-09-08,missing_seller_id
,I555382,1770,4.353474346E7,137022.76,2025-09-07,missing_seller_id
,I555388,2729,3.463563885E8,98638.21,2025-09-27,missing_seller_id
,I555390,0,1.2041092646E8,55032.51,2025-10-13,missing_seller_id
C249,I555412,536,6.658428277E7,128037.92,,missing_sale_date
,I555413,1673,1.0290366515E8,8097.58,2025-09-21,missing_seller_id
C208,I555444,208,1.46268664E7,118144.65,,missing_sale_date
C240,I555454,2765,3.299821523E7,-129671.94,2025-10-02,price_negative
C203,I555455,1166,1.2675799522E8,-65559.75,2025-10-02,price_negative
,I555489,2163,2.2838436839E8,2766.48,2025-09-10,missing_seller_id
C211,I555506,2368,2.4242493872E8,58864.43,,missing_sale_date
C218,I555509,353,5.11944406E7,39740.28,,missing_sale_date
,I555524,906,5.060891202E7,12610.2,2025-10-27,missing_seller_id
C218,I555530,194,1.091517978E7,-11683.8,,"price_negative,missing_sale_date"
,I555545,728,4.149507316E7,13055.32,,"missing_seller_id,missing_sale_date"
C216,I555590,2047,2.7282890123E8,6171.61,,missing_sale_date
C236,I555591,1615,1.0325315471E8,-3842.39,2025-10-03,price_negative
C250,I555595,1870,1.5595467664E8,-108009.98,2025-09-05,price_negative
C208,I555607,2132,8.332583858E7,29721.31,,missing_sale_date
C218,I555614,2439,2.505769261E7,-95877.45,2025-10-21,price_negative
C239,I555623,1079,6787276.35,42616.24,,missing_sale_date
C211,I555635,1747,4.400328206E7,-138346.09,2025-09-12,price_negative
C249,I555648,1341,3.42673285E7,37529.56,,missing_sale_date
,I555650,1362,4.659905315E7,136259.15,2025-10-30,missing_seller_id
C233,I555660,2634,1.3710918135E8,27470.65,,missing_sale_date
C217,I555678,705,1.497111001E7,51378.92,,missing_sale_date
C246,I555688,1881,1.3363466834E8,-21770.98,2025-10-28,price_negative
C204,I555697,1094,1.172817123E8,-102060.53,2025-09-01,price_negative
,I555698,2330,1.5076455145E8,135905.06,2025-10-01,missing_seller_id
C219,I555700,2827,2.577317894E8,-135250.8,2025-09-16,price_negative
C240,I555703,692,1.033610666E7,95151.47,,missing_sale_date
C217,I555713,1684,1.9689716835E8,20606.34,,missing_sale_date
C248,I555718,2007,2.36522613E8,130099.08,,missing_sale_date
C249,I555730,2844,5.126607979E7,-118944.17,2025-09-19,price_negative
C232,I555758,2798,2.2156256942E8,28175.58,,missing_sale_date
C202,I555775,2342,1.9840864217E8,-102322.12,2025-10-04,price_negative
,I555781,1572,1.081514766E7,12506.72,2025-09-13,missing_seller_id
,I555804,0,3.340054866E7,94555.2,2025-10-06,missing_seller_id
C214,I555807,2188,2.8216250426E8,-15444.03,2025-09-04,price_negative
C213,I555810,1756,1.8560166013E8,-129467.74,2025-10-28,price_negative
,I555829,2115,2.4112432559E8,5668.49,2025-09-04,missing_seller_id
,I555830,451,3.272160367E7,22994.13,2025-09-22,missing_seller_id
,I555835,2700,5.71164802E7,143750.11,2025-09-27,missing_seller_id
,I555848,1627,1.1686699869E8,11446.83,2025-10-24,missing_seller_id
C236,I555879,857,1.0440753204E8,-86853.26,2025-10-16,price_negative
C231,I555884,2919,4.2057419544E8,-90076.96,2025-10-14,price_negative
C240,I555885,2948,1.567151908E8,99818.74,,missing_sale_date
C202,I555894,2224,2.8252568684E8,-122973.96,2025-10-05,price_negative
C244,I555917,1557,8.040183483E7,12121.75,,missing_sale_date
C207,I555924,1120,1.10746127E7,-63163.19,2025-10-05,price_negative
C216,I555933,2943,2.1959567003E8,-70619.68,2025-10-14,price_negative
C250,I555957,466,6.263585258E7,40190.63,,missing_sale_date
,I555983,270,4814879.09,17203.91,2025-10-08,missing_seller_id
C238,I555998,873,5844226.18,-64506.88,,"price_negative,missing_sale_date"
C247,I556024,373,2.917918069E7,75792.28,,missing_sale_date
,I556040,2516,1.4087052591E8,144972.92,2025-10-09,missing_seller_id
C244,I556041,403,3.729872189E7,105988.46,,missing_sale_date
C225,I556102,1518,6.709968467E7,54969.66,,missing_sale_date
C230,I556112,0,1.0746934336E8,-57276.41,2025-10-07,price_negative
C222,I556139,1327,1.0929470371E8,-75437.31,2025-09-24,price_negative
,I556149,925,4.400442706E7,24781.39,2025-09-01,missing_seller_id
C247,I556153,1960,2.6722020177E8,-117924.11,2025-09-09,price_negative
C238,I556155,175,1.158787216E7,74015.62,,missing_sale_date
,I556166,663,8.591898831E7,11987.76,2025-10-16,missing_seller_id
C204,I556179,251,2.018024782E7,-142333.66,2025-09-03,price_negative
,I556204,2660,1.9339771462E8,90777.17,2025-09-11,missing_seller_id
,I556215,1958,2.3219449781E8,30166.99,2025-09-26,missing_seller_id
,I556244,2337,3.948881923E7,51411.81,,"missing_seller_id,missing_sale_date"
,I556251,1513,1.6840903928E8,142973.05,2025-10-06,missing_seller_id
C236,I556268,2023,0.0,-72270.12,2025-09-16,price_negative
C226,I556270,1300,1.3888818022E8,-106847.57,2025-10-28,price_negative
C231,I556271,2551,3.8124660138E8,-22713.33,2025-09-29,price_negative
C208,I556275,1397,1.792890196E7,5133.15,,missing_sale_date
C232,I556293,353,4.474765472E7,17327.79,,missing_sale_date
C219,I556333,2766,0.0,-17832.68,2025-09-06,price_negative
,I556354,576,8.326640941E7,37552.1,2025-09-30,missing_seller_id
C242,I556371,1646,8.109520526E7,120796.85,,missing_sale_date
C247,I556428,1472,2.037312092E7,91812.02,,missing_sale_date
C202,I556429,832,1.0043743098E8,144813.82,,missing_sale_date
,I556449,1438,2.234728312E7,132668.1,2025-09-05,missing_seller_id
C202,I556458,831,1.131833048E8,65151.39,,missing_sale_date
C246,I556469,1760,2.0411372099E8,31909.84,,missing_sale_date
C230,I556501,1348,1.501914268E7,63681.26,,missing_sale_date
C225,I556530,1688,7.475257977E7,-10420.73,2025-09-28,price_negative
,I556541,1518,1.6477310064E8,72784.79,2025-10-31,missing_seller_id
C223,I556542,2494,1.9878841574E8,113545.9,,missing_sale_date
,I556543,351,4.73262177E7,131102.73,2025-10-08,missing_seller_id
C218,I556565,2381,1.3448726588E8,-37073.41,2025-09-02,price_negative
C227,I556579,1094,1.2482894602E8,-120729.67,2025-10-25,price_negative
,I556588,934,1.208949298E7,5863.83,,"missing_seller_id,missing_sale_date"
,I556591,1764,1.4746399463E8,89521.21,2025-10-22,missing_seller_id
,I556602,1217,9.072634046E7,59066.96,2025-10-19,missing_seller_id
,I556612,2758,8.209767766E7,73971.64,2025-10-23,missing_seller_id
C206,I556616,1354,9.464451484E7,-117162.11,2025-10-26,price_negative
C244,I556627,1954,8.753578376E7,49683.46,,missing_sale_date
C233,I556668,894,9.319279422E7,77949.85,,missing_sale_date
C204,I556698,1053,8.204814595E7,87598.5,,missing_sale_date
C235,I556710,2128,0.0,-18475.2,,"price_negative,missing_sale_date"
,I556715,2775,3.133259215E8,70087.27,2025-09-08,missing_seller_id
,I556729,2961,3.7271446809E8,22556.83,2025-09-24,missing_seller_id
,I556748,938,1.0869538318E8,56509.2,2025-10-14,missing_seller_id
C238,I556778,1833,2.0478833894E8,146454.16,,missing_sale_date
C223,I556803,1163,2.035544965E7,44876.64,,missing_sale_date
C247,I556804,680,3.696944422E7,43052.21,,missing_sale_date
,I556835,209,2.485629978E7,52923.15,2025-09-14,missing_seller_id
C202,I556892,119,1.227602759E7,-101865.21,2025-09-03,price_negative
C218,I556912,853,1.0873312921E8,-62701.6,2025-10-19,price_negative
C209,I556913,2000,1.3617437831E8,-28738.59,2025-10-14,price_negative
C247,I556914,2508,2.3533976801E8,123102.21,,missing_sale_date
C211,I556920,1597,1.3120408944E8,-102158.71,2025-10-05,price_negative
C225,I556940,255,3954574.31,134478.16,,missing_sale_date
C250,I557015,1062,6.645255045E7,58138.44,,missing_sale_date
C207,I557020,2729,1.4215508548E8,-689.38,2025-10-10,price_negative
C230,I557022,1875,2.3165087651E8,27503.48,,missing_sale_date
,I557037,1095,2.450206079E7,13413.89,2025-10-25,missing_seller_id
,I557040,1306,2.265205827E7,147754.96,2025-09-08,missing_seller_id
C224,I557064,2383,2.465423909E7,53773.64,,missing_sale_date
C224,I557102,1617,5.741565664E7,147545.39,,missing_sale_date
C211,I557139,2399,3.2118776636E8,86108.05,,missing_sale_date
C212,I557152,2985,2.3932292079E8,-114578.5,2025-10-16,price_negative
C243,I557156,1884,1.6406259982E8,-3574.78,2025-09-05,price_negative
,I557159,1765,5.150000039E7,96645.81,2025-10-26,missing_seller_id
,I557184,760,5.047068357E7,100158.37,2025-09-22,missing_seller_id
C228,I557186,172,1939648.71,75496.84,,missing_sale_date
,I557205,2390,2.9032457405E8,83158.71,2025-09-12,missing_seller_id
C234,I557206,2299,7.051961427E7,112899.78,,missing_sale_date
C225,I557213,1001,8.204277093E7,-2886.96,2025-10-16,price_negative
,I557221,1375,2.725830032E7,134066.53,2025-09-16,missing_seller_id
C228,I557238,1320,1.1311488092E8,21845.62,,missing_sale_date
C220,I557254,2595,2.4619553696E8,58673.67,,missing_sale_date
C239,I557256,1409,0.0,23313.16,,missing_sale_date
C230,I557270,2501,1.2120676173E8,-133422.27,2025-09-29,price_negative
,I557272,525,9690674.26,103395.9,2025-09-17,missing_seller_id
,I557286,2658,2.890649623E8,23738.21,2025-10-31,missing_seller_id
C242,I557293,2893,2.0850297918E8,-100407.92,2025-09-10,price_negative
C202,I557313,884,2.923385604E7,-24046.86,2025-10-10,price_negative
,I557336,1888,1.3151314816E8,65697.12,2025-09-30,missing_seller_id
,I557362,2220,2.878248601E7,3446.79,2025-09-07,missing_seller_id
,I557370,2510,2.665287963E8,57064.32,2025-10-05,missing_seller_id
,I557388,480,5.36063628E7,37148.08,2025-09-21,missing_seller_id
C220,I557469,2590,3.2239778361E8,-131072.26,2025-10-30,price_negative
C216,I557475,409,1.271747415E7,16677.33,,missing_sale_date
C222,I557479,291,1.063134992E7,-20856.75,2025-10-21,price_negative
,I557504,888,8.01770099E7,72122.08,2025-10-06,missing_seller_id
C209,I557524,2508,3.378215057E8,-137463.38,2025-09-01,price_negative
C208,I557541,840,4.835770745E7,87514.03,,missing_sale_date
,I557575,1582,1.0378199317E8,96954.88,2025-09-06,missing_seller_id
,I557584,766,4.377703238E7,95781.32,2025-10-19,missing_seller_id
C224,I557586,2305,2.2017859797E8,-19341.97,2025-10-22,price_negative
C245,I557588,2550,1.7663527233E8,149336.77,,missing_sale_date
,I557622,2082,5.548112607E7,117136.33,2025-09-18,missing_seller_id
,I557624,1476,3.495684756E7,144347.26,2025-10-25,missing_seller_id
,I557668,678,4.033248642E7,133122.18,2025-09-28,missing_seller_id
C225,I557680,244,3.460646144E7,141016.24,,missing_sale_date
C249,I557684,702,8.275460745E7,53891.05,,missing_sale_date
,I557693,1717,5.40029064E7,135729.86,2025-10-03,missing_seller_id
C237,I557700,852,9.520387639E7,-72321.65,2025-10-26,price_negative
C238,I557724,2657,6.386933826E7,-111811.24,2025-10-07,price_negative
C236,I557751,1392,1.1017183696E8,105630.41,,missing_sale_date
C214,I557760,944,7.147964205E7,16274.87,,missing_sale_date
C241,I557767,1641,5.651116603E7,-95267.32,2025-10-26,price_negative
C225,I557769,0,1397690.84,-137206.96,2025-10-14,price_negative
C236,I557790,2198,1.7623328299E8,-90925.21,2025-10-27,price_negative
C229,I557915,2775,3.937387442E8,-42959.8,2025-10-02,price_negative
C233,I557937,0,1.8519956447E8,-68398.98,2025-09-01,price_negative
C230,I557945,1785,2.557121977E7,-18154.6,2025-10-29,price_negative
C214,I557982,1826,2.4938936553E8,80626.56,,missing_sale_date
C221,I558002,1238,4.193495057E7,3109.77,,missing_sale_date
,I558029,604,4.849481572E7,109211.95,2025-09-12,missing_seller_id
,I558033,2619,1.1973416071E8,34507.96,2025-10-18,missing_seller_id
C212,I558035,432,4.710066215E7,49997.95,,missing_sale_date
C215,I558056,2345,1.4041311815E8,149846.98,,missing_sale_date
,I558066,255,2.137633334E7,140191.5,2025-10-07,missing_seller_id
,I558117,834,9.322509948E7,85769.99,2025-09-04,missing_seller_id
C209,I558123,1678,3.64691059E7,126503.09,,missing_sale_date
C247,I558165,276,7673510.47,-42477.8,2025-09-05,price_negative
,I558202,2759,1.0159139061E8,54944.51,2025-10-25,missing_seller_id
,I558218,2755,3.460881677E7,24579.87,2025-10-19,missing_seller_id
C209,I558227,1538,1.6836308776E8,-128785.67,2025-10-06,price_negative
C249,I558230,2276,3.964953071E7,97933.2,,missing_sale_date
C229,I558233,1193,1.0252807193E8,-136606.56,2025-09-08,price_negative
C217,I558234,1133,1.3104533732E8,-5270.38,2025-10-24,price_negative
C247,I558250,1921,1.9212916459E8,-29548.52,2025-10-27,price_negative
,I558257,1394,1.0336326033E8,108595.34,2025-09-27,missing_seller_id
,I558265,1503,2.68224485E7,102439.18,2025-10-06,missing_seller_id
C237,I558277,2195,2.3402125598E8,73644.09,,missing_sale_date
C216,I558289,1076,7.374160969E7,-132309.34,2025-10-15,price_negative
C228,I558323,167,727055.56,110445.79,,missing_sale_date
C219,I558324,816,5.854506782E7,144537.68,,missing_sale_date
C235,I558342,1785,1.028385877E7,17410.21,,missing_sale_date
C221,I558367,1209,1.4036926163E8,45001.4,,missing_sale_date
,I558376,2848,3.3236483815E8,41644.77,2025-10-09,missing_seller_id
C204,I558385,1101,9.188856507E7,50067.28,,missing_sale_date
,I558391,2912,8.308925292E7,23687.32,2025-09-12,missing_seller_id
,I558393,692,4.61400525E7,108053.49,2025-10-23,missing_seller_id
,I558412,1374,1.6425374716E8,102568.28,2025-10-21,missing_seller_id
,I558447,826,1.0143871041E8,94147.42,2025-09-14,missing_seller_id
C212,I558455,612,5.541733329E7,-143242.32,2025-09-25,price_negative
C250,I558463,2200,2.4008362241E8,-10776.23,2025-10-28,price_negative
,I558466,865,1.1696853992E8,130279.27,2025-10-06,missing_seller_id
,I558500,1171,3.225196481E7,52397.91,,"missing_seller_id,missing_sale_date"
C219,I558529,811,1.0179060811E8,-131239.06,2025-10-03,price_negative
C205,I558553,459,2.260924871E7,-137605.1,2025-10-01,price_negative
,I558560,1148,1.5534148361E8,96937.33,2025-10-29,missing_seller_id
C248,I558576,1984,2.0652782063E8,133467.66,,missing_sale_date
,I558579,2506,3.0964245512E8,12412.07,2025-10-23,missing_seller_id
