seller_id,item_id,units_sold,revenue,marketplace_price,sale_date,dq_failure_reason
C207,I10624,782,1.23751877E7,107410.5,,missing_sale_date
C250,I10625,2586,9.805135489E7,-148825.55,2025-10-02,price_negative
,I10653,2320,5.570496842E7,51180.85,2025-10-28,missing_seller_id
C236,I10661,145,9542309.66,35150.37,,missing_sale_date
,I10673,468,1.636456408E7,70801.17,2025-09-08,missing_seller_id
C226,I10707,1746,4.376430185E7,-102945.67,2025-09-07,price_negative
,I10733,1750,1.1933071679E8,87399.71,2025-09-25,missing_seller_id
C226,I10746,2506,3.263907152E8,-98558.08,2025-10-12,price_negative
C237,I10752,1126,1.2249832933E8,-61052.13,2025-09-06,price_negative
C232,I10754,746,1.751839625E7,51223.41,,missing_sale_date
C240,I10756,2132,2.6937726185E8,-70719.09,2025-10-29,price_negative
C242,I10790,1996,2.631104126E7,-98466.06,2025-10-28,price_negative
,I10795,2022,1.4604456365E8,10197.18,2025-10-30,missing_seller_id
C209,I10796,2742,3.5832836982E8,15902.84,,missing_sale_date
C216,I10801,603,3.816741471E7,-48485.78,2025-09-13,price_negative
,I10829,1224,1.7001072003E8,21708.84,2025-10-16,missing_seller_id
C204,I10840,726,5.7248599E7,46744.14,,missing_sale_date
C216,I10885,1413,2.1011797318E8,-140621.95,2025-10-24,price_negative
,I10899,1741,1.4818254802E8,88782.52,2025-10-19,missing_seller_id
,I10911,1085,1.5243915041E8,53046.59,2025-09-28,missing_seller_id
C241,I10947,402,4.685260746E7,-40451.54,2025-10-25,price_negative
C246,I10962,1602,1.6564333016E8,70105.27,,missing_sale_date
C224,I10971,2082,3.936930942E7,-131867.8,,"price_negative,missing_sale_date"
C210,I11002,2519,1.6275725956E8,72975.12,,missing_sale_date
C203,I11003,2923,2.5268172552E8,-75755.02,2025-09-10,price_negative
C234,I11004,792,4.94420583E7,-50577.19,2025-09-07,price_negative
,I11005,882,1.1185795654E8,139508.65,2025-09-02,missing_seller_id
,I11015,2433,8920752.77,86342.3,2025-10-21,missing_seller_id
,I11020,628,5376431.64,12630.67,2025-09-11,missing_seller_id
,I11037,772,6.561117678E7,25002.84,2025-09-26,missing_seller_id
,I11050,624,5.396978996E7,118457.51,,"missing_seller_id,missing_sale_date"
C249,I11078,1744,1.6023244795E8,-38409.95,2025-09-25,price_negative
,I11081,1641,0.0,1307.63,2025-09-07,missing_seller_id
C232,I11143,1246,5.727664954E7,-138104.2,2025-10-05,price_negative
,I11144,2776,3.4275958593E8,82955.35,2025-09-01,missing_seller_id
C233,I11162,0,6.509613389E7,67927.43,,missing_sale_date
C219,I11170,1963,2.0621937091E8,-16437.35,2025-09-20,price_negative
C223,I11174,2712,2.758294154E8,144210.94,,missing_sale_date
C215,I11187,2216,9.703024011E7,-19571.46,2025-09-10,price_negative
,I11195,2399,2.9542065098E8,11293.9,2025-09-15,missing_seller_id
C204,I11215,318,3.549887449E7,-113170.67,2025-09-08,price_negative
C221,I11229,224,2.420234795E7,145298.01,,missing_sale_date
,I11230,2519,9.765945573E7,28873.67,2025-10-08,missing_seller_id
,I11247,2912,1.0733570895E8,137447.64,2025-10-31,missing_seller_id
C249,I11255,821,2.11928751E7,-71151.24,2025-10-29,price_negative
,I11256,1897,1.6425692125E8,68310.03,2025-09-12,missing_seller_id
C225,I11290,505,3.306086321E7,116537.11,,missing_sale_date
C230,I11291,1854,3.227121595E7,125329.16,,missing_sale_date
,I11308,2306,2.4625392887E8,145604.47,2025-09-25,missing_seller_id
C219,I11316,1272,3.972104727E7,108257.27,,missing_sale_date
C221,I11339,2614,2.5776217043E8,-40074.55,2025-09-15,price_negative
,I11380,2301,2.0978362085E8,149783.61,2025-10-10,missing_seller_id
C227,I11391,1604,0.0,111254.44,,missing_sale_date
,I11412,1668,2.1906207403E8,54910.6,2025-10-20,missing_seller_id
,I11417,858,4.959446983E7,95216.64,2025-09-03,missing_seller_id
C213,I11505,2127,2.3425152422E8,38105.61,,missing_sale_date
C229,I11559,950,7.062683999E7,68055.92,,missing_sale_date
,I11566,854,8.819647835E7,19556.02,2025-09-22,missing_seller_id
C218,I11600,1858,1.643163762E7,38208.52,,missing_sale_date
,I11601,1619,2.2622252829E8,88087.92,2025-10-08,missing_seller_id
C248,I11624,2601,3.1656250963E8,-93320.3,2025-10-31,price_negative
C226,I11640,2958,1.4420288969E8,16458.44,,missing_sale_date
,I11661,2618,2.603399273E8,98410.27,2025-09-09,missing_seller_id
C239,I11663,2340,2.879953755E8,-50811.34,2025-10-19,price_negative
C210,I11709,1710,2.4559003278E8,126914.21,,missing_sale_date
C235,I11723,841,8.965989591E7,-36308.07,2025-10-09,price_negative
C250,I11744,1782,1.0849465449E8,-93294.93,2025-10-06,price_negative
C209,I11753,2717,3.3461674673E8,-124747.22,2025-10-24,price_negative
C249,I11781,1334,2.401817155E7,16292.28,,missing_sale_date
C239,I11800,1771,2.1596147415E8,-72794.38,2025-09-05,price_negative
,I11846,2762,3.1417211287E8,43725.7,2025-10-15,missing_seller_id
C202,I11868,1176,1.7498264214E8,-107456.64,2025-09-29,price_negative
C223,I11888,2152,1.0247383186E8,114537.7,,missing_sale_date
,I11932,1690,2.2604653352E8,120585.25,2025-10-25,missing_seller_id
C215,I11941,179,8976520.65,-123018.83,2025-10-22,price_negative
C216,I11944,832,4.754634514E7,-16308.84,2025-10-09,price_negative
C240,I11959,2521,3.5285357603E8,-105127.46,2025-09-27,price_negative
C225,I11967,2133,2.0026837813E8,-104458.07,2025-10-30,price_negative
C212,I11973,2565,1.9717025556E8,-70802.13,2025-09-01,price_negative
,I11982,1215,1.2207269859E8,70162.62,2025-10-05,missing_seller_id
C235,I11984,1599,1.9545937062E8,31359.47,,missing_sale_date
C207,I12019,1604,1.7064779572E8,130092.69,,missing_sale_date
C215,I12033,2248,2.0548026436E8,-107082.96,2025-10-28,price_negative
,I12052,1718,1.4538207067E8,40001.18,2025-10-30,missing_seller_id
,I12060,2784,2.457167304E7,109810.71,2025-10-01,missing_seller_id
C206,I12112,2910,3.3432225299E8,82212.48,,missing_sale_date
C247,I12146,2205,1.3222963966E8,142347.11,,missing_sale_date
C227,I12150,1743,5.979321118E7,140931.43,,missing_sale_date
,I12214,1591,2.0659094606E8,135425.86,2025-10-04,missing_seller_id
C203,I12229,2815,5.665205121E7,86245.06,,missing_sale_date
C227,I12241,1587,7.937555944E7,128442.92,,missing_sale_date
,I12250,280,2.970261303E7,62782.44,2025-10-09,missing_seller_id
,I12261,338,4.545014606E7,61792.72,2025-10-26,missing_seller_id
C227,I12276,1267,5.906408592E7,115370.17,,missing_sale_date
C233,I12301,2896,3818932.96,-86753.9,2025-10-25,price_negative
C242,I12313,2502,2.2345472611E8,-147327.8,2025-09-21,price_negative
,I12356,2300,1.3206942518E8,59184.66,2025-10-01,missing_seller_id
C212,I12357,1252,3.504815314E7,-108677.83,2025-09-05,price_negative
C245,I12390,164,2.065665533E7,29331.55,,missing_sale_date
C222,I12412,2653,1.6080862741E8,547.57,,missing_sale_date
C243,I12421,301,2.835244805E7,29168.39,,missing_sale_date
C236,I12431,0,6.576047855E7,110240.33,,missing_sale_date
C221,I12464,350,3383930.83,54024.45,,missing_sale_date
,I12513,2386,0.0,55580.45,2025-10-25,missing_seller_id
C246,I12556,859,5.383330545E7,97944.49,,missing_sale_date
C223,I12590,277,3.848808273E7,-48824.71,2025-09-01,price_negative
C230,I12605,1807,3.315140628E7,56069.66,,missing_sale_date
,I12610,583,3.405548251E7,14721.12,2025-10-04,missing_seller_id
C223,I12630,2489,3.7014004594E8,-102262.49,2025-10-04,price_negative
,I12632,181,7439270.15,15821.49,2025-10-28,missing_seller_id
C209,I12653,2487,3996872.67,-26487.37,2025-09-22,price_negative
,I12669,555,7.424488303E7,51266.15,2025-09-03,missing_seller_id
C240,I12676,2347,1.6229357508E8,121857.78,,missing_sale_date
C206,I12678,2997,3.6708463455E8,116802.11,,missing_sale_date
,I12680,2481,7.113677815E7,101655.66,2025-09-26,missing_seller_id
,I12681,201,1.76904647E7,147254.11,2025-10-19,missing_seller_id
C210,I12702,1227,9.856845035E7,-132116.17,2025-09-08,price_negative
C202,I12746,1066,9.918353566E7,-16091.11,2025-10-20,price_negative
C211,I12758,1402,1.7208144431E8,69209.77,,missing_sale_date
,I12781,755,8.304824194E7,131743.51,2025-10-10,missing_seller_id
C222,I12785,2932,2.1975073063E8,-107870.63,2025-10-20,price_negative
C247,I12790,2495,3.5701007213E8,77011.5,,missing_sale_date
,I12810,0,8.796126957E7,-144777.59,2025-10-05,"missing_seller_id,price_negative"
C237,I12837,2578,2.0798948707E8,-26076.29,2025-10-11,price_negative
C222,I12847,0,1.7510828917E8,-99126.72,2025-09-07,price_negative
C207,I12861,1988,2.6153015541E8,-112058.5,,"price_negative,missing_sale_date"
C236,I12866,1547,9.419581815E7,-116703.9,2025-10-31,price_negative
C247,I12913,673,4.632222913E7,12862.03,,missing_sale_date
,I12936,2398,2.0154810069E8,114966.12,2025-10-24,missing_seller_id
C227,I12938,2232,9.645660441E7,16199.9,,missing_sale_date
C220,I12969,1635,1.4645813114E8,53791.91,,missing_sale_date
C214,I12970,2396,2.9361566993E8,11234.87,,missing_sale_date
C204,I12975,148,1.981928103E7,-122347.29,2025-10-22,price_negative
C232,I13010,364,4.645296835E7,62285.09,,missing_sale_date
C209,I13035,2428,9.41366516E7,-38826.28,2025-10-22,price_negative
C247,I13083,117,799673.03,-15597.91,2025-09-04,price_negative
C238,I13096,2705,3.5758183376E8,47814.87,,missing_sale_date
C242,I13127,2108,3.0454009109E8,111279.66,,missing_sale_date
C221,I13136,1592,1.3491744368E8,-3108.38,2025-10-30,price_negative
,I13141,1084,1.2022571262E8,76546.27,2025-09-30,missing_seller_id
C210,I13150,1182,1.822974027E7,-16216.86,2025-10-30,price_negative
C202,I13160,2364,9.106212447E7,8338.63,,missing_sale_date
C236,I13170,779,4504360.19,-141437.45,2025-10-17,price_negative
C201,I13175,120,1.219994501E7,33507.04,,missing_sale_date
C208,I13180,589,1.392205723E7,-76261.63,2025-09-25,price_negative
C212,I13247,379,3.25456181E7,40324.03,,missing_sale_date
,I13283,2785,0.0,131343.25,2025-10-24,missing_seller_id
C232,I13285,548,1.738357641E7,82400.73,,missing_sale_date
C212,I13287,2448,1.0284446964E8,134211.22,,missing_sale_date
C216,I13320,188,374996.23,76923.32,,missing_sale_date
,I13335,2636,2.9912890484E8,58887.07,2025-09-13,missing_seller_id
,I13370,2468,3.3143297173E8,28238.08,2025-09-30,missing_seller_id
,I13423,2476,1.6996549867E8,60032.47,2025-09-04,missing_seller_id
C230,I13447,0,3.444518262E7,115356.11,,missing_sale_date
C203,I13456,2132,2.8784835815E8,-16997.07,2025-09-21,price_negative
C223,I13503,2634,1.6022653586E8,29391.47,,missing_sale_date
C249,I13546,1824,6.591837404E7,85186.64,,missing_sale_date
C225,I13547,2674,1.1976732572E8,-58509.04,2025-09-26,price_negative
,I13572,445,1.182168848E7,-91678.87,2025-10-12,"missing_seller_id,price_negative"
,I13595,1514,1.398074999E8,57891.74,2025-10-05,missing_seller_id
C243,I13614,2115,2.597959247E8,83489.88,,missing_sale_date
C239,I13623,1056,1.5391469547E8,-146525.52,2025-10-31,price_negative
C220,I13631,2137,1.403296857E7,-39347.04,2025-10-23,price_negative
,I13643,2947,1.9137756529E8,22625.08,2025-10-08,missing_seller_id
C247,I13677,2215,3.1163002923E8,-139800.18,2025-09-22,price_negative
C231,I13686,310,3.853986882E7,-115393.22,2025-09-05,price_negative
,I13724,1433,1.0299109599E8,6073.77,2025-10-21,missing_seller_id
C225,I13744,1447,1.3956520022E8,70126.35,,missing_sale_date
,I13747,2996,2.2476608571E8,110925.56,2025-10-28,missing_seller_id
C221,I13749,1622,1.0659673475E8,-14362.98,2025-09-11,price_negative
C230,I13792,1649,1.4658494926E8,-137585.3,2025-10-10,price_negative
,I13801,462,3.350086766E7,51582.86,2025-10-13,missing_seller_id
C218,I13813,821,8.439598151E7,17155.57,,missing_sale_date
,I13818,735,1.391499464E7,90712.47,2025-09-18,missing_seller_id
C249,I13819,2582,1.9069216087E8,63901.01,,missing_sale_date
C225,I13828,2915,3.8413564709E8,98465.81,,missing_sale_date
C249,I13837,1795,6.304090129E7,77400.63,,missing_sale_date
C231,I13861,2218,1.0772779091E8,127693.85,,missing_sale_date
,I13862,1995,4.926401611E7,32322.42,2025-10-10,missing_seller_id
,I13876,449,5.257974026E7,139146.52,2025-10-08,missing_seller_id
C234,I13887,1810,2.1841159579E8,119143.0,,missing_sale_date
C231,I13902,1801,6.837038709E7,30730.83,,missing_sale_date
C207,I13910,128,4963917.22,149080.43,,missing_sale_date
,I13917,2975,2.8540317955E8,112655.95,2025-09-15,missing_seller_id
,I13919,2018,2.1166364245E8,139057.15,2025-10-28,missing_seller_id
,I13938,1095,8.932683978E7,115428.94,2025-09-22,missing_seller_id
C241,I13942,1644,1.9670305396E8,22951.83,,missing_sale_date
C215,I13955,2502,2.2483855062E8,-33194.66,2025-09-16,price_negative
C250,I13956,1489,6.943157E7,138714.69,,missing_sale_date
,I13972,2057,6.872536008E7,9581.27,2025-10-24,missing_seller_id
C234,I13989,358,3388173.92,-13780.94,2025-10-12,price_negative
,I14040,490,7300848.94,124810.09,2025-10-14,missing_seller_id
,I14041,2148,3.0804267948E8,33611.22,2025-10-22,missing_seller_id
,I14072,1687,3.595898333E7,103098.25,2025-10-06,missing_seller_id
C246,I14079,1635,1.5512765295E8,116407.13,,missing_sale_date
C249,I14085,2178,4.521924013E7,-68707.62,2025-09-12,price_negative
C209,I14128,2187,2.3961751816E8,124858.86,,missing_sale_date
C234,I14132,584,8.094599804E7,53332.29,,missing_sale_date
,I14140,578,8.417433706E7,43250.01,2025-09-09,missing_seller_id
,I14160,1687,4742976.82,98259.68,2025-09-26,missing_seller_id
,I14214,283,3.060405319E7,128102.02,2025-09-22,missing_seller_id
C206,I14216,2739,0.0,-105463.52,2025-10-15,price_negative
C213,I14221,739,3.921293919E7,-92257.23,2025-09-07,price_negative
,I14285,1415,1.8134838071E8,75440.02,2025-10-22,missing_seller_id
C207,I14295,284,0.0,40194.33,,missing_sale_date
C239,I14297,1251,1.3735631826E8,-11345.66,2025-10-27,price_negative
,I14326,1122,3.495054711E7,32411.64,2025-10-31,missing_seller_id
C204,I14370,400,8503984.78,1081.34,,missing_sale_date
C250,I14381,1668,1.3116263599E8,103039.66,,missing_sale_date
,I14394,655,2.044751131E7,53011.9,2025-10-18,missing_seller_id
C222,I14412,884,1.2296980122E8,147257.05,,missing_sale_date
C222,I14418,2559,2.376875712E8,38207.58,,missing_sale_date
C248,I14420,1070,1.137970265E7,-26389.32,2025-09-24,price_negative
C240,I14438,1343,2.0009059165E8,-18331.07,2025-09-27,price_negative
C215,I14446,2757,4.1198570652E8,-85158.98,2025-09-01,price_negative
C248,I14460,1525,4.997134683E7,-98539.73,2025-10-10,price_negative
C216,I14524,1713,2.953456475E7,-58965.06,2025-09-06,price_negative
,I14525,2548,3.2160605688E8,26246.56,2025-09-26,missing_seller_id
C245,I14547,1520,6.902837195E7,-133901.92,2025-09-10,price_negative
C213,I14577,678,3.470542202E7,-113777.36,2025-10-06,price_negative
,I14608,2060,9.553170868E7,110840.64,2025-09-16,missing_seller_id
C223,I14609,753,3.748940536E7,-117842.48,2025-10-16,price_negative
,I14613,2852,4.1875119737E8,134349.39,2025-09-19,missing_seller_id
,I14630,2349,2.3736345681E8,5902.74,2025-10-27,missing_seller_id
C228,I14670,1340,7791564.33,84520.61,,missing_sale_date
C215,I14680,2364,2.4508359064E8,115887.14,,missing_sale_date
,I14698,607,3.213124772E7,148989.49,2025-10-27,missing_seller_id
C238,I14705,130,5406012.81,79646.04,,missing_sale_date
C210,I14715,1773,1.1899670245E8,-90491.3,2025-09-26,price_negative
C236,I14722,1342,1.922219801E8,-122878.79,2025-09-21,price_negative
,I14727,418,0.0,100166.84,2025-09-22,missing_seller_id
C204,I14749,2279,3.0117422051E8,-19146.2,2025-09-15,price_negative
C236,I14753,441,4.152252792E7,47525.12,,missing_sale_date
,I14758,2806,4.1237841929E8,2997.57,2025-10-12,missing_seller_id
C218,I14765,1639,2.1784574205E8,-51899.0,2025-10-18,price_negative
C229,I14811,417,4.271969406E7,2833.92,,missing_sale_date
C224,I14828,2259,2.822051836E7,124313.3,,missing_sale_date
,I14832,1516,5.428108208E7,138687.88,2025-10-29,missing_seller_id
C204,I14871,1303,1.623686723E7,2184.17,,missing_sale_date
,I14876,2902,3.0772453432E8,84585.25,2025-10-19,missing_seller_id
C225,I14929,1617,2.4190796609E8,-37733.67,2025-10-13,price_negative
,I14944,2956,2.6452316088E8,92487.88,2025-10-10,missing_seller_id
C233,I14946,1529,1.4424144289E8,39370.14,,missing_sale_date
C208,I14947,2512,2.7912445684E8,-55129.09,2025-09-23,price_negative
C238,I14950,1879,1.7136828075E8,89311.94,,missing_sale_date
C243,I14996,587,3.713909065E7,47675.68,,missing_sale_date
C205,I15007,1455,1.4934356637E8,-10973.8,2025-10-22,price_negative
,I15043,1853,1.8639685595E8,79769.36,2025-10-18,missing_seller_id
,I15048,1550,2.2341580121E8,61201.87,2025-10-15,missing_seller_id
,I15051,2569,1.7927677922E8,-36360.23,2025-09-18,"missing_seller_id,price_negative"
,I15053,2212,3.1299209704E8,68862.0,2025-09-15,missing_seller_id
C235,I15061,2480,2.7066006004E8,126896.0,,missing_sale_date
C221,I15065,2696,9.231450418E7,-116282.87,2025-10-05,price_negative
C216,I15112,1716,4.029069234E7,121021.82,,missing_sale_date
,I15122,815,6.783609284E7,105081.1,2025-10-28,missing_seller_id
,I15133,1545,1.9089219908E8,46367.78,2025-09-03,missing_seller_id
C224,I15138,0,2.6756738894E8,2389.11,,missing_sale_date
C227,I15153,0,1.7418716413E8,23586.14,,missing_sale_date
,I15160,1846,2.039732783E7,30791.41,2025-09-20,missing_seller_id
C236,I15199,469,9146737.39,-96795.15,2025-09-18,price_negative
C235,I15214,883,1.1163908352E8,-22116.17,2025-10-15,price_negative
C224,I15244,1682,5.464978597E7,51171.69,,missing_sale_date
C206,I15280,2416,2.7731730954E8,80428.39,,missing_sale_date
C238,I15282,2913,2.5757626435E8,-36434.48,2025-10-18,price_negative
,I15285,2944,2.0822430516E8,76407.75,2025-10-19,missing_seller_id
C249,I15300,1774,1.5893070537E8,-9614.62,2025-10-01,price_negative
C239,I15306,2104,2.50014097E7,107743.24,,missing_sale_date
C216,I15309,2560,2.4053337871E8,-109602.81,2025-10-08,price_negative
C207,I15333,338,3.999463333E7,-60876.42,,"price_negative,missing_sale_date"
C223,I15356,349,4368049.43,-142572.53,2025-10-18,price_negative
C209,I15370,696,9.173126875E7,97383.24,,missing_sale_date
C212,I15391,2075,1.3555933867E8,26896.62,,missing_sale_date
C202,I15404,1127,1.3177170376E8,-106744.99,2025-10-07,price_negative
C227,I15417,2958,5.588594841E7,133716.72,,missing_sale_date
,I15419,2057,1.8857280633E8,148498.55,2025-10-17,missing_seller_id
C240,I15439,2113,6.457402246E7,53495.62,,missing_sale_date
,I15475,739,5.876995091E7,145659.16,,"missing_seller_id,missing_sale_date"
C249,I15479,2627,9.53566549E7,115223.91,,missing_sale_date
C207,I15507,2924,4.2898563165E8,-52587.27,2025-09-01,price_negative
C206,I15521,2465,1.5520997009E8,-38284.73,2025-10-28,price_negative
C208,I15522,1223,1.400925051E8,102684.78,,missing_sale_date
,I15523,1775,5970835.7,54984.66,2025-09-27,missing_seller_id
C250,I15547,1734,1.5689691718E8,-132669.24,2025-09-27,price_negative
C232,I15562,290,3.295362037E7,46353.69,,missing_sale_date
C236,I15574,2498,3.5904923139E8,-113272.22,2025-10-12,price_negative
C204,I15578,1532,8.084505297E7,135594.57,,missing_sale_date
,I15603,1873,9.940103804E7,123061.0,2025-09-30,missing_seller_id
C209,I15610,2407,1.3316690144E8,-65476.02,2025-09-24,price_negative
,I15652,1993,1.8898901229E8,99189.16,2025-10-17,missing_seller_id
C208,I15659,2855,0.0,-77927.63,2025-10-25,price_negative
C212,I15667,1442,1.0967574809E8,19969.12,,missing_sale_date
C213,I15669,113,3718668.15,114947.99,,missing_sale_date
C225,I15679,1432,1.8477200652E8,-128630.57,2025-10-26,price_negative
C206,I15681,2080,2.0996772628E8,-110748.25,2025-09-25,price_negative
C248,I15693,551,7.702492583E7,-20777.47,2025-09-13,price_negative
C243,I15699,1715,2.2959907251E8,142450.95,,missing_sale_date
,I15718,603,2.165456492E7,127594.27,2025-09-22,missing_seller_id
C245,I15720,866,7407539.53,-105991.92,2025-10-13,price_negative
C233,I15754,467,1.017210161E7,-120226.57,2025-10-12,price_negative
,I15755,2723,1.1354497745E8,56571.77,2025-10-06,missing_seller_id
,I15761,931,1.3518941587E8,65590.42,2025-09-01,missing_seller_id
,I15774,810,4.354568359E7,148925.29,2025-10-28,missing_seller_id
,I15775,1700,1.6440147847E8,80117.93,2025-09-22,missing_seller_id
C207,I15826,1629,2.4004575904E8,31074.25,,missing_sale_date
,I15827,1564,2.2849225174E8,88012.27,2025-10-04,missing_seller_id
C204,I15828,1001,2.310512802E7,64777.7,,missing_sale_date
C210,I15905,847,8.572584883E7,69124.6,,missing_sale_date
C249,I15914,2496,1.5348526777E8,90352.33,,missing_sale_date
,I15936,2533,1.15739319E7,96296.54,2025-10-17,missing_seller_id
C201,I15956,1106,1.4723244578E8,143137.83,,missing_sale_date
C246,I15971,254,2.291836651E7,-73838.98,2025-10-19,price_negative
,I16003,2985,1.8632791595E8,23573.4,2025-09-13,missing_seller_id
,I16010,2873,2.0088242127E8,26505.4,2025-10-01,missing_seller_id
C236,I16030,2168,9.413794938E7,-85468.9,2025-10-07,price_negative
C240,I16032,918,1.0920859006E8,-126080.14,,"price_negative,missing_sale_date"
C235,I16033,2197,1.297766893E8,-125090.79,2025-10-03,price_negative
C240,I16045,637,8.693545181E7,-95371.54,2025-09-24,price_negative
C216,I16053,2256,2.8378344194E8,57188.69,,missing_sale_date
C234,I16060,2820,2.7873511636E8,146226.35,,missing_sale_date
C241,I16068,653,1.500445275E7,-97044.74,2025-10-23,price_negative
,I16076,1594,1.2835923449E8,14080.65,2025-10-25,missing_seller_id
C250,I16127,482,1.535453306E7,-89833.3,2025-09-11,price_negative
C248,I16130,601,5.24728589E7,-85195.65,2025-10-10,price_negative
C218,I16133,2626,2.1677602634E8,-137502.46,2025-10-07,price_negative
C208,I16134,1820,0.0,67422.39,,missing_sale_date
C239,I16137,583,8.744248722E7,43948.67,,missing_sale_date
,I16146,1529,3.57717634E7,45358.33,2025-09-21,missing_seller_id
C235,I16189,1535,1.2102878042E8,52259.23,,missing_sale_date
C209,I16207,2371,8.188900462E7,142652.39,,missing_sale_date
C249,I16214,2966,3.6443940024E8,-29900.18,2025-09-24,price_negative
C224,I16236,2670,2.7504570936E8,-117279.13,2025-10-18,price_negative
C207,I16248,938,2.550360517E7,-13943.94,2025-09-07,price_negative
C219,I16261,1541,1.0203125768E8,114104.26,,missing_sale_date
C213,I16270,2471,2.071703217E7,10812.45,,missing_sale_date
,I16279,117,4272783.69,112245.61,2025-10-05,missing_seller_id
,I16285,2003,2.4303104185E8,58564.8,2025-09-01,missing_seller_id
,I16297,1423,6.883258404E7,38298.9,2025-09-20,missing_seller_id
,I16308,0,3.847661408E7,86969.12,2025-10-24,missing_seller_id
C213,I16312,1104,1.1982399654E8,148934.13,,missing_sale_date
C241,I16331,547,6.707159774E7,-124722.5,2025-10-28,price_negative
C204,I16342,2014,1.3998874067E8,-88285.24,2025-09-04,price_negative
,I16367,1435,1.1251078974E8,94828.67,2025-09-13,missing_seller_id
C226,I16374,1322,1.8530941919E8,-25545.52,2025-09-01,price_negative
,I16390,1633,1039890.49,10855.53,2025-09-29,missing_seller_id
,I16398,2169,6.273220843E7,116277.51,2025-10-23,missing_seller_id
,I16414,557,8.090337304E7,117510.19,2025-09-29,missing_seller_id
C207,I16449,1669,5.751866829E7,99709.55,,missing_sale_date
C230,I16458,346,5321587.77,90941.53,,missing_sale_date
C240,I16461,846,5.435705004E7,71008.67,,missing_sale_date
C201,I16481,750,8.330034993E7,88794.23,,missing_sale_date
C210,I16493,2494,1.732233655E8,-51594.51,2025-10-19,price_negative
C232,I16511,1718,1.5210592385E8,-86480.25,2025-10-03,price_negative
,I16512,1808,1.8196639798E8,669.94,2025-09-02,missing_seller_id
C229,I16527,1187,6203752.92,-76241.53,2025-09-17,price_negative
C243,I16554,1171,1.012790265E8,-58201.66,2025-10-24,price_negative
C230,I16558,2962,1.5448814199E8,116719.31,,missing_sale_date
C205,I16573,2015,2.3468777019E8,108494.05,,missing_sale_date
C240,I16576,1073,1.0865363894E8,-45714.29,2025-09-09,price_negative
C222,I16609,146,1107303.75,111840.47,,missing_sale_date
C246,I16610,160,6909209.2,-145851.61,2025-09-02,price_negative
C215,I16646,2118,4219538.65,-89463.61,2025-10-06,price_negative
,I16648,545,7.10353776E7,25699.96,2025-09-13,missing_seller_id
