seller_id,item_id,units_sold,revenue,marketplace_price,sale_date,dq_failure_reason
C201,I445640,457,3.90036434E7,21785.4,,missing_sale_date
C245,I445674,1521,5.019658494E7,-66873.95,2025-10-08,price_negative
C249,I445736,1983,1.7539167444E8,-91508.22,2025-09-03,price_negative
,I445739,756,6.16846151E7,76789.44,2025-09-17,missing_seller_id
C232,I445743,2142,4.970609158E7,-73203.28,2025-10-13,price_negative
,I445747,1599,1.1547446612E8,45365.31,2025-09-18,missing_seller_id
C217,I445760,469,4.259553664E7,37227.07,,missing_sale_date
C245,I445769,2203,3.284185395E8,63985.01,,missing_sale_date
C215,I445772,2213,3.0790898102E8,-119318.43,2025-10-30,price_negative
C217,I445785,420,1344165.67,99674.47,,missing_sale_date
C236,I445805,2139,5.393295629E7,87519.29,,missing_sale_date
C242,I445829,2866,1.9435003114E8,-78165.63,2025-10-09,price_negative
,I445833,265,3.932452733E7,136770.98,2025-10-01,missing_seller_id
C233,I445845,1619,9.306319867E7,-108412.28,2025-09-23,price_negative
C220,I445851,2014,4.213034251E7,-87900.49,2025-09-11,price_negative
C209,I445853,2814,1.8266958327E8,-141258.64,2025-09-20,price_negative
C204,I445864,0,2.779499256E8,-140953.31,2025-09-24,price_negative
,I445895,2031,1.2875308639E8,2052.52,2025-10-30,missing_seller_id
C239,I445898,196,2.630818882E7,95274.15,,missing_sale_date
,I445901,1843,1.975893084E8,38591.63,2025-10-08,missing_seller_id
,I445902,1528,2.909436383E7,15681.2,2025-09-10,missing_seller_id
,I445911,2017,2.812557132E8,114542.18,2025-09-18,missing_seller_id
C242,I445919,2634,1.2642538284E8,-91995.32,2025-09-30,price_negative
,I445947,2833,1.4752816543E8,4612.4,2025-10-15,missing_seller_id
C249,I445991,2203,2.0278833446E8,-6754.53,2025-09-25,price_negative
,I446023,427,4.122821217E7,36571.05,2025-10-16,missing_seller_id
C207,I446044,2390,2.6056349359E8,-11312.46,2025-10-14,price_negative
C222,I446061,1590,1.0038184215E8,-53057.75,2025-09-21,price_negative
C247,I446071,2632,3.7347241654E8,118703.81,,missing_sale_date
,I446075,2528,8.986407281E7,43474.84,2025-09-30,missing_seller_id
C235,I446082,1511,7.943980286E7,4586.21,,missing_sale_date
,I446088,2376,3.2055285019E8,137833.69,2025-09-21,missing_seller_id
,I446096,1236,1.6950360096E8,71944.23,2025-10-25,missing_seller_id
C228,I446108,2757,2.2825948137E8,-112985.59,2025-09-21,price_negative
C209,I446123,2028,2.0852257329E8,-148458.77,2025-09-13,price_negative
C217,I446131,1541,1.5911383571E8,-32764.17,2025-10-18,price_negative
C242,I446132,2642,1.4900535455E8,-129597.52,2025-09-29,price_negative
C205,I446151,2978,1.2200128441E8,72302.53,,missing_sale_date
C225,I446155,1940,2.4020939663E8,134375.81,,missing_sale_date
C213,I446173,2186,1.6221609284E8,102448.47,,missing_sale_date
,I446179,2691,1.1791346535E8,-10663.66,2025-10-12,"missing_seller_id,price_negative"
C243,I446193,2952,6.355737178E7,-49837.18,2025-09-30,price_negative
C228,I446214,300,2.653303891E7,-68388.54,2025-10-15,price_negative
C233,I446230,2691,1.5092284381E8,87110.95,,missing_sale_date
,I446233,2516,2.691043214E7,14879.09,2025-10-15,missing_seller_id
C205,I446243,0,3.317571556E8,29132.85,,missing_sale_date
C217,I446283,926,4.105447817E7,-119531.87,2025-09-09,price_negative
,I446334,136,1.209644162E7,77922.72,2025-09-10,missing_seller_id
,I446343,1648,1.341539129E7,79010.97,2025-09-20,missing_seller_id
C209,I446345,835,1.173007355E7,-135397.1,2025-09-25,price_negative
,I446358,1957,2.6523818561E8,134724.89,2025-10-16,missing_seller_id
C244,I446368,2995,2.2564419494E8,-128240.96,2025-10-19,price_negative
,I446392,2875,2.2216167325E8,37548.36,2025-09-25,missing_seller_id
C216,I446406,1964,0.0,91927.94,,missing_sale_date
C231,I446416,2151,4.040324075E7,-77743.27,2025-10-11,price_negative
,I446440,2288,1.591389964E8,38178.42,2025-09-10,missing_seller_id
C239,I446449,1501,1.362359106E8,-8058.96,2025-10-27,price_negative
C235,I446452,468,6.594739335E7,2885.73,,missing_sale_date
C246,I446469,0,7.762997749E7,-133168.83,2025-09-14,price_negative
,I446498,2128,7.769476915E7,71971.22,2025-10-30,missing_seller_id
C244,I446538,1203,1.1846426552E8,88311.26,,missing_sale_date
,I446544,1909,1.7027075352E8,51559.61,2025-10-30,missing_seller_id
,I446567,2403,2.6544441422E8,111299.78,2025-09-16,missing_seller_id
C214,I446603,2065,2.2820978786E8,64630.29,,missing_sale_date
,I446605,719,5.302251906E7,90668.02,2025-10-09,missing_seller_id
C225,I446607,1151,2.62859738E7,123298.05,,missing_sale_date
,I446650,2587,6.465305251E7,102065.58,2025-10-09,missing_seller_id
C239,I446651,625,1.944914895E7,-70021.48,2025-10-24,price_negative
C211,I446660,2454,3.5299754894E8,104850.87,,missing_sale_date
,I446663,1535,7.359633003E7,98656.04,2025-10-04,missing_seller_id
,I446665,1185,4.637516655E7,50835.68,2025-10-07,missing_seller_id
,I446673,384,4.149062648E7,128958.05,2025-10-26,missing_seller_id
,I446698,2072,6.043093529E7,129043.44,2025-09-13,missing_seller_id
,I446748,2385,1.9785795365E8,53606.59,2025-09-21,missing_seller_id
,I446761,0,7.21965012E7,115310.16,2025-10-20,missing_seller_id
C248,I446778,636,2.083562318E7,-111219.38,2025-09-02,price_negative
C215,I446779,2030,9.373568623E7,54262.51,,missing_sale_date
C246,I446810,0,1.6349660137E8,-55623.71,2025-10-13,price_negative
,I446817,1372,1.1743409527E8,47543.41,2025-10-23,missing_seller_id
C230,I446853,1863,2.0472942432E8,-115322.86,2025-10-03,price_negative
C220,I446860,2023,1.3975085186E8,140722.45,,missing_sale_date
C227,I446874,1322,2.979855546E7,-25665.58,2025-10-29,price_negative
,I446914,1523,4.044722472E7,147245.43,2025-10-08,missing_seller_id
C228,I446923,114,8782120.61,129721.95,,missing_sale_date
C219,I446926,1639,2.0053308423E8,-55087.62,2025-10-21,price_negative
C234,I446929,548,4.361382915E7,28284.19,,missing_sale_date
C241,I446934,1136,1.4106787997E8,-107400.67,,"price_negative,missing_sale_date"
C249,I446941,2337,3.0490045518E8,-69048.79,2025-09-23,price_negative
C213,I446952,2853,2.3378547932E8,-129336.21,2025-09-12,price_negative
,I446975,1503,2991849.87,38733.88,2025-09-08,missing_seller_id
C202,I447032,613,3.507276616E7,27403.38,,missing_sale_date
C247,I447049,625,5843473.97,-116295.44,2025-10-20,price_negative
,I447056,1052,8.985397613E7,140974.93,2025-10-01,missing_seller_id
,I447062,2977,1.1145951164E8,140500.92,2025-10-02,missing_seller_id
C215,I447067,1287,1.7892480867E8,66181.21,,missing_sale_date
,I447085,1835,1.559779093E8,98989.5,2025-10-07,missing_seller_id
C204,I447098,2857,4.2802268544E8,-48310.46,2025-10-01,price_negative
,I447099,1783,1.2851383618E8,92882.29,2025-09-05,missing_seller_id
C228,I447106,989,1.150293752E8,76797.04,,missing_sale_date
C209,I447131,1046,5.462728285E7,-60314.77,2025-10-26,price_negative
C231,I447159,1169,1.2380631268E8,-10221.67,2025-10-16,price_negative
C221,I447167,1639,2.811435355E7,58333.18,,missing_sale_date
C247,I447224,2459,2.8887694563E8,28079.93,,missing_sale_date
,I447266,2222,3.37809841E7,29753.0,2025-09-23,missing_seller_id
,I447293,1633,2.4068796335E8,94071.91,2025-09-17,missing_seller_id
C238,I447310,1860,1.1257862189E8,132241.18,,missing_sale_date
C247,I447347,2147,2.4546819209E8,66672.22,,missing_sale_date
,I447350,2747,3.6243480751E8,43765.97,2025-09-18,missing_seller_id
,I447360,1838,1.2101550651E8,77846.6,2025-09-07,missing_seller_id
C249,I447377,656,2.631290912E7,46554.95,,missing_sale_date
,I447385,1792,1.331647151E8,7937.74,2025-10-07,missing_seller_id
C214,I447390,2157,1.6939030802E8,100830.24,,missing_sale_date
C223,I447392,1680,5.172810115E7,137876.44,,missing_sale_date
C250,I447425,2192,2739733.57,-13494.58,2025-10-22,price_negative
,I447433,2078,2.9613206339E8,-80483.71,2025-09-24,"missing_seller_id,price_negative"
,I447460,2121,1.4262504077E8,69632.0,2025-10-25,missing_seller_id
,I447480,1990,3.372615371E7,65461.45,2025-10-30,missing_seller_id
C235,I447504,404,5.920222973E7,97860.95,,missing_sale_date
,I447520,2873,1.7744843202E8,17775.65,2025-09-12,missing_seller_id
C228,I447537,1147,5.821353013E7,145249.22,,missing_sale_date
C207,I447559,1291,6.524787574E7,-12064.0,2025-09-25,price_negative
,I447563,1832,1.8635848777E8,74609.69,2025-09-17,missing_seller_id
C211,I447564,606,6.915992851E7,49704.07,,missing_sale_date
,I447568,2176,3.0526325777E8,125242.6,2025-10-15,missing_seller_id
,I447569,1548,6.165451823E7,61169.95,2025-10-06,missing_seller_id
C208,I447578,2530,1.3232149024E8,-75854.48,2025-09-20,price_negative
,I447598,2820,4.1965698086E8,70326.06,2025-10-17,missing_seller_id
,I447618,1058,1.0058719817E8,37268.43,2025-09-16,missing_seller_id
C250,I447636,753,0.0,52572.01,,missing_sale_date
C217,I447637,2087,1.3259072644E8,-73180.87,2025-10-31,price_negative
C250,I447664,155,1.301077273E7,-41626.57,2025-09-23,price_negative
C201,I447674,1102,9.45880745E7,-143536.83,2025-09-03,price_negative
C242,I447675,1925,1.9577688789E8,148548.06,,missing_sale_date
,I447679,1315,4.915218308E7,38937.28,2025-09-14,missing_seller_id
,I447683,437,3.488208528E7,135226.1,2025-09-04,missing_seller_id
C210,I447692,2906,1.5396554889E8,-112765.75,2025-10-16,price_negative
C243,I447694,2465,4.643524876E7,64997.59,,missing_sale_date
,I447720,2777,8.302073693E7,-107118.67,2025-09-17,"missing_seller_id,price_negative"
,I447749,2813,3.7006988144E8,113563.06,2025-10-30,missing_seller_id
,I447801,1075,9.594940436E7,37516.37,2025-09-27,missing_seller_id
C239,I447809,2954,5.671917521E7,-143193.9,2025-09-25,price_negative
C219,I447842,1137,9.713143408E7,-74909.74,2025-10-19,price_negative
,I447846,807,7.104019058E7,73814.05,2025-10-05,missing_seller_id
,I447848,1390,1.9868305772E8,149543.12,2025-10-09,missing_seller_id
C236,I447849,2493,2.2530632371E8,90186.82,,missing_sale_date
,I447876,578,1353768.71,141767.33,2025-09-13,missing_seller_id
,I447880,1195,1.2690865296E8,76310.23,2025-09-16,missing_seller_id
C245,I447882,619,1.854846794E7,59487.07,,missing_sale_date
C211,I447901,2084,3.221158329E7,96346.34,,missing_sale_date
C202,I447918,166,8082625.12,-122320.1,2025-10-23,price_negative
C244,I447925,1453,1.9835129158E8,-134853.56,2025-10-29,price_negative
C240,I448035,2045,0.0,86094.18,,missing_sale_date
C222,I448038,897,6.887948603E7,2783.48,,missing_sale_date
C208,I448040,1705,1.3359207383E8,-50300.08,2025-09-17,price_negative
,I448059,992,1.3405497492E8,55428.85,2025-09-29,missing_seller_id
,I448063,2399,3.779784752E7,114781.43,2025-10-28,missing_seller_id
C230,I448074,1289,9.152077297E7,-26778.21,2025-09-17,price_negative
C208,I448122,595,5.491759533E7,-75258.85,2025-09-22,price_negative
C249,I448134,388,2.565608368E7,-135162.63,2025-10-21,price_negative
,I448149,1834,1.1073389132E8,126347.13,2025-09-13,missing_seller_id
C223,I448169,2967,5.494117326E7,38114.03,,missing_sale_date
C248,I448174,1544,1.5367393341E8,-122141.35,2025-10-19,price_negative
C215,I448190,2686,2.663085043E7,70486.37,,missing_sale_date
C229,I448202,1235,1.7567491989E8,-55299.87,2025-09-19,price_negative
,I448221,0,1.5198287999E8,20713.32,2025-09-24,missing_seller_id
C250,I448223,1432,1.6284184647E8,24315.91,,missing_sale_date
C230,I448226,1987,3.659553778E7,-14018.66,2025-10-01,price_negative
C228,I448243,996,1.1649625517E8,1142.03,,missing_sale_date
C214,I448258,1754,1.3603868669E8,-39991.64,2025-10-23,price_negative
,I448280,1509,1.4767114954E8,7259.08,2025-10-28,missing_seller_id
,I448336,647,7.276586419E7,32395.14,2025-10-18,missing_seller_id
,I448358,375,1.758941084E7,8430.93,2025-09-07,missing_seller_id
,I448359,1761,6.659009816E7,64059.55,2025-10-28,missing_seller_id
C236,I448375,387,4.140365456E7,108401.44,,missing_sale_date
C210,I448420,1606,1.3056428301E8,-14688.75,2025-09-08,price_negative
C229,I448429,1039,4.546694695E7,-93687.06,2025-09-12,price_negative
C224,I448460,2980,3.1178312191E8,142788.58,,missing_sale_date
C237,I448469,2366,3.5027590422E8,25089.86,,missing_sale_date
C230,I448476,1705,2.4106335497E8,35216.83,,missing_sale_date
C227,I448504,328,3.228954919E7,44114.66,,missing_sale_date
,I448510,1872,2.0032220335E8,3197.17,2025-09-02,missing_seller_id
C237,I448511,0,1.025015526E7,122632.95,,missing_sale_date
C229,I448546,243,2.742120883E7,-116996.94,2025-10-29,price_negative
,I448553,2240,2.715189604E7,91299.68,2025-09-01,missing_seller_id
C214,I448605,2219,1.572937874E8,-110975.34,2025-10-11,price_negative
C206,I448623,1179,1.2356425016E8,37094.3,,missing_sale_date
C223,I448631,1054,9.002383816E7,28241.0,,missing_sale_date
,I448652,1550,1.0020994926E8,43573.59,2025-10-23,missing_seller_id
C248,I448654,1244,2.532610136E7,-11772.3,2025-09-12,price_negative
C225,I448674,2374,1.207454609E8,127420.46,,missing_sale_date
C247,I448739,1762,4.579738708E7,-58767.73,2025-09-15,price_negative
C217,I448747,274,8082321.68,-67303.0,2025-09-28,price_negative
C235,I448764,1089,5.861829583E7,107339.27,,missing_sale_date
C240,I448836,2026,2.4553736305E8,138299.42,,missing_sale_date
C220,I448857,320,9673131.31,85357.51,,missing_sale_date
,I448896,2588,2.4370915542E8,115989.55,2025-10-02,missing_seller_id
,I448899,1863,1.7059095391E8,78588.37,2025-09-27,missing_seller_id
,I448938,2328,1.5444369605E8,129573.87,2025-09-20,missing_seller_id
,I448967,1091,1.2151571649E8,125675.72,2025-09-30,missing_seller_id
,I448975,605,4.243268052E7,62893.5,2025-10-30,missing_seller_id
C225,I449014,1059,6.551080249E7,99082.44,,missing_sale_date
C225,I449030,1124,1.203191199E7,29904.25,,missing_sale_date
C204,I449037,1825,1.2301185478E8,45399.71,,missing_sale_date
C222,I449046,590,3.378237349E7,-120199.1,2025-09-14,price_negative
,I449055,2144,1.0985951534E8,142325.68,2025-10-12,missing_seller_id
,I449079,333,2.118009782E7,25931.14,2025-09-29,missing_seller_id
C202,I449081,2222,1.051294765E7,-82436.94,2025-09-27,price_negative
C234,I449091,2998,2.7863956369E8,-47833.42,2025-10-26,price_negative
,I449102,601,6.513974948E7,120487.95,2025-09-17,missing_seller_id
C249,I449122,641,5.549931671E7,-62600.6,2025-10-14,price_negative
C240,I449127,1970,9.996833089E7,-44362.81,2025-09-22,price_negative
C209,I449135,1395,1.1489017108E8,-43660.91,2025-10-24,price_negative
,I449141,1617,2.0323120958E8,73661.12,2025-09-17,missing_seller_id
C246,I449143,1039,1.4979515085E8,-64772.34,2025-09-13,price_negative
,I449179,170,1.007769229E7,126400.17,2025-09-25,missing_seller_id
C245,I449206,967,3.566386607E7,-13588.29,2025-10-01,price_negative
,I449207,1877,6.255959947E7,87902.72,2025-09-18,missing_seller_id
,I449212,200,2.318555247E7,89030.22,2025-10-02,missing_seller_id
C245,I449250,687,6.799169715E7,128900.09,,missing_sale_date
C246,I449278,2981,2.9190579174E8,80062.34,,missing_sale_date
,I449300,1689,1.6628055035E8,127954.64,2025-09-11,missing_seller_id
C222,I449301,1663,2.4599290398E8,-89553.22,2025-09-07,price_negative
C248,I449317,2125,3.1103954092E8,-117888.62,2025-09-30,price_negative
C224,I449330,1453,8.622591523E7,-53079.49,2025-10-23,price_negative
C202,I449385,2269,2.1215235243E8,-131247.72,2025-10-15,price_negative
C204,I449413,2220,3063193.73,102692.23,,missing_sale_date
,I449419,2909,1.4550950557E8,60371.71,2025-09-25,missing_seller_id
,I449485,2161,2.9689853998E8,142532.67,2025-09-20,missing_seller_id
C225,I449497,1343,1.6665204147E8,84953.05,,missing_sale_date
C229,I449505,1799,2.5394973846E8,-40556.03,2025-10-22,price_negative
C208,I449515,571,6.128778671E7,84617.64,,missing_sale_date
C238,I449540,534,8873406.19,-86182.9,2025-10-02,price_negative
,I449543,1224,9523007.49,83948.47,2025-10-31,missing_seller_id
,I449557,451,1.076862393E7,39944.19,2025-10-29,missing_seller_id
,I449618,1806,3.058854089E7,34576.78,2025-09-25,missing_seller_id
C236,I449645,534,7.13622998E7,-1696.86,2025-10-07,price_negative
C225,I449684,1948,2.3219650301E8,-79702.7,2025-10-29,price_negative
,I449694,1200,0.0,27946.89,2025-09-03,missing_seller_id
C216,I449707,2858,4.0036804116E8,-38365.51,2025-10-15,price_negative
C246,I449726,692,3.494143031E7,96801.71,,missing_sale_date
C222,I449736,1431,1.1769230817E8,-116300.39,2025-09-20,price_negative
,I449749,2537,1.5709983139E8,33723.34,2025-09-21,missing_seller_id
C240,I449763,2886,2.3330356718E8,-148794.33,2025-10-23,price_negative
C230,I449767,1772,1.7986700853E8,-100741.44,2025-09-08,price_negative
C246,I449768,2115,1.8304861487E8,137887.83,,missing_sale_date
C206,I449859,2180,3.1846795131E8,-65081.12,2025-09-26,price_negative
C216,I449889,2192,2.9877302614E8,36456.78,,missing_sale_date
,I449915,463,4.574658146E7,2056.62,2025-10-17,missing_seller_id
,I449921,2711,1.2692699919E8,2420.12,2025-10-10,missing_seller_id
C208,I449925,1158,1.5844715165E8,-55364.74,2025-10-02,price_negative
C245,I449941,2575,2.5277806635E8,-80809.49,2025-09-20,price_negative
C216,I449947,2610,3.0044758334E8,115821.28,,missing_sale_date
C220,I449951,1891,2.1852570023E8,113818.64,,missing_sale_date
C224,I449955,409,4.621152679E7,-28719.01,2025-09-15,price_negative
C222,I449971,1628,6.693492115E7,102502.25,,missing_sale_date
,I449976,2416,2.4129846056E8,46935.12,2025-10-17,missing_seller_id
,I450092,821,8.985906443E7,132117.95,2025-09-06,missing_seller_id
C204,I450116,502,6.939583413E7,-4791.32,2025-09-09,price_negative
,I450135,2983,6.608845388E7,106555.89,2025-10-17,missing_seller_id
C205,I450140,2209,2.6216007169E8,59029.14,,missing_sale_date
,I450145,1959,2.8455803089E8,59455.92,2025-09-01,missing_seller_id
,I450154,1857,2.7698570481E8,11672.55,2025-10-24,missing_seller_id
C235,I450156,2026,2.9996260333E8,61018.49,,missing_sale_date
C226,I450168,198,2.658356078E7,51722.47,,missing_sale_date
C212,I450186,2195,9.45028667E7,35623.8,,missing_sale_date
C216,I450198,2554,6.964831223E7,14967.46,,missing_sale_date
C222,I450217,1381,1.1443049878E8,-84190.02,2025-09-21,price_negative
C205,I450230,2923,3.0641614402E8,32122.33,,missing_sale_date
C208,I450233,204,1.205214885E7,-139781.95,2025-09-11,price_negative
C209,I450265,2520,2.773831228E8,-115216.14,,"price_negative,missing_sale_date"
C208,I450283,1238,7.940516854E7,22032.17,,missing_sale_date
,I450304,2175,1.3074242442E8,142828.54,2025-10-02,missing_seller_id
C209,I450319,2863,1.862190367E7,8247.83,,missing_sale_date
,I450334,2163,2.9160744107E8,94598.05,2025-09-28,missing_seller_id
C219,I450371,2295,1.3775091836E8,-111098.04,2025-09-06,price_negative
,I450409,1018,7.711929713E7,38186.08,2025-09-10,missing_seller_id
,I450416,2149,1.1038731201E8,141350.8,2025-10-28,missing_seller_id
C211,I450436,2992,4.2214893916E8,57435.64,,missing_sale_date
C226,I450455,904,3.374709498E7,-30109.0,2025-10-26,price_negative
C235,I450459,1795,1.6576892487E8,79314.12,,missing_sale_date
,I450465,2042,4.201409651E7,41794.68,2025-09-17,missing_seller_id
C230,I450482,1126,3.5780511E7,127027.06,,missing_sale_date
C217,I450496,2907,3.9168112547E8,-5318.01,2025-10-07,price_negative
,I450500,634,5.222921601E7,99654.34,2025-09-01,missing_seller_id
C210,I450512,371,2.283062827E7,-113010.3,2025-10-16,price_negative
C201,I450523,1411,1.1544883896E8,37711.26,,missing_sale_date
,I450525,1446,1.9947246879E8,140015.75,2025-10-01,missing_seller_id
C237,I450540,1471,1.8033235955E8,-46303.31,2025-09-28,price_negative
C211,I450614,506,9372071.75,-30069.35,2025-09-24,price_negative
C201,I450618,2308,2.417909152E7,113900.69,,missing_sale_date
C221,I450631,145,4261973.68,87549.41,,missing_sale_date
C224,I450643,1727,1.5340879342E8,40006.35,,missing_sale_date
C224,I450652,291,2.283200674E7,93246.15,,missing_sale_date
,I450666,2825,7.637348738E7,69977.3,2025-09-15,missing_seller_id
C204,I450667,2314,1.2100482235E8,140574.45,,missing_sale_date
C214,I450769,2185,1.4871666855E8,-117190.09,2025-09-11,price_negative
C212,I450778,1192,8.199694012E7,111386.68,,missing_sale_date
C211,I450787,288,2.381811632E7,-98592.69,2025-09-26,price_negative
C206,I450827,1444,1.678830116E7,27756.54,,missing_sale_date
C213,I450862,2303,1.536283145E7,-53708.93,2025-09-09,price_negative
C209,I450863,1075,1.2708000706E8,-74120.12,2025-09-10,price_negative
C218,I450870,123,1.089821898E7,27895.16,,missing_sale_date
