item_id,units_sold,revenue,sale_date,dq_failure_reason
I51136,543,4.83011756E7,2030-01-01,future_sale_date
I56235,-521,4.78112093E7,2025-10-04,units_sold_negative
I58190,-1078,2.88849141E7,2025-10-25,units_sold_negative
I59919,-1055,5.727521998E7,2025-10-10,units_sold_negative
I68722,1802,4.258422053E7,2030-01-01,future_sale_date
I75819,1314,1.0780550788E8,2030-01-01,future_sale_date
I81588,-1629,1.4394746849E8,2025-10-07,units_sold_negative
I81942,124,277314.41,,missing_sale_date
I90309,128,7460973.36,,missing_sale_date
I91861,-92,1.159175968E7,2025-09-06,units_sold_negative
I93710,265,3.602916777E7,,missing_sale_date
I95461,191,2.055554335E7,2030-01-01,future_sale_date
I95918,1512,0.0,2030-01-01,future_sale_date
I97197,1418,1.5807657304E8,2030-01-01,future_sale_date
I98119,-1563,1.1559343131E8,2025-10-02,units_sold_negative
I103385,113,7336595.83,2030-01-01,future_sale_date
I105391,-1862,8.002673363E7,2025-09-16,units_sold_negative
I109342,1245,1.3570858448E8,,missing_sale_date
I111197,584,3.610385385E7,,missing_sale_date
I116050,1322,4.740105778E7,2030-01-01,future_sale_date
I117084,918,8.404991382E7,2030-01-01,future_sale_date
I12917,-873,1.1036649883E8,2025-09-16,units_sold_negative
I14249,-675,5.258866184E7,2025-09-20,units_sold_negative
I18974,-200,1.885500833E7,2025-09-15,units_sold_negative
I20617,-1178,1.4245977265E8,2025-10-26,units_sold_negative
I21214,-1350,1.0336498991E8,2025-09-08,units_sold_negative
I30888,-876,9.277577151E7,2025-10-12,units_sold_negative
I31036,1543,2.0339327039E8,2030-01-01,future_sale_date
I32488,-1381,5.179071372E7,2025-10-10,units_sold_negative
I21904,1983,1.4223371343E8,,missing_sale_date
I26314,1991,2.2489888841E8,,missing_sale_date
I27700,643,3.313441054E7,,missing_sale_date
I36748,367,5.413439698E7,2030-01-01,future_sale_date
I40170,1819,2.4754035586E8,,missing_sale_date
I46516,445,1.128211212E7,,missing_sale_date
I47206,487,4.852660494E7,2030-01-01,future_sale_date
I49835,-1677,2.1892603915E8,2025-09-12,units_sold_negative
I67959,607,5.683021341E7,2030-01-01,future_sale_date
I69152,-256,2.383448254E7,2025-10-09,units_sold_negative
I70268,-1192,9.722964112E7,2025-10-06,units_sold_negative
I71413,-1836,2.0666199287E8,2025-10-16,units_sold_negative
I88343,-595,2.771193528E7,2025-09-02,units_sold_negative
I92292,-470,1.573324586E7,2025-10-24,units_sold_negative
I92623,-1194,3.306989365E7,2025-09-20,units_sold_negative
I92698,512,4.492832618E7,,missing_sale_date
I96026,-211,3.144790185E7,2025-09-04,units_sold_negative
I101542,1823,1.5972947765E8,,missing_sale_date
I106534,436,1.953106127E7,2030-01-01,future_sale_date
I109534,-252,0.0,2025-10-06,units_sold_negative
I115356,96,1.338919381E7,2030-01-01,future_sale_date
I117200,-228,7957063.49,2025-10-18,units_sold_negative
I125463,-222,2626205.79,2025-09-04,units_sold_negative
I125898,1085,4.279040159E7,2030-01-01,future_sale_date
I18788,206,0.0,2030-01-01,future_sale_date
I27461,263,2.958089002E7,2030-01-01,future_sale_date
,1056,1.3894887232E8,2025-09-09,missing_item_id
,933,2.234142059E7,2025-10-01,missing_item_id
I24676,1715,2.1700322931E8,,missing_sale_date
I31069,515,7.44190569E7,,missing_sale_date
I32392,1061,2.825027897E7,,missing_sale_date
I38330,461,1.903129505E7,2030-01-01,future_sale_date
I40780,1997,5.015641275E7,2030-01-01,future_sale_date
I45376,392,2.70970357E7,,missing_sale_date
I49008,-699,4.235522743E7,2025-09-07,units_sold_negative
I52429,-609,7.597428391E7,2025-09-24,units_sold_negative
I53874,1812,2.0991958856E8,,missing_sale_date
I57787,-207,2.696742999E7,2025-09-19,units_sold_negative
I57942,1358,1.2129395709E8,2030-01-01,future_sale_date
I63024,1283,1.3272218802E8,2030-01-01,future_sale_date
I64394,418,3.063986274E7,,missing_sale_date
I66861,802,8.623777111E7,2030-01-01,future_sale_date
I67544,704,7.487808861E7,,missing_sale_date
I69116,625,8.47017333E7,2030-01-01,future_sale_date
I81119,1106,1.021079688E8,2030-01-01,future_sale_date
I100900,-404,2.766513743E7,2025-10-08,units_sold_negative
I110260,1752,3.858828406E7,,missing_sale_date
I112531,-1789,6.697354211E7,2025-10-28,units_sold_negative
I120864,705,1991535.89,,missing_sale_date
I123938,661,4118675.5,,missing_sale_date
I124478,-822,8.330662447E7,2025-10-02,units_sold_negative
I125235,-364,1.551283757E7,2025-10-01,units_sold_negative
I126051,-1009,4.628169127E7,2025-09-26,units_sold_negative
I11565,-1749,1052161.42,2025-09-24,units_sold_negative
I14174,1207,5.898383311E7,2030-01-01,future_sale_date
I19768,-295,2.287286527E7,2025-10-08,units_sold_negative
I21153,-869,3.119087858E7,2025-10-23,units_sold_negative
I23430,1364,4.006437991E7,2030-01-01,future_sale_date
I11032,414,2.752394397E7,,missing_sale_date
,1535,2.1223221246E8,2025-10-14,missing_item_id
I29138,119,1.66887922E7,,missing_sale_date
I36049,1163,1.1321429574E8,,missing_sale_date
I36514,1794,8.094907356E7,,missing_sale_date
I41591,1391,3.777861729E7,,missing_sale_date
I45201,240,7384454.97,,missing_sale_date
I45567,1440,5.282291985E7,,missing_sale_date
I48123,1276,8.670926898E7,,missing_sale_date
I49713,-948,9.461211961E7,2025-10-07,units_sold_negative
I53783,556,5.474042421E7,2030-01-01,future_sale_date
I54995,-1430,1.6287909023E8,2025-09-24,units_sold_negative
I61784,-1709,1.757109172E8,2025-10-20,units_sold_negative
I62061,348,3.068463634E7,2030-01-01,future_sale_date
I63013,72,7357222.65,2030-01-01,future_sale_date
I64081,1748,9.750921888E7,2030-01-01,future_sale_date
I72362,1265,1.4877106521E8,,missing_sale_date
I72788,-102,7010474.93,2025-10-27,units_sold_negative
I74856,-1989,1.6344693901E8,2025-10-17,units_sold_negative
I76251,195,2.792504024E7,2030-01-01,future_sale_date
I76690,-977,1.3312134514E8,2025-10-06,units_sold_negative
I87101,280,3.130300989E7,,missing_sale_date
I92088,1394,1.8251945195E8,2030-01-01,future_sale_date
I93740,-1808,1.0692409279E8,2025-10-13,units_sold_negative
I95394,1609,1.3749437839E8,,missing_sale_date
I96068,1072,4.605690888E7,2030-01-01,future_sale_date
I99280,-55,6888727.59,2025-09-17,units_sold_negative
I104363,-1856,3.742632941E7,2025-09-17,units_sold_negative
I111826,-903,1.3118538149E8,2025-10-14,units_sold_negative
I112131,576,1.153928774E7,2030-01-01,future_sale_date
I115617,1495,1.9078959696E8,2030-01-01,future_sale_date
I118100,-1564,4.35868414E7,2025-09-03,units_sold_negative
I119817,460,4.927502819E7,2030-01-01,future_sale_date
I124196,-570,7.051248153E7,2025-09-26,units_sold_negative
I128164,1572,2.3505763559E8,2030-01-01,future_sale_date
I12836,-84,6341456.62,2025-09-14,units_sold_negative
I13197,-1068,6.675446317E7,2025-10-16,units_sold_negative
I19168,1532,6.88766178E7,2030-01-01,future_sale_date
I23499,-885,9.806550448E7,2025-09-13,units_sold_negative
I24268,1313,9.442100643E7,2030-01-01,future_sale_date
I13974,832,3.702738881E7,,missing_sale_date
I14602,718,8.256091537E7,,missing_sale_date
I22156,875,6.175313904E7,,missing_sale_date
I35821,1016,1.0393438671E8,,missing_sale_date
I39851,1845,2.1840529065E8,2030-01-01,future_sale_date
I47314,1152,2.953515131E7,2030-01-01,future_sale_date
I47873,-1983,9.150600059E7,2025-10-26,units_sold_negative
I49039,500,2.330305751E7,,missing_sale_date
I50772,269,1.171198304E7,2030-01-01,future_sale_date
I60462,1178,1.5458474352E8,,missing_sale_date
I61621,-662,6.389450099E7,2025-09-04,units_sold_negative
I68014,1360,9.539668858E7,2030-01-01,future_sale_date
I69730,445,2678878.88,2030-01-01,future_sale_date
I76175,1998,3.452105328E7,2030-01-01,future_sale_date
I79643,-320,2.824349011E7,2025-10-16,units_sold_negative
I81867,1038,6.155226672E7,2030-01-01,future_sale_date
I82865,462,5552957.65,,missing_sale_date
I98147,1887,1.9314366192E8,,missing_sale_date
I99147,284,753525.18,,missing_sale_date
I100085,-1187,1.1671271087E8,2025-10-31,units_sold_negative
I101829,338,1.048106573E7,2030-01-01,future_sale_date
I103420,1272,8.138794005E7,2030-01-01,future_sale_date
I103548,1476,2.620676726E7,,missing_sale_date
I107938,1392,5.119931373E7,2030-01-01,future_sale_date
I111711,1596,5.765082767E7,,missing_sale_date
I115067,1728,8.376215762E7,,missing_sale_date
I116941,1437,1.3544841476E8,,missing_sale_date
I118138,146,1.549758831E7,2030-01-01,future_sale_date
I118562,1665,2.4550536063E8,,missing_sale_date
I120740,1574,1.3190788403E8,,missing_sale_date
I121450,1857,2.4784850251E8,2030-01-01,future_sale_date
I123720,-382,3.641391498E7,2025-09-30,units_sold_negative
I125523,-1609,7.683835911E7,2025-09-21,units_sold_negative
I11936,-689,946419.14,2025-10-03,units_sold_negative
I20368,1841,3.904756405E7,2030-01-01,future_sale_date
I22668,-958,1.0511964798E8,2025-09-03,units_sold_negative
I22713,-1107,7399763.72,2025-10-14,units_sold_negative
I30982,1680,1.1812102021E8,2030-01-01,future_sale_date
I18672,-951,5.149847987E7,,"units_sold_negative,missing_sale_date"
I21210,-1554,2.302932766E8,,"units_sold_negative,missing_sale_date"
I21807,52,1651083.82,,missing_sale_date
I25659,377,1.437115915E7,,missing_sale_date
I28825,1657,2.177395039E8,,missing_sale_date
I34878,407,5.093917337E7,,missing_sale_date
I42185,-1274,1.03779368E7,2025-10-18,units_sold_negative
I42997,213,1282577.31,,missing_sale_date
I51275,681,1.815646681E7,2030-01-01,future_sale_date
I51514,1519,1.0026195792E8,,missing_sale_date
I57445,-350,5.198245347E7,2025-09-19,units_sold_negative
I66334,734,6.512453582E7,2030-01-01,future_sale_date
I68154,517,4.435149288E7,2030-01-01,future_sale_date
I69363,1600,3.412698088E7,,missing_sale_date
I75117,1396,1.6280266284E8,2030-01-01,future_sale_date
I75643,-697,3.204811939E7,2025-10-30,units_sold_negative
I87544,1287,2.578504224E7,,missing_sale_date
I91765,684,5.391231964E7,,missing_sale_date
I97803,-591,6.587663736E7,2025-10-26,units_sold_negative
I99878,123,0.0,,missing_sale_date
I104557,1294,9.756414259E7,,missing_sale_date
I107366,2000,1.6342668905E8,,missing_sale_date
I111697,906,3.584677434E7,,missing_sale_date
I116549,-1647,1.6723359165E8,2025-10-08,units_sold_negative
I122616,362,1.093063936E7,2030-01-01,future_sale_date
I19366,-143,1.638083281E7,2025-10-28,units_sold_negative
I25616,1465,1.3791094411E8,2030-01-01,future_sale_date
I29126,-289,2.854393615E7,2025-09-05,units_sold_negative
I29681,375,3.159415714E7,2030-01-01,future_sale_date
I30118,336,8549999.0,2030-01-01,future_sale_date
I30480,1537,2.158007542E7,,missing_sale_date
I36272,1629,5.409258703E7,,missing_sale_date
I36955,946,4.727844345E7,,missing_sale_date
I37870,1603,1.0641776913E8,2030-01-01,future_sale_date
I41077,933,9.926478145E7,2030-01-01,future_sale_date
I48590,343,1.060504955E7,2030-01-01,future_sale_date
I55639,417,5.384615779E7,,missing_sale_date
I60787,-221,9593684.89,2025-09-30,units_sold_negative
I61121,-614,3562647.28,2025-10-28,units_sold_negative
I65118,1584,1.7039406181E8,2030-01-01,future_sale_date
I67956,330,2.784886558E7,,missing_sale_date
I70383,920,4.81828009E7,,missing_sale_date
I78329,1579,5.914297728E7,2030-01-01,future_sale_date
I81200,68,5129315.58,,missing_sale_date
I82197,135,1.55302091E7,,missing_sale_date
I82360,787,9.197083304E7,,missing_sale_date
I90371,-764,5.216917389E7,2025-09-30,units_sold_negative
I98426,220,391710.84,2030-01-01,future_sale_date
I105594,-817,8.110707544E7,2025-09-23,units_sold_negative
I111018,-1758,5.793498108E7,2025-09-14,units_sold_negative
I112092,482,3.349528996E7,2030-01-01,future_sale_date
I113331,387,1394615.8,,missing_sale_date
I119699,548,4.422484348E7,,missing_sale_date
I121092,96,6202567.59,,missing_sale_date
I121344,1584,8.510160263E7,2030-01-01,future_sale_date
I124106,568,5034155.97,,missing_sale_date
I11413,154,9969455.74,2030-01-01,future_sale_date
I12967,507,4.105955822E7,2030-01-01,future_sale_date
I20516,-342,2.630887752E7,2025-10-19,units_sold_negative
I20517,491,6.453506679E7,2030-01-01,future_sale_date
I29273,1448,6.552450158E7,2030-01-01,future_sale_date
I13684,1133,0.0,,missing_sale_date
I24292,1503,1.7761310987E8,,missing_sale_date
I37636,1256,9.494793865E7,2030-01-01,future_sale_date
I43782,1176,1.2086133508E8,,missing_sale_date
I44852,622,5.768803763E7,2030-01-01,future_sale_date
I46434,239,2.113186177E7,2030-01-01,future_sale_date
I46756,1954,2.2270555344E8,,missing_sale_date
I52618,-1288,1.5572339485E8,2025-09-25,units_sold_negative
I62463,-666,2.809152768E7,2025-10-14,units_sold_negative
I68736,-558,0.0,2025-10-28,units_sold_negative
I69239,1857,2.2390181504E8,2030-01-01,future_sale_date
I74882,-396,1697498.16,2025-09-07,units_sold_negative
I75282,444,2.609235678E7,,missing_sale_date
I82684,1627,1.2663857145E8,2030-01-01,future_sale_date
I87450,1115,8.605147414E7,2030-01-01,future_sale_date
I87636,294,3.132826822E7,,missing_sale_date
I91571,-782,9.089825235E7,2025-10-03,units_sold_negative
I92073,-1765,4.665940704E7,2025-10-26,units_sold_negative
I92924,1279,9.343850527E7,2030-01-01,future_sale_date
I95999,1686,5.790394014E7,,missing_sale_date
I97225,852,8.093595138E7,2030-01-01,future_sale_date
I104477,-427,0.0,2025-10-05,units_sold_negative
I106161,-175,2.168124266E7,2025-09-17,units_sold_negative
I107320,612,3.882375837E7,,missing_sale_date
I107923,1130,4.955401738E7,,missing_sale_date
I109340,1915,1.8425407934E8,,missing_sale_date
I119710,146,746026.05,,missing_sale_date
I122305,466,5219932.74,,missing_sale_date
I123546,-1704,5.693582826E7,2025-09-09,units_sold_negative
I124825,772,7.146667039E7,,missing_sale_date
I125229,-521,4.956809317E7,2025-10-22,units_sold_negative
I127674,-1226,1.6762779906E8,2025-09-14,units_sold_negative
I11367,-181,1.26357439E7,2025-09-01,units_sold_negative
I17022,887,1.273226602E8,2030-01-01,future_sale_date
I26660,-683,5.371425705E7,2025-09-18,units_sold_negative
I28947,-1676,9.490110814E7,2025-10-14,units_sold_negative
I13774,699,1.454356242E7,,missing_sale_date
I15658,226,1.986921448E7,,missing_sale_date
I37370,1204,9.905799256E7,2030-01-01,future_sale_date
I42296,1005,9.055632719E7,,missing_sale_date
I42424,-1602,2.1216277969E8,2025-10-28,units_sold_negative
I54533,1046,7.448433412E7,,missing_sale_date
I54978,-233,6888208.91,2025-10-06,units_sold_negative
I58368,-372,3.915470294E7,2025-10-24,units_sold_negative
I59009,972,5.202562932E7,,missing_sale_date
I60673,956,6.893266444E7,2030-01-01,future_sale_date
I65772,-460,4.743973566E7,2025-09-17,units_sold_negative
I66759,414,1.550145442E7,2030-01-01,future_sale_date
I71972,1363,1.6482913863E8,,missing_sale_date
I73413,-1656,1.8396653097E8,2025-10-20,units_sold_negative
I77513,155,3376667.38,2030-01-01,future_sale_date
I82208,-663,7.375652948E7,2025-09-28,units_sold_negative
I82382,-1743,5.202534213E7,2025-10-19,units_sold_negative
I83700,1609,1.8269599061E8,2030-01-01,future_sale_date
I85323,632,5.531617657E7,2030-01-01,future_sale_date
I95358,292,1.926481235E7,,missing_sale_date
I96456,82,1.007565779E7,2030-01-01,future_sale_date
I96975,614,7276369.61,2030-01-01,future_sale_date
I107199,768,1.0136406786E8,2030-01-01,future_sale_date
I110361,-474,4.328738822E7,2025-09-29,units_sold_negative
I116910,428,1.549982438E7,,missing_sale_date
I117931,-1390,1.4784276638E8,2030-01-01,"units_sold_negative,future_sale_date"
I124849,555,8.30833152E7,,missing_sale_date
I126654,1258,1.8309708067E8,2030-01-01,future_sale_date
I19911,941,7.026549402E7,2030-01-01,future_sale_date
I21447,1421,1.343442169E8,2030-01-01,future_sale_date
I33857,1949,2.6000072194E8,2030-01-01,future_sale_date
,1386,8.599576637E7,2025-10-13,missing_item_id
I12509,639,3.307883029E7,,missing_sale_date
I19801,1030,7.326815865E7,,missing_sale_date
I25351,251,445091.06,,missing_sale_date
I37723,1676,2.3486506235E8,,missing_sale_date
I38332,1360,1.9614315988E8,2030-01-01,future_sale_date
I40114,-648,7.212547791E7,2025-10-09,units_sold_negative
I45170,-1092,1.3468570382E8,2025-10-07,units_sold_negative
I45680,1862,1.1884810278E8,2030-01-01,future_sale_date
I45911,810,4.385846502E7,2030-01-01,future_sale_date
I55124,-1970,2.5377672267E8,2025-09-19,units_sold_negative
I55229,268,3.234357135E7,,missing_sale_date
I56020,-343,541314.3,2025-09-27,units_sold_negative
I60843,-778,8.96481804E7,2025-10-17,units_sold_negative
I60981,1520,5.659953852E7,,missing_sale_date
I64093,1331,1923989.84,2030-01-01,future_sale_date
I65063,64,8520454.88,,missing_sale_date
I65175,900,1.0532032151E8,2030-01-01,future_sale_date
I65558,1711,7463647.87,2030-01-01,future_sale_date
I70752,943,1.699952899E7,2030-01-01,future_sale_date
I70977,868,6.373415933E7,,missing_sale_date
I75942,289,2.320829254E7,,missing_sale_date
I78742,-794,3.612581941E7,2030-01-01,"units_sold_negative,future_sale_date"
I79330,1369,1.0760932127E8,2030-01-01,future_sale_date
I83139,-1659,1.4136898486E8,2025-10-14,units_sold_negative
I83361,1265,1.4144898325E8,2030-01-01,future_sale_date
I85833,1821,2.456817727E8,2030-01-01,future_sale_date
I86647,681,2.602848026E7,,missing_sale_date
I87041,-439,3085492.94,2025-09-18,units_sold_negative
I95545,1948,2.2616975731E8,2030-01-01,future_sale_date
I104798,285,3.818661291E7,2030-01-01,future_sale_date
I105855,1269,5.755961372E7,2030-01-01,future_sale_date
I106026,-1444,1.2499054908E8,2025-10-16,units_sold_negative
I110833,1170,2.145930129E7,,missing_sale_date
I111537,198,2.74046757E7,2030-01-01,future_sale_date
I113279,1558,6.760208165E7,2030-01-01,future_sale_date
I113341,-1310,8.949271354E7,2025-09-16,units_sold_negative
