item_id,units_sold,revenue,sale_date,dq_failure_reason
I39521,-364,5.377513736E7,2025-09-23,units_sold_negative
I42732,1912,1.9512733948E8,2030-01-01,future_sale_date
I43171,-133,5980047.67,2025-10-04,units_sold_negative
I44055,1444,1.6290044878E8,,missing_sale_date
I49608,607,1.444577615E7,,missing_sale_date
I69377,-1042,4.719420395E7,2025-09-07,units_sold_negative
I70630,126,5740045.13,,missing_sale_date
I70708,-1543,4.779551328E7,2030-01-01,"units_sold_negative,future_sale_date"
I79406,560,2.713932424E7,,missing_sale_date
I82314,734,4.068487867E7,,missing_sale_date
I83330,1310,1.1226218472E8,2030-01-01,future_sale_date
I86911,-1931,0.0,,"units_sold_negative,missing_sale_date"
I93480,-535,6.3019607E7,2025-10-01,units_sold_negative
I95646,1394,1.7373869275E8,2030-01-01,future_sale_date
I104187,-1900,1.9453552593E8,2025-10-20,units_sold_negative
I110118,468,6.606725393E7,,missing_sale_date
I111123,864,4.802541826E7,,missing_sale_date
I116411,-703,8.496939319E7,2025-10-02,units_sold_negative
I120780,482,5.89368518E7,2030-01-01,future_sale_date
I122416,1053,1.4886045652E8,2030-01-01,future_sale_date
I125933,1637,1.569502444E7,,missing_sale_date
I11951,-1238,4632767.79,2025-10-12,units_sold_negative
I22070,-1678,7.969340275E7,2025-10-05,units_sold_negative
I28588,-1237,1.7912293145E8,2025-10-02,units_sold_negative
I33764,1440,4.661964865E7,2030-01-01,future_sale_date
I16882,1521,2.373484342E7,,missing_sale_date
I26706,797,5.531067913E7,,missing_sale_date
I36042,1415,1.0731225513E8,2030-01-01,future_sale_date
I38673,-1444,9.509678442E7,2025-10-13,units_sold_negative
I38856,-1551,7.681772548E7,2025-09-19,units_sold_negative
I46996,904,3.227284483E7,,missing_sale_date
I51069,-1437,7.170094999E7,2025-10-25,units_sold_negative
I53505,1487,2.734173523E7,,missing_sale_date
I56896,576,5.992550231E7,,missing_sale_date
I61067,-529,3.022679997E7,2025-10-26,units_sold_negative
I64010,666,5.984895266E7,2030-01-01,future_sale_date
I69151,1394,1.9079111E7,,missing_sale_date
I71803,-1177,9.961743151E7,2025-09-25,units_sold_negative
I73499,989,1.2523201894E8,2030-01-01,future_sale_date
I74986,-1260,2.217265182E7,2025-10-24,units_sold_negative
I80777,1809,1.0128206639E8,,missing_sale_date
I81225,231,1301569.79,2030-01-01,future_sale_date
I82881,1275,1.8400996212E8,2030-01-01,future_sale_date
I92434,-800,9.582896387E7,2025-10-09,units_sold_negative
I94906,1669,1.1338941302E8,,missing_sale_date
I99268,-1948,4.718205687E7,2025-09-09,units_sold_negative
I100606,-688,8.870554282E7,2025-10-22,units_sold_negative
I102483,384,2.433300365E7,2030-01-01,future_sale_date
I104166,-1315,1.3512134771E8,2025-10-08,units_sold_negative
I106582,544,2.193890052E7,,missing_sale_date
I110049,125,820500.69,2030-01-01,future_sale_date
I112130,647,4.471903931E7,,missing_sale_date
I113216,-68,3708904.46,,"units_sold_negative,missing_sale_date"
I121336,-342,244278.43,2025-09-09,units_sold_negative
I121570,1080,6.157001614E7,,missing_sale_date
I11277,712,9.246271086E7,2030-01-01,future_sale_date
I14243,1104,1.3873272002E8,2030-01-01,future_sale_date
I14282,-1847,1.8141234866E8,2025-10-15,units_sold_negative
I16667,-1651,2.0352788019E8,2025-10-17,units_sold_negative
I18074,-1275,3.808217214E7,2025-09-20,units_sold_negative
I29261,-1825,4.921074157E7,2025-09-02,units_sold_negative
I34039,1826,2.2574750423E8,2030-01-01,future_sale_date
I10953,218,1.077781787E7,,missing_sale_date
I34420,1018,1.3149832544E8,,missing_sale_date
I41459,-1320,7.291418955E7,2025-10-31,units_sold_negative
I41829,-1423,1.6880924221E8,2025-10-07,units_sold_negative
I45955,544,7.186526472E7,,missing_sale_date
I48695,333,1.862261301E7,2030-01-01,future_sale_date
I55235,1872,2.6402547016E8,2030-01-01,future_sale_date
I58232,-1972,7.82966529E7,2025-09-03,units_sold_negative
I61370,-1015,1.1293546286E8,2025-10-12,units_sold_negative
I61665,-750,5.13187869E7,2025-09-14,units_sold_negative
I66434,-1184,5.587446194E7,2025-09-24,units_sold_negative
I74150,-1734,7.322170407E7,2025-09-07,units_sold_negative
I77867,-1982,2.5027821306E8,2025-09-26,units_sold_negative
I79184,581,5.505852673E7,,missing_sale_date
I79281,-1326,7.77077495E7,2025-10-01,units_sold_negative
I79499,-1039,7.525390549E7,2025-09-01,units_sold_negative
I80603,410,3.682877473E7,2030-01-01,future_sale_date
I83329,-1036,1.4624498596E8,2025-10-04,units_sold_negative
I94921,866,7.253442933E7,2030-01-01,future_sale_date
I95140,1011,9.578597344E7,,missing_sale_date
I96383,1593,1.2472716871E8,,missing_sale_date
I102887,1129,5255438.23,,missing_sale_date
I107792,304,4.324713134E7,2030-01-01,future_sale_date
I115815,-1561,3.761598453E7,2025-09-07,units_sold_negative
I118704,-1812,1.4603884909E8,2025-09-08,units_sold_negative
I118717,142,1276076.74,,missing_sale_date
I125848,1011,5.857976292E7,2030-01-01,future_sale_date
I127214,472,2933276.06,,missing_sale_date
I16029,285,6207870.59,2030-01-01,future_sale_date
I28095,1237,1.42490524E7,2030-01-01,future_sale_date
I33730,-370,2.725073819E7,2025-10-26,units_sold_negative
I35246,-937,1.0629327918E8,2025-10-19,units_sold_negative
I24481,461,3.971634252E7,,missing_sale_date
I35892,399,6926926.17,,missing_sale_date
I42611,314,4.415740405E7,2030-01-01,future_sale_date
I47089,1290,3.339806764E7,,missing_sale_date
I48700,1369,8.223026514E7,2030-01-01,future_sale_date
I57403,1070,1.3079979199E8,,missing_sale_date
I57678,1216,6.428847891E7,2030-01-01,future_sale_date
I64694,1260,1.2791666138E8,,missing_sale_date
I66515,1902,1.3452178612E8,2030-01-01,future_sale_date
I66802,-139,1.822966167E7,2025-10-16,units_sold_negative
I69179,1494,6.889131246E7,2030-01-01,future_sale_date
I69655,1908,1.9782480072E8,2030-01-01,future_sale_date
I78539,965,2.606132674E7,2030-01-01,future_sale_date
I79067,202,2.69258482E7,2030-01-01,future_sale_date
I79513,825,7.745853252E7,,missing_sale_date
I85139,345,3.378662364E7,,missing_sale_date
I86204,-1392,6.972763743E7,2025-09-09,units_sold_negative
I89866,1330,8.746981217E7,,missing_sale_date
I90107,420,1.78991478E7,,missing_sale_date
I94283,280,3.616760127E7,,missing_sale_date
I96183,1027,1.2043073454E8,2030-01-01,future_sale_date
I96821,-1367,1.0325310015E8,2025-10-24,units_sold_negative
I104589,867,1.0385001836E8,2030-01-01,future_sale_date
I105786,616,3.613930562E7,2030-01-01,future_sale_date
I107071,1163,1.0095618975E8,2030-01-01,future_sale_date
I109484,-490,5.798817724E7,2025-10-30,units_sold_negative
I114206,154,9288412.3,2030-01-01,future_sale_date
I117660,1510,7.85016817E7,,missing_sale_date
I119346,1052,1.4183782839E8,,missing_sale_date
I120319,1693,1.379254601E8,,missing_sale_date
I121423,1426,4.546786673E7,,missing_sale_date
I122523,-1191,1.2792132348E8,2025-10-04,units_sold_negative
I124913,1715,4.843337272E7,2030-01-01,future_sale_date
I127762,-1792,7.769298958E7,2025-09-05,units_sold_negative
I21960,1820,1.0644284655E8,2030-01-01,future_sale_date
I22455,-1138,4.893207819E7,2025-09-01,units_sold_negative
I32056,-306,3.513873775E7,2025-10-24,units_sold_negative
I13797,908,1.0915456358E8,,missing_sale_date
,954,9.567104279E7,2025-09-03,missing_item_id
I23394,1920,1.678435982E8,,missing_sale_date
I41309,1327,1.1833962863E8,,missing_sale_date
I42560,-1486,1.2626568291E8,2025-09-04,units_sold_negative
I45974,-1209,2.414183889E7,2025-10-23,units_sold_negative
I50802,1633,1.7677649096E8,2030-01-01,future_sale_date
I54338,1916,9.246903597E7,2030-01-01,future_sale_date
I56515,-472,2.911405932E7,2025-09-08,units_sold_negative
I57428,1481,4.141804092E7,2030-01-01,future_sale_date
I57878,215,1.028400951E7,2030-01-01,future_sale_date
I75183,-415,5.311261439E7,2025-09-02,units_sold_negative
I92448,1855,1.6929463982E8,,missing_sale_date
I93152,366,1.859312992E7,,missing_sale_date
I94056,1525,1.806175356E8,,missing_sale_date
I109885,1406,2.81191397E7,,missing_sale_date
I111569,-419,6.116461486E7,2025-09-19,units_sold_negative
I111898,564,4.524624892E7,,missing_sale_date
I116547,-523,2.674141346E7,2025-10-17,units_sold_negative
I11527,-1379,9.790116351E7,2025-10-01,units_sold_negative
I15677,-1316,1.8615880613E8,2025-10-23,units_sold_negative
I19180,-1331,5.797930587E7,2025-09-22,units_sold_negative
I29329,-417,3.560390905E7,2030-01-01,"units_sold_negative,future_sale_date"
I10864,1323,9.672079516E7,,missing_sale_date
I17337,1992,2119640.86,,missing_sale_date
I17636,157,7816693.88,,missing_sale_date
I31280,963,5.81260832E7,2030-01-01,future_sale_date
I37805,1466,8.467190754E7,,missing_sale_date
I38014,107,9934199.05,,missing_sale_date
I41041,904,0.0,2030-01-01,future_sale_date
I44966,1116,9.072053549E7,2030-01-01,future_sale_date
I45722,1264,3.276709982E7,2030-01-01,future_sale_date
I49980,-1182,9.125902919E7,2025-09-29,units_sold_negative
I52259,1228,1.622742007E7,2030-01-01,future_sale_date
I56352,-1577,8892846.88,2025-09-06,units_sold_negative
I57722,1723,4.040093225E7,2030-01-01,future_sale_date
I63752,1874,1.558305713E7,,missing_sale_date
I63934,497,2.847136386E7,2030-01-01,future_sale_date
I70384,-1772,1.0997773567E8,2025-10-31,units_sold_negative
I85847,478,1.425050385E7,,missing_sale_date
I90919,1682,1.7493867376E8,,missing_sale_date
I93072,1374,8.187237483E7,,missing_sale_date
I94852,-1619,4.681120659E7,2025-09-08,units_sold_negative
I96807,-903,9.372592151E7,2025-09-23,units_sold_negative
I97830,1805,9.597397808E7,2030-01-01,future_sale_date
I102416,1506,5.667766592E7,,missing_sale_date
I102934,283,3.290224714E7,,missing_sale_date
I110763,500,0.0,2030-01-01,future_sale_date
I115937,1844,1.8714071686E8,,missing_sale_date
I116157,436,1.933388189E7,,missing_sale_date
I120363,1211,1.3580529094E8,2030-01-01,future_sale_date
I121401,491,0.0,2030-01-01,future_sale_date
I122685,975,2395681.68,,missing_sale_date
I122708,1879,1.0839683268E8,2030-01-01,future_sale_date
I17552,-510,6.397455414E7,2025-10-17,units_sold_negative
I27338,-986,4.741194818E7,2025-10-16,units_sold_negative
I30426,-195,1.873287973E7,2025-09-04,units_sold_negative
I30696,517,1.384182821E7,2030-01-01,future_sale_date
I31353,1185,1.6410561557E8,2030-01-01,future_sale_date
I31730,-994,1.0351728896E8,2025-10-05,units_sold_negative
I17274,1056,6.568651988E7,,missing_sale_date
I20881,1384,1.3902726799E8,,missing_sale_date
I27595,1730,2.2193910314E8,,missing_sale_date
I37626,1544,1.8340707105E8,2030-01-01,future_sale_date
I41088,-1471,9.936557558E7,2025-10-20,units_sold_negative
I45885,-388,4.832168559E7,2025-09-26,units_sold_negative
I48719,135,1.750685469E7,,missing_sale_date
I57437,1200,1.5937439444E8,2030-01-01,future_sale_date
I59114,955,1.1536457614E8,2030-01-01,future_sale_date
I61626,783,1.0833265134E8,,missing_sale_date
I63053,847,7.853732109E7,2030-01-01,future_sale_date
I64017,1910,8.986137823E7,,missing_sale_date
I67986,-1130,1.0584697429E8,2025-10-31,units_sold_negative
I75663,1971,2.875474667E8,,missing_sale_date
I76185,1879,1.6842991987E8,,missing_sale_date
I79829,1147,1.5480429126E8,2030-01-01,future_sale_date
I81167,-720,5.69434387E7,2025-10-17,units_sold_negative
I81208,267,3219751.3,,missing_sale_date
I84759,-1460,4.054428035E7,2025-09-30,units_sold_negative
I85464,1346,1.1778837258E8,,missing_sale_date
I91862,1241,1.7371058628E8,,missing_sale_date
I94465,1449,1.5619733657E8,2030-01-01,future_sale_date
I95292,1479,2.0690705272E8,2030-01-01,future_sale_date
I95509,922,8.374043153E7,,missing_sale_date
I96903,756,1.0802712575E8,,missing_sale_date
I101182,-82,9303603.11,2025-10-09,units_sold_negative
I101624,-1007,8348944.92,2025-09-02,units_sold_negative
I107228,-1436,8.770920463E7,2025-09-22,units_sold_negative
I107912,1636,1.9206588404E8,,missing_sale_date
I110084,1477,8.327920576E7,2030-01-01,future_sale_date
I113338,-454,5.154972497E7,2025-09-04,units_sold_negative
I124723,1102,4134392.79,2030-01-01,future_sale_date
I125031,917,4.746013059E7,2030-01-01,future_sale_date
I12331,-1396,8.062812792E7,2025-10-27,units_sold_negative
I16963,1184,1.1929856467E8,2030-01-01,future_sale_date
I17705,321,1.061640149E7,2030-01-01,future_sale_date
I33188,757,6570815.73,2030-01-01,future_sale_date
I35218,-1193,5.204105545E7,2025-09-09,units_sold_negative
,444,6.061936112E7,2025-10-12,missing_item_id
I13746,1340,9.298731697E7,,missing_sale_date
I28259,934,1.3388648472E8,,missing_sale_date
I35538,535,6.291866643E7,,missing_sale_date
I36193,740,3.52153235E7,,missing_sale_date
I38221,-1804,5.952636928E7,2025-10-08,units_sold_negative
I40493,1080,1.0570426713E8,,missing_sale_date
I41878,-1119,6.84389593E7,2025-09-19,units_sold_negative
I48594,1858,1.901080775E7,2030-01-01,future_sale_date
I49038,781,5.731872511E7,2030-01-01,future_sale_date
I50383,-1701,1.0357474746E8,2025-09-07,units_sold_negative
I50600,274,3.531458056E7,2030-01-01,future_sale_date
I53618,1764,1.9446300521E8,2030-01-01,future_sale_date
I58837,477,6.045383455E7,,missing_sale_date
I66381,1579,2.1195196965E8,2030-01-01,future_sale_date
I72220,196,1454275.19,,missing_sale_date
I75521,-572,3.591253822E7,2025-09-01,units_sold_negative
I75613,1869,2.5391259705E8,,missing_sale_date
I77675,-682,9.330845566E7,2025-10-29,units_sold_negative
I78375,503,1.986792161E7,2030-01-01,future_sale_date
I79591,-392,2.429250204E7,2025-10-20,units_sold_negative
I81297,671,5.381290357E7,2030-01-01,future_sale_date
I88341,699,6.232332507E7,2030-01-01,future_sale_date
I101218,1371,1.3937425342E8,2030-01-01,future_sale_date
I108007,-1339,4.898057635E7,2025-10-14,units_sold_negative
I111183,-1488,8.427545008E7,2025-10-14,units_sold_negative
I112542,-1898,2.7371658744E8,2025-09-04,units_sold_negative
I122060,-1016,9.490367347E7,2025-09-27,units_sold_negative
I125070,-1039,1.2116662452E8,2025-09-25,units_sold_negative
I11017,-684,5.401222326E7,2025-10-31,units_sold_negative
I18351,1148,0.0,2030-01-01,future_sale_date
I21253,-1787,2.4766405826E8,2025-09-12,units_sold_negative
,341,4.486112542E7,2025-09-24,missing_item_id
I10668,95,9152674.23,,missing_sale_date
I10946,235,1.496602527E7,,missing_sale_date
I26370,1226,1.5175718792E8,,missing_sale_date
I34588,1132,1.5907864581E8,,missing_sale_date
I35804,1984,2.6964067921E8,,missing_sale_date
I37687,-1562,1.2348072841E8,2025-09-04,units_sold_negative
I42049,1110,0.0,2030-01-01,future_sale_date
I43664,-54,3830967.56,2025-10-01,units_sold_negative
I45702,496,1.191938595E7,2030-01-01,future_sale_date
I46517,171,2091495.39,,missing_sale_date
I46819,-1779,1.2303024981E8,2025-10-03,units_sold_negative
I47733,1041,1.1518939307E8,,missing_sale_date
I49918,1879,4.961842889E7,,missing_sale_date
I50736,1106,7.72569455E7,2030-01-01,future_sale_date
I51248,1434,6.362997807E7,2030-01-01,future_sale_date
I53199,-1312,7.703011766E7,2025-09-06,units_sold_negative
I56671,580,4.36816773E7,2030-01-01,future_sale_date
I56869,-994,9.967618798E7,2025-10-02,units_sold_negative
I57868,169,1.822970987E7,2030-01-01,future_sale_date
I63315,443,5.833210864E7,2030-01-01,future_sale_date
I63881,-819,9.209779627E7,2025-10-18,units_sold_negative
I67616,-1086,1.3008013483E8,2025-09-01,units_sold_negative
I72487,-1647,1.9730580979E8,2025-09-18,units_sold_negative
I79251,765,6.904696788E7,2030-01-01,future_sale_date
I80778,879,1.1196263193E8,,missing_sale_date
I94763,687,6.89084781E7,2030-01-01,future_sale_date
I99023,-1102,1.0690152747E8,2025-10-27,units_sold_negative
I104801,1138,8.893742989E7,2030-01-01,future_sale_date
I105724,-1078,9.698813989E7,2025-09-18,units_sold_negative
I105750,-558,3912556.41,2025-09-10,units_sold_negative
I109036,1326,9668435.59,2030-01-01,future_sale_date
I111077,1079,6.158052762E7,,missing_sale_date
I114720,-1046,8.733114613E7,2025-09-15,units_sold_negative
I116309,1950,2.0932035618E8,,missing_sale_date
I22474,1454,5.414759547E7,2030-01-01,future_sale_date
I29964,65,7334675.58,2030-01-01,future_sale_date
I35205,893,4.461102023E7,2030-01-01,future_sale_date
I26736,503,4.606579214E7,,missing_sale_date
I27986,137,0.0,,missing_sale_date
I41323,1346,0.0,,missing_sale_date
I43236,1789,1.6285190277E8,,missing_sale_date
I44767,1480,1.7750575709E8,2030-01-01,future_sale_date
I47223,-1232,5.894521402E7,2025-09-02,units_sold_negative
I52678,-1456,1.7026432246E8,2025-10-18,units_sold_negative
I54490,1582,2.54541045E7,,missing_sale_date
I64465,-1775,1.2942741643E8,2025-10-15,units_sold_negative
I72961,201,7807703.94,,missing_sale_date
I73988,1304,0.0,2030-01-01,future_sale_date
I78978,1387,7.249467215E7,2030-01-01,future_sale_date
I84773,850,9.698307742E7,2030-01-01,future_sale_date
I87211,1032,6.149976915E7,2030-01-01,future_sale_date
I96865,428,5.539370786E7,2030-01-01,future_sale_date
I101898,1354,1.341968425E8,2030-01-01,future_sale_date
I104162,864,4.706141999E7,2030-01-01,future_sale_date
I116617,-1121,1.1969859155E8,2025-09-23,units_sold_negative
I116746,382,4.496530384E7,,missing_sale_date
I123678,1986,1.0936538892E8,2030-01-01,future_sale_date
I124738,314,3.814798952E7,,missing_sale_date
I124945,120,2874381.61,,missing_sale_date
I16581,-1629,1.4621825088E8,2025-10-05,units_sold_negative
I16631,1543,1.2400829682E8,2030-01-01,future_sale_date
I16701,1626,5.860476088E7,2030-01-01,future_sale_date
I20437,-1034,1.1599485065E8,2025-10-21,units_sold_negative
,-1744,3.964191001E7,2025-10-07,"missing_item_id,units_sold_negative"
I31128,811,2.041684407E7,,missing_sale_date
I45704,1373,1.2638163859E8,2030-01-01,future_sale_date
I54234,354,3411529.37,2030-01-01,future_sale_date
I58573,-498,1.134299509E7,2025-09-14,units_sold_negative
I58792,1418,2.0220050758E8,2030-01-01,future_sale_date
I60292,1947,1.9754022984E8,2030-01-01,future_sale_date
I66078,935,1.651509173E7,2030-01-01,future_sale_date
I66291,-1481,2.1217759712E8,2025-09-13,units_sold_negative
I68938,-228,2288162.98,2025-10-19,units_sold_negative
I71799,-1284,1.59428351E7,2025-09-21,units_sold_negative
I77607,1194,1.6263609552E8,,missing_sale_date
I79186,-1425,7928812.92,2025-09-03,units_sold_negative
I79404,-1193,605352.55,2025-10-28,units_sold_negative
I80239,241,2.78181883E7,,missing_sale_date
I90249,952,1.048334008E8,2030-01-01,future_sale_date
I90783,1444,5.658290541E7,2030-01-01,future_sale_date
I91842,-1812,1.6549884681E8,2025-10-23,units_sold_negative
I93321,1852,1.9528776778E8,,missing_sale_date
I93716,-1287,3.856489842E7,2025-10-16,units_sold_negative
I94320,-291,354959.99,2025-09-21,units_sold_negative
I101683,1145,1.996914819E7,,missing_sale_date
I106071,1400,1.726319489E7,2030-01-01,future_sale_date
I120999,1042,6.993911373E7,,missing_sale_date
I122919,-1864,2.2887234951E8,2025-09-11,units_sold_negative
I126378,1104,1460473.17,,missing_sale_date
I128042,1774,2.0202498019E8,2030-01-01,future_sale_date
I24894,1305,6.282358997E7,2030-01-01,future_sale_date
I26201,1750,2.4022700764E8,2030-01-01,future_sale_date
,542,4.327897271E7,2025-09-01,missing_item_id
,99,1.237417896E7,2025-10-06,missing_item_id
I18409,1321,4.201458072E7,,missing_sale_date
I23926,741,7.255060667E7,,missing_sale_date
I37300,826,7.795479647E7,2030-01-01,future_sale_date
I38284,787,3.002745076E7,,missing_sale_date
I41255,-1112,1.1444978336E8,2025-10-28,units_sold_negative
I43274,-1004,1.1795366037E8,2025-10-29,units_sold_negative
I43792,-1809,1.5855290337E8,2030-01-01,"units_sold_negative,future_sale_date"
I47217,224,1.21029376E7,2030-01-01,future_sale_date
I49550,684,9.892255601E7,,missing_sale_date
I50826,624,5.637442053E7,2030-01-01,future_sale_date
I56919,839,2.677563906E7,2030-01-01,future_sale_date
I60074,-1020,1.0374939222E8,2025-09-08,units_sold_negative
I63913,1536,1.2912675631E8,2030-01-01,future_sale_date
I65568,-1415,2.734033709E7,2025-09-01,units_sold_negative
I69516,-362,3.236738112E7,2025-10-31,units_sold_negative
I70261,-421,3.043414567E7,2025-10-28,units_sold_negative
I72731,-258,1.331420256E7,2025-09-05,units_sold_negative
I78574,1590,1.716131756E7,2030-01-01,future_sale_date
I79511,-994,7.540231435E7,2025-09-13,units_sold_negative
I84133,803,1.202287927E7,2030-01-01,future_sale_date
I87011,1245,6.174962379E7,2030-01-01,future_sale_date
I87337,59,2467926.91,2030-01-01,future_sale_date
I87659,1090,8.090365306E7,,missing_sale_date
I105101,1664,1.1465926795E8,2030-01-01,future_sale_date
I105502,-1876,1.410216845E7,2025-10-10,units_sold_negative
I107898,346,1.69933606E7,2030-01-01,future_sale_date
I109985,1431,1.911904849E7,,missing_sale_date
I111193,1396,1.3147278259E8,2030-01-01,future_sale_date
I123542,860,7.996831507E7,2030-01-01,future_sale_date
I124959,-597,4.997372257E7,2025-09-03,units_sold_negative
I13606,-907,8.44766873E7,2025-09-26,units_sold_negative
I16463,-825,8.446648399E7,2025-10-29,units_sold_negative
I18797,-1097,0.0,2025-10-31,units_sold_negative
I19630,-104,1.211700002E7,2025-09-02,units_sold_negative
I30538,236,3.360054491E7,2030-01-01,future_sale_date
I28704,932,1.3119159514E8,,missing_sale_date
I35650,667,6.752163855E7,,missing_sale_date
I37362,-674,6.193353455E7,2025-10-04,units_sold_negative
I38267,211,8236638.22,2030-01-01,future_sale_date
I43355,1686,1.1567258442E8,2030-01-01,future_sale_date
I51296,536,1.145200943E7,2030-01-01,future_sale_date
I54235,338,2708960.85,2030-01-01,future_sale_date
I59446,1121,1.6804636348E8,2030-01-01,future_sale_date
I65782,-1105,8.685104832E7,2025-09-24,units_sold_negative
I69717,-1082,1.3475970819E8,2025-09-02,units_sold_negative
I71858,1553,2.2461724378E8,,missing_sale_date
I72238,1428,1.5191525628E8,,missing_sale_date
I72490,1270,1.5562920965E8,2030-01-01,future_sale_date
I73106,1359,1.5628638545E8,2030-01-01,future_sale_date
I74686,395,2.584908892E7,2030-01-01,future_sale_date
I81671,1916,1.3828501253E8,2030-01-01,future_sale_date
I84588,688,1.58285099E7,2030-01-01,future_sale_date
I84893,212,7746375.87,2030-01-01,future_sale_date
I89343,781,5907315.06,,missing_sale_date
I89504,-1721,2.843190063E7,2025-09-23,units_sold_negative
I90867,-836,1.338021703E7,2025-10-19,units_sold_negative
I95723,-1156,1.3966195129E8,2025-09-27,units_sold_negative
I101808,1799,7.953530614E7,2030-01-01,future_sale_date
I102514,889,1.0218102884E8,2030-01-01,future_sale_date
I104228,55,7547750.91,,missing_sale_date
I106461,-330,7848864.59,2025-09-12,units_sold_negative
I108450,-84,7388353.41,2025-09-06,units_sold_negative
I115571,-1169,1.4634062E7,2025-10-11,units_sold_negative
I119085,1848,3.420685974E7,2030-01-01,future_sale_date
I119575,-1881,2.3242295815E8,2030-01-01,"units_sold_negative,future_sale_date"
I120007,870,5521759.99,2030-01-01,future_sale_date
I124108,325,4.620686673E7,,missing_sale_date
I126581,1822,7.913640486E7,,missing_sale_date
I24818,-111,1.211249067E7,2025-10-02,units_sold_negative
I35153,-303,1.930153493E7,2025-10-01,units_sold_negative
I11036,-818,1.926201006E7,,"units_sold_negative,missing_sale_date"
I18084,1685,5.205844393E7,,missing_sale_date
I29062,690,1.197239866E7,,missing_sale_date
I30676,311,1.816827554E7,,missing_sale_date
I36642,867,2.735525151E7,,missing_sale_date
I48496,385,5.427007217E7,2030-01-01,future_sale_date
I50877,844,8.118163737E7,,missing_sale_date
I52153,1010,1.4702567407E8,,missing_sale_date
I53015,548,5.128849571E7,,missing_sale_date
I55168,1046,2.113766267E7,,missing_sale_date
I59285,634,1.092342073E7,,missing_sale_date
I69012,-1407,1.7825000445E8,2025-10-24,units_sold_negative
I82650,1869,4433478.01,2030-01-01,future_sale_date
I89953,-454,1.808046801E7,2025-09-02,units_sold_negative
I95701,-1430,6.407719746E7,2025-09-16,units_sold_negative
I99080,-1196,1.32670319E8,2025-10-14,units_sold_negative
I100025,-71,2432732.39,2025-10-01,units_sold_negative
I104667,858,1.1023729036E8,,missing_sale_date
I111396,423,6.179704097E7,,missing_sale_date
I113958,1799,1.7182962366E8,,missing_sale_date
I115424,252,9530034.5,,missing_sale_date
I118599,189,1.414059402E7,2030-01-01,future_sale_date
I120333,-1161,2632487.72,2025-10-26,units_sold_negative
I121397,1053,1.2865346481E8,2030-01-01,future_sale_date
I124456,-322,4.346300459E7,2025-10-23,units_sold_negative
I21431,-793,8140989.89,2025-10-24,units_sold_negative
I23018,-404,3.385156662E7,2025-09-07,units_sold_negative
I29740,-382,3.954664301E7,2025-09-28,units_sold_negative
I31694,1944,1.425803945E7,2030-01-01,future_sale_date
I33225,289,4.031680501E7,2030-01-01,future_sale_date
I16506,-251,3.712239785E7,,"units_sold_negative,missing_sale_date"
I18960,-787,1.0893993006E8,2025-10-01,units_sold_negative
I26597,1898,1.2487437793E8,,missing_sale_date
I27082,950,4153596.58,,missing_sale_date
