item_id,units_sold,revenue,sale_date,dq_failure_reason
I116252,-928,5.078220363E7,2025-10-04,units_sold_negative
I120212,-1726,3000941.9,2025-09-02,units_sold_negative
I128065,-138,1.406777186E7,2025-10-10,units_sold_negative
I13098,1010,6.596523121E7,2030-01-01,future_sale_date
I17779,-1924,1.7659690181E8,2025-10-06,units_sold_negative
I33740,-148,1.100086455E7,2025-10-17,units_sold_negative
I29476,1068,7.620492678E7,,missing_sale_date
I39443,-1414,7.286872389E7,2025-09-20,units_sold_negative
I40586,1421,1.9364848807E8,,missing_sale_date
I41975,-1580,3.097987862E7,2025-10-07,units_sold_negative
I45724,-128,8035825.16,2030-01-01,"units_sold_negative,future_sale_date"
I51885,-832,8.108398609E7,2025-10-03,units_sold_negative
I53452,1300,1.8661887979E8,2030-01-01,future_sale_date
I58194,734,5.489803241E7,,missing_sale_date
I59037,1134,1.0047447017E8,,missing_sale_date
I59050,1058,1.1536356247E8,2030-01-01,future_sale_date
I61937,-1612,1.8655381965E8,2030-01-01,"units_sold_negative,future_sale_date"
I66103,326,2.133332711E7,2030-01-01,future_sale_date
I66979,-1078,4.553369758E7,2025-10-01,units_sold_negative
I71193,909,3588041.55,2030-01-01,future_sale_date
I77782,-468,2.879596492E7,2025-09-29,units_sold_negative
I79546,-1054,7.266096281E7,2025-09-08,units_sold_negative
I81058,-1151,8.690774704E7,2025-09-26,units_sold_negative
I81566,-1732,4.305850353E7,2025-10-26,units_sold_negative
I83817,1014,1.3022936869E8,2030-01-01,future_sale_date
I89401,1972,2.2170070155E8,,missing_sale_date
I89746,1130,1.3309301818E8,2030-01-01,future_sale_date
I89781,646,4.071172496E7,,missing_sale_date
I91913,1375,3.718989047E7,,missing_sale_date
I93914,-1935,2.7916591592E8,2025-09-06,units_sold_negative
I97950,1640,2.1109651415E8,,missing_sale_date
I106568,969,1.1939031495E8,,missing_sale_date
I109227,-792,3036849.32,2025-09-21,units_sold_negative
I114094,-1392,1.8059428127E8,2025-09-16,units_sold_negative
I118848,1664,9.203570838E7,2030-01-01,future_sale_date
I121437,-1151,0.0,2025-10-06,units_sold_negative
I125666,578,2.745163648E7,2030-01-01,future_sale_date
I22699,-300,2.754714925E7,2025-10-01,units_sold_negative
I32948,405,1.406262871E7,2030-01-01,future_sale_date
I11325,1741,2.2600632375E8,,missing_sale_date
I22476,197,2.890407608E7,,missing_sale_date
I22700,1061,6.893530825E7,,missing_sale_date
I36286,743,4.060712538E7,,missing_sale_date
I36884,-747,6.413558446E7,2025-09-11,units_sold_negative
I45276,1632,1.8695328838E8,2030-01-01,future_sale_date
I49302,-1045,6.884900302E7,2025-10-22,units_sold_negative
I52594,676,5.417997243E7,2030-01-01,future_sale_date
I52749,-1018,1.1426368041E8,2025-09-20,units_sold_negative
I53582,1525,1.5853475723E8,2030-01-01,future_sale_date
I56368,-1700,1.9028465682E8,2025-09-20,units_sold_negative
I59604,889,6.785304755E7,2030-01-01,future_sale_date
I60508,-1895,2.2609259015E8,2025-10-14,units_sold_negative
I60670,870,1.1133978283E8,2030-01-01,future_sale_date
I71283,-833,1.1364195567E8,2025-09-27,units_sold_negative
I71512,-1595,1.319213517E7,2025-10-09,units_sold_negative
I76620,1370,1.1031376102E8,,missing_sale_date
I79001,1390,1.4709960006E8,2030-01-01,future_sale_date
I80036,-1681,9.950379143E7,2025-10-12,units_sold_negative
I83728,-66,1499125.89,2025-09-07,units_sold_negative
I85926,719,1.223372134E7,2030-01-01,future_sale_date
I87276,1867,8898360.8,2030-01-01,future_sale_date
I90501,-922,8.227827887E7,2025-10-19,units_sold_negative
I97023,216,2.9606673E7,,missing_sale_date
I99838,732,6385765.23,,missing_sale_date
I111641,1487,1.1363371731E8,,missing_sale_date
I113591,396,5.111582336E7,,missing_sale_date
I114013,1691,1.7144007703E8,,missing_sale_date
I114641,-435,1.144411831E7,2025-10-27,units_sold_negative
I17930,1856,1.9507583306E8,2030-01-01,future_sale_date
I20082,320,1.667586425E7,2030-01-01,future_sale_date
I26228,-216,1.110076481E7,2025-10-16,units_sold_negative
I26986,-617,5.72094771E7,2025-10-14,units_sold_negative
I34195,-1352,1.2944279121E8,2025-09-19,units_sold_negative
I11458,1113,1.0481944682E8,,missing_sale_date
I12787,1219,4513210.3,,missing_sale_date
I25266,184,8961422.99,,missing_sale_date
I28547,1759,1.7137688184E8,,missing_sale_date
I36340,1291,1.9074441467E8,,missing_sale_date
I55338,1136,1.5221017842E8,,missing_sale_date
I57690,847,1.1769203027E8,,missing_sale_date
I61656,1899,2.723602057E8,2030-01-01,future_sale_date
I63137,583,3.169595438E7,,missing_sale_date
I65032,1459,5.319572098E7,2030-01-01,future_sale_date
I76174,487,2.376836366E7,,missing_sale_date
I80492,-279,1.311813255E7,2025-10-19,units_sold_negative
I89924,-1871,1.0828527708E8,2025-09-15,units_sold_negative
I90624,621,8.906206205E7,2030-01-01,future_sale_date
I95303,1970,1.226007595E7,,missing_sale_date
I98202,-761,3.77472707E7,2025-10-06,units_sold_negative
I104679,1344,1.7525061923E8,,missing_sale_date
I105554,1385,9.547360722E7,2030-01-01,future_sale_date
I109922,1156,1.3494395849E8,,missing_sale_date
I115759,-1175,9.024059736E7,2025-10-16,units_sold_negative
I117268,-1096,8.944064519E7,2025-10-09,units_sold_negative
I122663,1088,3.472005409E7,,missing_sale_date
I10575,107,5911686.2,2030-01-01,future_sale_date
I10094,668,8.555728017E7,,missing_sale_date
I11775,719,5641607.41,,missing_sale_date
I20097,1205,5947642.66,,missing_sale_date
I26304,1746,5509310.5,,missing_sale_date
I27480,1532,1.7063195567E8,,missing_sale_date
I34428,652,2.805458822E7,,missing_sale_date
I35364,1504,2.175422421E7,2030-01-01,future_sale_date
I36820,91,1.12349202E7,2030-01-01,future_sale_date
I40987,89,1.214911815E7,2030-01-01,future_sale_date
I41012,450,4.536816094E7,,missing_sale_date
I45019,-1007,1.342656355E8,2025-09-28,units_sold_negative
I46886,832,3195146.56,2030-01-01,future_sale_date
I52136,-629,2.084297756E7,2025-10-21,units_sold_negative
I55661,1065,1.3048823166E8,,missing_sale_date
I56626,-1495,1.4353229268E8,2025-10-13,units_sold_negative
I58716,-534,4.194621322E7,2025-10-13,units_sold_negative
I58831,1900,0.0,,missing_sale_date
I59250,236,2.799064665E7,2030-01-01,future_sale_date
I64582,1250,1.5242665619E8,2030-01-01,future_sale_date
I66713,-1533,1.471412842E7,2025-10-01,units_sold_negative
I68290,1365,1.1771102036E8,2030-01-01,future_sale_date
I70522,74,3959658.86,,missing_sale_date
I75888,-1113,1.0828316186E8,2025-09-10,units_sold_negative
I75919,-1490,1.9944317126E8,2025-10-01,units_sold_negative
I77877,-709,4.135857261E7,2025-10-06,units_sold_negative
I77914,1536,1.126142393E7,2030-01-01,future_sale_date
I80966,748,1.841479908E7,2030-01-01,future_sale_date
I82300,-1468,2.829303522E7,2025-10-27,units_sold_negative
I86289,-1406,1.9383757779E8,2025-10-13,units_sold_negative
I87154,1920,2.0507587432E8,,missing_sale_date
I92328,-282,4.037264667E7,2025-09-28,units_sold_negative
I97022,-1614,2.3124237462E8,2025-09-27,units_sold_negative
I100479,1964,1.5344342709E8,,missing_sale_date
I100668,681,5.851362636E7,2030-01-01,future_sale_date
I103467,1287,0.0,,missing_sale_date
I105344,-1373,3.032378267E7,2025-10-24,units_sold_negative
I105665,-54,2740847.19,2025-09-25,units_sold_negative
I111781,-1649,1.8942003322E8,2025-10-08,units_sold_negative
I113947,1343,1.8591114241E8,,missing_sale_date
I118709,652,2.696173404E7,,missing_sale_date
I124504,1244,4.665354675E7,2030-01-01,future_sale_date
I126220,570,2.358811376E7,2030-01-01,future_sale_date
I126846,426,5910046.78,,missing_sale_date
I11190,-1632,1.6468064668E8,2025-10-15,units_sold_negative
I14047,-928,6.415466068E7,2025-10-15,units_sold_negative
I15670,-1654,8.6910562E7,2025-09-30,units_sold_negative
I32334,1229,1.280719043E7,2030-01-01,future_sale_date
I23891,760,3.811563048E7,,missing_sale_date
I25976,692,3.595888846E7,,missing_sale_date
I26960,292,2134558.41,,missing_sale_date
I36036,1483,1.1682031627E8,,missing_sale_date
I36909,462,1.436349279E7,,missing_sale_date
I37210,-234,7048072.31,2025-10-21,units_sold_negative
I38373,1216,1.0197478613E8,,missing_sale_date
I41568,663,8.40895996E7,2030-01-01,future_sale_date
I46789,-135,2.019330826E7,2025-10-06,units_sold_negative
I50601,291,2.104261488E7,,missing_sale_date
I52621,1030,9975263.33,,missing_sale_date
I57389,-546,5.049188548E7,2025-10-30,units_sold_negative
I60368,440,2.008313884E7,,missing_sale_date
I66260,-1041,6.619924523E7,2025-10-22,units_sold_negative
I70664,-613,2.716838239E7,2025-10-09,units_sold_negative
I76176,466,2.101346188E7,2030-01-01,future_sale_date
I78948,-1156,9.596166773E7,2025-10-11,units_sold_negative
I79492,-211,947611.56,2025-09-14,units_sold_negative
I92627,1895,1.2905742465E8,2030-01-01,future_sale_date
I93724,-852,5.466637855E7,,"units_sold_negative,missing_sale_date"
I96640,565,8183486.2,,missing_sale_date
I99938,-537,6.996523445E7,2025-09-14,units_sold_negative
I103727,-766,0.0,2025-09-04,units_sold_negative
I110898,761,9023551.91,,missing_sale_date
I116117,674,9.707592039E7,2030-01-01,future_sale_date
I122630,-1224,1.6449266602E8,2025-09-14,units_sold_negative
I125138,1166,882470.76,,missing_sale_date
I125738,1971,1.4172279478E8,2030-01-01,future_sale_date
I126738,893,1.2323081495E8,2030-01-01,future_sale_date
I11442,1756,1.2049236301E8,2030-01-01,future_sale_date
I13323,-1899,0.0,2025-10-23,units_sold_negative
I13915,-1005,8.710381264E7,2025-10-28,units_sold_negative
I19142,-1833,3.830728784E7,2025-10-23,units_sold_negative
I22901,1786,2.4653242363E8,2030-01-01,future_sale_date
I23556,1745,8703134.51,2030-01-01,future_sale_date
I24709,-504,3.348226985E7,2025-10-05,units_sold_negative
I30464,1074,1.306430825E7,2030-01-01,future_sale_date
I33686,-1776,2.2389404476E8,2025-09-08,units_sold_negative
I17957,1341,9.895329028E7,,missing_sale_date
I20206,1360,9885935.99,,missing_sale_date
I26843,1290,1.6800847916E8,,missing_sale_date
I41019,1692,1.8918966361E8,2030-01-01,future_sale_date
I44136,-935,6.526868902E7,2025-09-26,units_sold_negative
I46076,1924,1.1232981375E8,2030-01-01,future_sale_date
I49575,859,8.514716393E7,2030-01-01,future_sale_date
I57632,539,5.76560652E7,2030-01-01,future_sale_date
I62325,1525,2.047652708E8,,missing_sale_date
I63993,1355,3.37418406E7,2030-01-01,future_sale_date
I67332,1700,8.460844206E7,,missing_sale_date
I67801,-198,1.075181299E7,2025-09-29,units_sold_negative
I72433,1314,1.2791078954E8,2030-01-01,future_sale_date
I72486,876,1.172251208E8,,missing_sale_date
I73058,1672,5.780609419E7,,missing_sale_date
I82182,181,1.837509308E7,2030-01-01,future_sale_date
I85206,1043,3.058546499E7,,missing_sale_date
I90193,1178,6.575322635E7,2030-01-01,future_sale_date
I102954,1429,1.7034965068E8,,missing_sale_date
I106961,793,2.055568811E7,2030-01-01,future_sale_date
I110920,-273,1.413374344E7,2025-09-06,units_sold_negative
I117216,633,0.0,,missing_sale_date
I118022,215,1.122820203E7,,missing_sale_date
I125222,-494,1.428843016E7,2025-10-02,units_sold_negative
I11653,-1445,4.687973525E7,2025-10-03,units_sold_negative
I17221,1682,2.5054353038E8,2030-01-01,future_sale_date
I17502,1414,7.941553211E7,2030-01-01,future_sale_date
I21638,-380,2.762522345E7,2025-09-08,units_sold_negative
I21991,-1373,1.019919516E8,2025-10-24,units_sold_negative
I23095,-379,4.228862671E7,2030-01-01,"units_sold_negative,future_sale_date"
I27286,1903,6301810.48,2030-01-01,future_sale_date
I32621,-283,2.208433809E7,2025-09-19,units_sold_negative
,601,6.909697503E7,2025-09-19,missing_item_id
I19671,1241,2.552006841E7,,missing_sale_date
I24259,110,1.580731891E7,,missing_sale_date
I30315,1313,9.153398094E7,,missing_sale_date
I34048,1586,1.8096742551E8,,missing_sale_date
I37259,-566,6.615436335E7,2025-10-05,units_sold_negative
I41385,343,4798082.99,2030-01-01,future_sale_date
I45817,-1360,1.6924483174E8,2025-09-27,units_sold_negative
I46504,1299,1.3568478449E8,2030-01-01,future_sale_date
I52198,329,2.203549051E7,,missing_sale_date
I52392,-1698,1.2032943006E8,2025-10-27,units_sold_negative
I53389,568,8.15275645E7,,missing_sale_date
I54697,957,4.480630013E7,,missing_sale_date
I62521,647,6.024623393E7,2030-01-01,future_sale_date
I66818,-889,5.575287326E7,2025-10-14,units_sold_negative
I75619,1679,5.745105471E7,,missing_sale_date
I79088,-731,1.0885341828E8,2025-09-04,units_sold_negative
I82761,133,9465831.25,,missing_sale_date
I91513,540,4.740755252E7,,missing_sale_date
I94432,388,1.777965435E7,2030-01-01,future_sale_date
I95691,431,5217463.95,2030-01-01,future_sale_date
I97218,-94,1180390.41,2025-09-19,units_sold_negative
I99559,326,4.65178601E7,2030-01-01,future_sale_date
I100643,508,4.401008248E7,,missing_sale_date
I102332,682,9.517802084E7,2030-01-01,future_sale_date
I104520,-1600,1.2144761684E8,2025-10-04,units_sold_negative
I104710,342,2.871312754E7,,missing_sale_date
I123047,-658,4.331305133E7,2025-09-10,units_sold_negative
I12236,-782,2.407483143E7,2025-10-31,units_sold_negative
I15237,1615,2.378058092E7,2030-01-01,future_sale_date
I17166,1221,6.864751727E7,2030-01-01,future_sale_date
I20585,1971,5.295071956E7,2030-01-01,future_sale_date
I23364,462,1.067601195E7,2030-01-01,future_sale_date
I29814,849,5.859952236E7,2030-01-01,future_sale_date
I21804,578,8.156085655E7,,missing_sale_date
I22571,1994,2.9164307042E8,,missing_sale_date
I32289,688,7472175.65,,missing_sale_date
I37504,1334,1.9044090602E8,2030-01-01,future_sale_date
I41728,813,7.947991196E7,2030-01-01,future_sale_date
I41738,-165,2390824.83,2025-09-04,units_sold_negative
I47095,1162,3.059009113E7,2030-01-01,future_sale_date
I56216,1852,5.390887847E7,,missing_sale_date
I57975,-417,3.308549928E7,2025-10-06,units_sold_negative
I67671,1202,8.091358065E7,,missing_sale_date
I70946,713,1.91271201E7,,missing_sale_date
I72122,563,1.244228176E7,2030-01-01,future_sale_date
I74267,201,7610564.91,,missing_sale_date
I76152,-1465,1.4137381106E8,2025-10-30,units_sold_negative
I79252,1698,1.3507547578E8,,missing_sale_date
I79858,-835,3.012267336E7,2025-10-15,units_sold_negative
I85321,1351,2.0163358533E8,,missing_sale_date
I86814,119,8910379.55,,missing_sale_date
I87975,1246,7.77577415E7,2030-01-01,future_sale_date
I90414,-1122,0.0,2025-09-20,units_sold_negative
I94843,1880,2.7648551337E8,2030-01-01,future_sale_date
I96230,1221,5.976218464E7,,missing_sale_date
I101267,-1891,2.041649274E8,2025-09-21,units_sold_negative
I108835,-1905,7.621249567E7,2025-09-29,units_sold_negative
I113127,963,1.1045970982E8,,missing_sale_date
I113157,-1068,1.1440786998E8,2030-01-01,"units_sold_negative,future_sale_date"
I113864,1505,2.581223646E7,,missing_sale_date
I116691,1305,5.387349666E7,2030-01-01,future_sale_date
I118846,-834,3565670.35,2025-09-06,units_sold_negative
I120735,-1754,1.492792516E8,2025-10-26,units_sold_negative
I125012,-1241,1.063091748E7,2025-09-13,units_sold_negative
I127638,1165,1.159983285E7,2030-01-01,future_sale_date
I12334,-1547,6.991134525E7,2025-10-29,units_sold_negative
I20732,1737,1.6687744234E8,2030-01-01,future_sale_date
I22419,-1153,1.7208688539E8,2025-09-02,units_sold_negative
I27857,-1160,1.0497413748E8,2025-10-13,units_sold_negative
I32720,-1097,1.0721569985E8,2025-10-06,units_sold_negative
I14797,1925,7.400406896E7,,missing_sale_date
I36691,-71,3206599.77,2025-09-02,units_sold_negative
I38323,545,1.004699769E7,,missing_sale_date
I38720,-1544,7.016690105E7,2025-10-29,units_sold_negative
I40547,676,9.495822957E7,2030-01-01,future_sale_date
I45433,734,1.748914518E7,,missing_sale_date
I45848,857,851046.35,2030-01-01,future_sale_date
I49282,1131,1.4535617948E8,,missing_sale_date
I49369,1486,2.0005390311E8,2030-01-01,future_sale_date
I50105,1129,4.552870056E7,,missing_sale_date
I51582,-1067,1.1714752921E8,2025-10-13,units_sold_negative
I53605,-1254,1.4876631908E8,2025-10-04,units_sold_negative
I63093,1602,2.0841210575E8,2030-01-01,future_sale_date
I64678,1938,2.5919075947E8,2030-01-01,future_sale_date
I65014,-860,1.0209086061E8,2025-09-09,units_sold_negative
I66177,-1082,1.2076870025E8,2025-10-16,units_sold_negative
I69004,467,1.168129265E7,,missing_sale_date
I69138,-1711,2.5139767803E8,2025-09-25,units_sold_negative
I71746,-210,2.215014524E7,2025-10-09,units_sold_negative
I73158,1596,4.434546528E7,2030-01-01,future_sale_date
I74404,1818,2.1854444521E8,,missing_sale_date
I86069,1067,1.4907373074E8,2030-01-01,future_sale_date
I86482,1473,4.997636935E7,,missing_sale_date
I88172,1312,3.699882795E7,2030-01-01,future_sale_date
I95605,1232,1.6830845755E8,2030-01-01,future_sale_date
I98738,-994,8.481956303E7,2025-10-01,units_sold_negative
I105634,1777,1.2594881468E8,2030-01-01,future_sale_date
I112290,1246,1.3927991036E8,2030-01-01,future_sale_date
I125071,562,8.112460861E7,2030-01-01,future_sale_date
I128093,1108,1.4318390631E8,2030-01-01,future_sale_date
I13364,-84,1.015665231E7,2025-10-05,units_sold_negative
I15726,-435,5.852373993E7,2025-09-02,units_sold_negative
I18628,-342,5173462.12,2025-10-20,units_sold_negative
I28304,587,5.809508735E7,,missing_sale_date
I28546,1508,1.309939886E7,,missing_sale_date
I30081,1759,1.2531909934E8,,missing_sale_date
I42423,429,3.170883174E7,2030-01-01,future_sale_date
I44518,-767,1.840094268E7,2030-01-01,"units_sold_negative,future_sale_date"
I46313,288,2.082589097E7,,missing_sale_date
I51739,594,7.965610946E7,2030-01-01,future_sale_date
I54546,-962,1.023483637E7,2025-10-27,units_sold_negative
I58619,764,2.775804983E7,2030-01-01,future_sale_date
I64967,420,4.544125696E7,2030-01-01,future_sale_date
I69198,-1573,1.288472168E7,2025-10-23,units_sold_negative
I77745,-1110,1.256903599E7,2025-09-05,units_sold_negative
I81526,1662,2.3724371064E8,2030-01-01,future_sale_date
I86209,-313,2.906596455E7,2025-09-07,units_sold_negative
I98396,379,1.404757099E7,,missing_sale_date
I106035,-514,3.317697722E7,2025-10-02,units_sold_negative
I107955,-1951,1.755403688E8,2025-10-01,units_sold_negative
I108580,-1673,5.620755309E7,2025-10-14,units_sold_negative
I109209,585,3.739016015E7,2030-01-01,future_sale_date
I112429,1041,5.873230939E7,,missing_sale_date
I113916,1585,5.394475846E7,2030-01-01,future_sale_date
I125959,-1152,6.594729375E7,2025-09-05,units_sold_negative
I126608,-579,6.675534053E7,2025-10-09,units_sold_negative
I11035,-1921,6.385557988E7,2025-09-25,units_sold_negative
I12849,-1244,1.0769489319E8,2025-10-12,units_sold_negative
I13332,-1343,1.6841415544E8,2025-09-07,units_sold_negative
I20714,-225,2511666.38,2025-09-06,units_sold_negative
I29516,1298,5896743.77,2030-01-01,future_sale_date
I31576,-1764,6.92176023E7,2025-10-26,units_sold_negative
I32615,110,7183568.77,2030-01-01,future_sale_date
I13036,1171,1.4282083433E8,,missing_sale_date
I17559,1895,6.935205972E7,,missing_sale_date
I27293,951,1235936.78,,missing_sale_date
I30964,1125,1.3251647527E8,,missing_sale_date
I35828,-458,3.258043158E7,2025-10-29,units_sold_negative
I41599,-1004,1.0818929131E8,2025-09-11,units_sold_negative
I43790,1156,1.6100531374E8,2030-01-01,future_sale_date
I46184,1817,1.9582067584E8,2030-01-01,future_sale_date
I47059,1115,8366952.63,2030-01-01,future_sale_date
I48459,-1018,4.377529229E7,2030-01-01,"units_sold_negative,future_sale_date"
I49705,1384,1.1057631165E8,2030-01-01,future_sale_date
I60536,1842,1.349210614E8,,missing_sale_date
I65926,1005,2.472954849E7,2030-01-01,future_sale_date
I66504,-1474,5.737689228E7,2025-09-10,units_sold_negative
I71618,-1146,6.036146901E7,2025-10-29,units_sold_negative
I72775,1746,4.380349658E7,2030-01-01,future_sale_date
I77656,1032,6.855565296E7,,missing_sale_date
I79559,-1628,1.6874556787E8,2025-09-20,units_sold_negative
I80836,79,1250672.08,2030-01-01,future_sale_date
I85182,1820,2.4402729178E8,2030-01-01,future_sale_date
I86242,1425,1.9404299252E8,2030-01-01,future_sale_date
I94984,1472,5.687099785E7,2030-01-01,future_sale_date
I100647,1364,1.4481015609E8,,missing_sale_date
I101527,895,9.353577801E7,,missing_sale_date
I103379,344,1.511510103E7,,missing_sale_date
I103621,-539,1.498764856E7,2030-01-01,"units_sold_negative,future_sale_date"
I109485,1709,1.2569735893E8,2030-01-01,future_sale_date
I110117,368,1.222970476E7,2030-01-01,future_sale_date
I113608,1775,2.072997295E7,,missing_sale_date
I115113,1350,1.4894339922E8,,missing_sale_date
I116626,1899,2.0528299322E8,,missing_sale_date
I118134,458,5.662943479E7,2030-01-01,future_sale_date
I118540,730,2.620899578E7,2030-01-01,future_sale_date
I15204,-874,1.0343502083E8,2025-10-11,units_sold_negative
I23562,406,3.179343679E7,2030-01-01,future_sale_date
I29689,-1889,4.107871566E7,2025-09-08,units_sold_negative
I32989,1633,1.2882494571E8,2030-01-01,future_sale_date
I13522,602,7.296748867E7,,missing_sale_date
I19563,1306,7.147811836E7,,missing_sale_date
I21287,1796,8.839557564E7,,missing_sale_date
I25285,1056,4.820326715E7,,missing_sale_date
I32984,1345,3.729196767E7,,missing_sale_date
I39525,-1495,2.573533874E7,2025-09-15,units_sold_negative
I39651,1879,1.5501256079E8,2030-01-01,future_sale_date
I39842,-594,7.073341031E7,2025-10-31,units_sold_negative
I40020,1559,1.430600866E8,2030-01-01,future_sale_date
I42977,1958,8.578330097E7,2030-01-01,future_sale_date
I44555,861,5.990028364E7,,missing_sale_date
I55876,133,1.844195903E7,2030-01-01,future_sale_date
I57484,1811,1.6136839412E8,,missing_sale_date
