item_id,units_sold,revenue,sale_date,dq_failure_reason
I75144,574,2.512878542E7,2030-01-01,future_sale_date
I76535,1921,1.6517633015E8,,missing_sale_date
I77276,-606,7.067340571E7,2025-09-18,units_sold_negative
I89277,1644,9.274800074E7,2030-01-01,future_sale_date
I100560,276,2.118406644E7,2030-01-01,future_sale_date
I104804,1783,3.030724479E7,2030-01-01,future_sale_date
I107754,-953,4.57710356E7,2025-10-01,units_sold_negative
I111181,1643,7844160.93,2030-01-01,future_sale_date
I111606,1872,8.155983982E7,,missing_sale_date
I118267,-1765,4.918556692E7,2025-10-21,units_sold_negative
I121823,688,9836217.15,2030-01-01,future_sale_date
I123624,-1703,1.4520443601E8,2025-10-14,units_sold_negative
I11980,-1898,2.0426375709E8,2025-10-03,units_sold_negative
I16767,1205,8.338673321E7,2030-01-01,future_sale_date
I17267,150,1.304272125E7,2030-01-01,future_sale_date
I21662,-133,1.400698914E7,2025-10-06,units_sold_negative
I29659,1910,2.378808582E8,2030-01-01,future_sale_date
I34485,-460,6.440784274E7,2025-10-16,units_sold_negative
I11967,115,1278502.97,,missing_sale_date
I13392,1186,9.950995939E7,,missing_sale_date
I25604,642,7.727428648E7,,missing_sale_date
I26621,1773,2.320431026E8,,missing_sale_date
I32812,723,1.0619276162E8,,missing_sale_date
I42687,971,7.377056893E7,,missing_sale_date
I45226,1456,1.7745999435E8,,missing_sale_date
I49219,-1908,1.1026025194E8,2025-10-05,units_sold_negative
I51770,-1041,0.0,2025-10-06,units_sold_negative
I54069,-693,7.184013966E7,2025-10-21,units_sold_negative
I54616,501,3.77614384E7,,missing_sale_date
I60301,537,9236192.76,2030-01-01,future_sale_date
I65361,1596,2.3391479357E8,2030-01-01,future_sale_date
I67657,702,1.0514156269E8,2030-01-01,future_sale_date
I74485,-1458,8.394496215E7,2025-09-11,units_sold_negative
I78520,212,2.381079011E7,2030-01-01,future_sale_date
I80793,1640,0.0,,missing_sale_date
I88229,678,8901321.88,2030-01-01,future_sale_date
I96621,-580,1.158244544E7,2025-10-17,units_sold_negative
I96879,1232,1.459302643E8,2030-01-01,future_sale_date
I100567,344,3.031565373E7,,missing_sale_date
I104523,-615,4.019388946E7,2025-09-07,units_sold_negative
I104891,-1107,1.2205522839E8,2025-10-11,units_sold_negative
I105999,-1407,5.462434541E7,2025-10-13,units_sold_negative
I107685,1995,2.6774659063E8,2030-01-01,future_sale_date
I115781,867,3313896.69,2030-01-01,future_sale_date
I124995,1138,4.14373479E7,,missing_sale_date
I125880,1657,1.5565463416E8,,missing_sale_date
I127050,140,1.68221428E7,,missing_sale_date
I128146,-620,1.403810858E7,2025-10-05,units_sold_negative
I10618,-1383,2.756419242E7,2025-10-08,units_sold_negative
I11015,-814,7.797976704E7,2025-09-04,units_sold_negative
I11376,1835,1.0676071174E8,2030-01-01,future_sale_date
I11886,1430,1.1123420308E8,2030-01-01,future_sale_date
I14268,638,3998315.26,2030-01-01,future_sale_date
I14722,-631,5.952871888E7,2025-09-06,units_sold_negative
I16901,1246,1.7107638843E8,2030-01-01,future_sale_date
I18195,-153,1.198486714E7,2025-10-07,units_sold_negative
I23608,1006,1.441842428E8,2030-01-01,future_sale_date
I24946,-641,2811393.17,2030-01-01,"units_sold_negative,future_sale_date"
I24994,547,1.018645803E7,2030-01-01,future_sale_date
I27310,-1178,1.717854836E8,2025-09-14,units_sold_negative
I28175,-1348,6.004680676E7,2025-09-09,units_sold_negative
I28607,1566,5.128582927E7,2030-01-01,future_sale_date
I28888,-1678,8.00064126E7,2025-10-15,units_sold_negative
I29455,-1469,7.196667639E7,2025-09-07,units_sold_negative
I31424,-1804,2.0654431504E8,2025-10-25,units_sold_negative
,1179,1.3004635023E8,2025-09-29,missing_item_id
I39450,1517,2.2707665177E8,2030-01-01,future_sale_date
I42903,1551,1.3686369899E8,,missing_sale_date
I45297,1726,2.645242843E7,2030-01-01,future_sale_date
I46096,1593,1.1601829809E8,,missing_sale_date
I47307,-1071,9.733910672E7,2025-10-06,units_sold_negative
I54499,-1534,8.647371139E7,2025-10-26,units_sold_negative
I56844,-759,3.54174724E7,2025-09-25,units_sold_negative
I61415,718,4341389.74,,missing_sale_date
I64553,1001,8.406857799E7,2030-01-01,future_sale_date
I66971,331,1.96939222E7,2030-01-01,future_sale_date
I67233,649,9222281.23,,missing_sale_date
I69230,-1173,1.3153568276E8,2025-10-13,units_sold_negative
I74548,-1063,1.2391381912E8,2025-09-01,units_sold_negative
I76354,320,4.257081374E7,2030-01-01,future_sale_date
I96958,-104,9069026.96,2025-10-23,units_sold_negative
I104204,664,5.88514406E7,,missing_sale_date
I105984,416,313219.46,2030-01-01,future_sale_date
I107633,863,1.1489438641E8,,missing_sale_date
I111314,1972,2.022031199E8,2030-01-01,future_sale_date
I112270,1867,2.4724606698E8,,missing_sale_date
I114703,1916,1.7873770575E8,,missing_sale_date
I117569,330,3.946706595E7,2030-01-01,future_sale_date
I120497,-1359,2.309834966E7,2025-10-20,units_sold_negative
I123867,1598,4.108349613E7,2030-01-01,future_sale_date
I125433,145,2.160318796E7,2030-01-01,future_sale_date
I10875,259,2.900149387E7,2030-01-01,future_sale_date
I12465,-159,9921055.6,2025-10-11,units_sold_negative
I18062,-1316,0.0,2025-10-26,units_sold_negative
I31874,1007,1.1159428901E8,2030-01-01,future_sale_date
I32064,425,9814466.28,2030-01-01,future_sale_date
I33617,-1313,1.963868562E7,2025-10-29,units_sold_negative
I11548,1099,6.716222919E7,,missing_sale_date
,1852,1.2597642199E8,2025-10-02,missing_item_id
I37799,80,1.019322629E7,2030-01-01,future_sale_date
I38072,1925,2.2798064847E8,,missing_sale_date
I38189,-479,3.082921201E7,2025-09-12,units_sold_negative
I43131,77,1336471.08,2030-01-01,future_sale_date
I43159,933,3.699483495E7,2030-01-01,future_sale_date
I48598,-787,5.599717333E7,2025-09-18,units_sold_negative
I48632,771,6.812026064E7,,missing_sale_date
I56003,-80,1.176823592E7,2025-09-28,units_sold_negative
I56953,617,1.289083607E7,2030-01-01,future_sale_date
I58937,-1093,9.255157835E7,2025-10-28,units_sold_negative
I60968,-162,2.252694267E7,2025-10-24,units_sold_negative
I61529,749,2.371238673E7,2030-01-01,future_sale_date
I63563,299,2.505107101E7,,missing_sale_date
I63782,1522,8.03149576E7,2030-01-01,future_sale_date
I64924,-1019,1.3483110929E8,2025-09-11,units_sold_negative
I66227,-1673,3.318383177E7,2025-09-24,units_sold_negative
I66791,1556,1.892563368E7,,missing_sale_date
I82381,495,1067827.91,,missing_sale_date
I83987,1610,1.4200809275E8,,missing_sale_date
I89735,1126,7.584714012E7,,missing_sale_date
I93090,-1245,9350533.57,2025-09-16,units_sold_negative
I103755,790,5.122711533E7,2030-01-01,future_sale_date
I109853,-1495,2.0617310315E8,2030-01-01,"units_sold_negative,future_sale_date"
I117308,-1856,2.1492463263E8,2025-10-13,units_sold_negative
I119478,-123,5602714.21,2025-10-24,units_sold_negative
I119808,1414,1.3441602793E8,2030-01-01,future_sale_date
I122268,-1317,1.1530718528E8,2025-10-03,units_sold_negative
I128092,1505,1.114036521E8,2030-01-01,future_sale_date
I17104,1310,3.614717856E7,2030-01-01,future_sale_date
I20425,249,1.597461488E7,2030-01-01,future_sale_date
I25635,-1290,1.4134018102E8,2025-09-30,units_sold_negative
I25556,1943,2.4504827704E8,,missing_sale_date
I37093,1320,9.902346556E7,,missing_sale_date
I37667,951,4.311530073E7,2030-01-01,future_sale_date
I38160,1324,1.2545229138E8,,missing_sale_date
I40112,-959,4.378417992E7,2025-09-09,units_sold_negative
I43482,1858,2.0278783411E8,2030-01-01,future_sale_date
I46249,1922,2.3791277574E8,,missing_sale_date
I55340,1966,1.9683446261E8,,missing_sale_date
I64559,-401,2.881647935E7,2025-10-28,units_sold_negative
I71160,1361,1.6910450154E8,2030-01-01,future_sale_date
I82324,944,1.102836344E8,2030-01-01,future_sale_date
I83663,-155,1.975930486E7,2025-09-01,units_sold_negative
I87564,1701,1.4838815265E8,2030-01-01,future_sale_date
I91038,-170,6404139.97,2025-09-03,units_sold_negative
I92537,1574,3.676560045E7,,missing_sale_date
I93900,299,2.273660101E7,2030-01-01,future_sale_date
I94168,1007,1.4523462584E8,,missing_sale_date
I97623,1709,1.3553726679E8,2030-01-01,future_sale_date
I100229,-160,5396448.28,2025-09-20,units_sold_negative
I101091,1560,1.9031062572E8,2030-01-01,future_sale_date
I101708,1585,7.577228013E7,,missing_sale_date
I105570,1935,1.4593990526E8,2030-01-01,future_sale_date
I106219,1987,2.4417365774E8,,missing_sale_date
I110119,1909,1.5287450997E8,2030-01-01,future_sale_date
I112367,-1834,1.7675241991E8,2025-10-31,units_sold_negative
I16524,670,2.921288241E7,2030-01-01,future_sale_date
I16912,-295,3.934809774E7,2025-10-11,units_sold_negative
I30061,505,2150423.84,,missing_sale_date
I30248,798,5.605615934E7,,missing_sale_date
I32503,81,2109351.32,,missing_sale_date
I38974,-841,8.419905543E7,2025-09-04,units_sold_negative
I39730,-1162,1.443400942E8,2025-09-20,units_sold_negative
I42690,1162,1.4920823468E8,,missing_sale_date
I44159,401,3.17797567E7,2030-01-01,future_sale_date
I47179,1257,1.1011439389E8,,missing_sale_date
I59958,-1506,2.0649560395E8,2025-09-24,units_sold_negative
I63162,652,4.52102909E7,2030-01-01,future_sale_date
I65237,986,3.934127326E7,2030-01-01,future_sale_date
I68925,-1256,9.572545304E7,2025-09-05,units_sold_negative
I69389,-1222,6.676568441E7,2025-10-10,units_sold_negative
I70170,-562,7.387899239E7,2025-09-06,units_sold_negative
I71132,405,2.259823113E7,2030-01-01,future_sale_date
I82072,1036,1.5078327624E8,2030-01-01,future_sale_date
I86972,1220,3.570239775E7,,missing_sale_date
I98338,1133,1.4370114789E8,2030-01-01,future_sale_date
I98831,1231,9.687122999E7,2030-01-01,future_sale_date
I103320,1200,6946811.02,,missing_sale_date
I105491,-626,2.827493186E7,2025-10-13,units_sold_negative
I106037,1153,3.339429709E7,2030-01-01,future_sale_date
I106957,1566,1.3160657454E8,2030-01-01,future_sale_date
I110097,1207,1.404629917E7,2030-01-01,future_sale_date
I111923,1015,1.4790184251E8,2030-01-01,future_sale_date
I116104,1280,1.1654379562E8,2030-01-01,future_sale_date
I116263,1707,2.2107061257E8,,missing_sale_date
I118497,1051,1.5743811286E8,2030-01-01,future_sale_date
I120580,-927,5428306.3,2030-01-01,"units_sold_negative,future_sale_date"
I12214,1511,1.2420462527E8,2030-01-01,future_sale_date
I15479,-1910,2.4865276052E8,2025-09-07,units_sold_negative
I21164,1742,1.1157839259E8,2030-01-01,future_sale_date
,281,8826345.1,2025-09-17,missing_item_id
I23881,446,6.582590504E7,,missing_sale_date
I39717,-1258,3.783414415E7,2025-10-04,units_sold_negative
I53895,1631,1.9693873839E8,2030-01-01,future_sale_date
I59938,1178,1.280489727E7,2030-01-01,future_sale_date
I60467,147,6394986.51,,missing_sale_date
I61200,1613,1.3985114555E8,,missing_sale_date
I61394,1099,1.3533205561E8,2030-01-01,future_sale_date
I65711,-1303,1.7206759511E8,2025-10-03,units_sold_negative
I66731,1644,1.0339318047E8,,missing_sale_date
I71058,930,6.757518116E7,,missing_sale_date
I71712,-669,9535072.81,2025-09-06,units_sold_negative
I72941,1161,1.601795257E8,,missing_sale_date
I74931,589,1.486275505E7,,missing_sale_date
I79273,197,2.704592272E7,,missing_sale_date
I85114,1144,8.281340868E7,2030-01-01,future_sale_date
I85426,802,4.228582272E7,2030-01-01,future_sale_date
I86030,-1522,5951261.11,2025-09-23,units_sold_negative
I94174,-470,3.261292705E7,2025-10-07,units_sold_negative
I95145,622,7.868225145E7,2030-01-01,future_sale_date
I96713,1879,4.654724021E7,2030-01-01,future_sale_date
I101086,822,1.1532069783E8,,missing_sale_date
I104845,1378,3.717288372E7,,missing_sale_date
I109341,415,8629772.22,2030-01-01,future_sale_date
I112873,98,1.223243715E7,,missing_sale_date
I115627,-601,4.627472998E7,2025-09-05,units_sold_negative
I118031,1932,2.0564589759E8,2030-01-01,future_sale_date
I119289,1355,1.6378903343E8,,missing_sale_date
I120965,160,1.490238961E7,,missing_sale_date
I122042,1133,6.035060996E7,2030-01-01,future_sale_date
I123025,-1825,1.3750904713E8,2025-09-18,units_sold_negative
I22734,1256,0.0,2030-01-01,future_sale_date
I23468,1460,1.0543779427E8,2030-01-01,future_sale_date
I25701,1279,1.0993073774E8,2030-01-01,future_sale_date
I27629,546,7.601105245E7,2030-01-01,future_sale_date
I33594,1479,6.140099862E7,2030-01-01,future_sale_date
I33598,-948,6.030679004E7,2025-09-03,units_sold_negative
I34856,1624,1.04803066E7,2030-01-01,future_sale_date
I41625,-1251,5.487691782E7,2025-10-28,units_sold_negative
I42324,1952,1.1073364E8,,missing_sale_date
I42632,1035,9.219178903E7,,missing_sale_date
I45520,709,8.095318061E7,,missing_sale_date
I47168,-1337,1.9532851497E8,2025-09-18,units_sold_negative
I51791,-1658,2.2593447597E8,2025-10-23,units_sold_negative
I53673,-1395,1.1987486315E8,2025-09-29,units_sold_negative
I55761,-577,2.426025567E7,2025-09-13,units_sold_negative
I57326,432,4.39522247E7,,missing_sale_date
I58123,1202,8.483399959E7,,missing_sale_date
I60116,1684,1.7214024566E8,2030-01-01,future_sale_date
I65442,1506,1.6852853934E8,,missing_sale_date
I67570,690,9.433854996E7,,missing_sale_date
I72350,-1142,3.850122207E7,2025-10-14,units_sold_negative
I73704,1816,2.5523208519E8,,missing_sale_date
I74925,521,3.70996258E7,,missing_sale_date
I77809,1617,2947918.39,,missing_sale_date
I84331,-905,6.583210826E7,2025-10-28,units_sold_negative
I85744,-346,4.695812253E7,2025-09-24,units_sold_negative
I91650,1884,0.0,,missing_sale_date
I91745,1414,1.2501557987E8,,missing_sale_date
I106610,-801,3.649370762E7,2025-10-10,units_sold_negative
I108361,1177,6.971950401E7,2030-01-01,future_sale_date
I113260,1640,0.0,,missing_sale_date
I122649,-337,3295951.45,2025-10-15,units_sold_negative
I10597,-838,1.1352172503E8,2025-10-04,units_sold_negative
I16031,-1586,1.620727303E7,2025-10-21,units_sold_negative
I17903,-726,1.0279591972E8,2025-10-15,units_sold_negative
I20746,1226,1.4717733384E8,2030-01-01,future_sale_date
I34994,1181,1.505777146E7,2030-01-01,future_sale_date
I19644,1369,1.0832536972E8,,missing_sale_date
I32528,746,6.320359661E7,,missing_sale_date
I55053,-108,9636882.54,2025-09-16,units_sold_negative
I56573,322,1266371.1,,missing_sale_date
I58306,1826,2.6199420108E8,2030-01-01,future_sale_date
I67085,-198,2.276046062E7,2025-10-23,units_sold_negative
I73302,-1942,1.5292623204E8,2025-09-03,units_sold_negative
I77662,1141,1.4893790775E8,2030-01-01,future_sale_date
I81221,-1619,2.122089659E7,2025-10-19,units_sold_negative
I88458,892,4.034851877E7,2030-01-01,future_sale_date
I88734,921,1.016443799E8,2030-01-01,future_sale_date
I89334,1879,2.872708823E7,,missing_sale_date
I90575,-1529,1.8485471029E8,2025-09-18,units_sold_negative
I91399,-544,7.498315937E7,2025-09-24,units_sold_negative
I94075,-277,3.665132414E7,2025-09-08,units_sold_negative
I94495,238,1.4073732E7,2030-01-01,future_sale_date
I97216,1248,7.344418745E7,2030-01-01,future_sale_date
I102717,-894,5.311230366E7,2025-10-08,units_sold_negative
I107441,504,4.112891008E7,,missing_sale_date
I109896,872,7.095559615E7,2030-01-01,future_sale_date
I117330,-1992,5.983897322E7,2025-09-28,units_sold_negative
I10418,-1579,1.1153982509E8,2025-09-10,units_sold_negative
I16788,1492,0.0,2030-01-01,future_sale_date
I18528,-437,5.666856032E7,2025-10-25,units_sold_negative
I19478,-490,2.175718805E7,2025-10-04,units_sold_negative
I22616,1790,4.626746545E7,2030-01-01,future_sale_date
I33553,-1336,3.91116659E7,2025-10-01,units_sold_negative
I12913,350,2.186135344E7,,missing_sale_date
I21232,1305,3.87204541E7,,missing_sale_date
I23396,1576,1.0325420091E8,,missing_sale_date
I30428,1687,2.4989655811E8,,missing_sale_date
I36627,318,2.749283562E7,2030-01-01,future_sale_date
I37242,1976,1.104855751E7,,missing_sale_date
I38476,1682,2.1617484365E8,2030-01-01,future_sale_date
I40700,1799,1.5744598504E8,2030-01-01,future_sale_date
I40927,316,4.584374157E7,2030-01-01,future_sale_date
I41973,401,4.37683902E7,,missing_sale_date
I42767,-464,2.519548413E7,2025-09-24,units_sold_negative
I44505,1869,7.370008854E7,,missing_sale_date
I46603,293,3.404838247E7,,missing_sale_date
I47055,494,2.801257403E7,2030-01-01,future_sale_date
I48260,1706,1.8733410042E8,2030-01-01,future_sale_date
I60568,1362,1.9137691469E8,,missing_sale_date
I62152,-701,3.611553792E7,2025-09-25,units_sold_negative
I64914,-1042,4.322593132E7,2025-09-20,units_sold_negative
I65330,-848,3.129779356E7,2025-09-10,units_sold_negative
I66348,1230,9.190034608E7,2030-01-01,future_sale_date
I70317,-1489,8.417214665E7,2025-10-02,units_sold_negative
I71239,-576,5983188.04,2025-09-03,units_sold_negative
I71592,1168,1.5067461096E8,2030-01-01,future_sale_date
I76860,-314,2.227009582E7,2025-09-30,units_sold_negative
I78639,1953,2.2608945669E8,,missing_sale_date
I91683,1114,1.4951142015E8,,missing_sale_date
I93249,555,5.425983667E7,2030-01-01,future_sale_date
I97541,738,1.0946220372E8,2030-01-01,future_sale_date
I99726,884,4.491857497E7,2030-01-01,future_sale_date
I106185,-596,2.066701951E7,2025-09-02,units_sold_negative
I109557,-585,6.651867145E7,2025-09-28,units_sold_negative
I109890,1483,3477237.71,2030-01-01,future_sale_date
I115165,1076,9.19412078E7,2030-01-01,future_sale_date
I116884,814,7478662.13,,missing_sale_date
I11911,277,1.127391133E7,2030-01-01,future_sale_date
I15734,-966,3.468528569E7,2025-09-26,units_sold_negative
I16456,-664,3.057365354E7,2025-09-08,units_sold_negative
I21691,-217,3.029205239E7,2025-09-13,units_sold_negative
I24904,1058,1.381890599E7,2030-01-01,future_sale_date
I31022,1019,1.0710194219E8,2030-01-01,future_sale_date
I33463,-187,1.629831639E7,2025-09-27,units_sold_negative
I33487,-211,1.42698018E7,2025-09-05,units_sold_negative
I12520,524,5.134685336E7,,missing_sale_date
I15098,469,4.745840094E7,,missing_sale_date
I20494,1871,1.089317171E8,,missing_sale_date
I21116,1135,1.606169558E7,,missing_sale_date
I37522,444,1.732393678E7,2030-01-01,future_sale_date
I44918,407,3.307632673E7,2030-01-01,future_sale_date
I45202,-580,7.09580774E7,2025-10-08,units_sold_negative
I48431,1108,1.2958185344E8,2030-01-01,future_sale_date
I48897,-1982,3.743030738E7,2025-09-16,units_sold_negative
I50413,1291,1.7943471345E8,2030-01-01,future_sale_date
I54737,1757,1.5607438389E8,,missing_sale_date
I57865,1931,7.595691244E7,,missing_sale_date
I58333,909,7.218496022E7,2030-01-01,future_sale_date
I60248,-1356,2.005892964E7,2025-09-03,units_sold_negative
I62047,145,1.004169175E7,,missing_sale_date
I67660,-1707,2.1279950721E8,2025-09-05,units_sold_negative
I73132,-1320,8.730170711E7,2025-09-08,units_sold_negative
I75940,1649,0.0,,missing_sale_date
I79432,1929,1.1076137593E8,2030-01-01,future_sale_date
I81249,-218,2.333102209E7,2025-10-15,units_sold_negative
I86296,1231,1.6750967685E8,2030-01-01,future_sale_date
I90691,1847,1.5121647064E8,2030-01-01,future_sale_date
I92129,457,2.206932779E7,2030-01-01,future_sale_date
I93731,1633,6.832607954E7,2030-01-01,future_sale_date
I98363,1819,4.911205764E7,,missing_sale_date
I98659,1609,2.3941666598E8,,missing_sale_date
I99714,-1064,1.0305698486E8,2025-09-22,units_sold_negative
I101840,269,3327361.08,2030-01-01,future_sale_date
I102101,1883,2.3415300509E8,,missing_sale_date
I104725,-296,1.308712501E7,2025-10-29,units_sold_negative
I104740,1395,1.9426016679E8,2030-01-01,future_sale_date
I115910,-574,6.873459322E7,2025-09-21,units_sold_negative
I117209,716,2886718.59,2030-01-01,future_sale_date
I12231,888,2.4600533E7,2030-01-01,future_sale_date
I13329,1582,2.1947776954E8,2030-01-01,future_sale_date
I19669,860,7565621.17,2030-01-01,future_sale_date
I24394,-914,5.292540965E7,2025-10-06,units_sold_negative
I24621,-432,2.386863955E7,2025-10-19,units_sold_negative
I29647,-439,5.007612678E7,2025-09-15,units_sold_negative
I29842,-1901,2.0940808054E8,2025-09-08,units_sold_negative
I31902,-1449,1.0041662276E8,2025-10-26,units_sold_negative
I34600,1607,5.517797549E7,2030-01-01,future_sale_date
I13981,1266,1936664.65,,missing_sale_date
I23893,1923,1.7270636475E8,,missing_sale_date
I36102,743,6.697850274E7,,missing_sale_date
I37908,-1424,1.9305465957E8,2025-10-18,units_sold_negative
I43921,-1081,9.683458528E7,2025-09-17,units_sold_negative
I44018,-443,4810164.98,2025-10-31,units_sold_negative
I49339,-712,8.13018261E7,2025-09-21,units_sold_negative
I56112,163,857421.5,2030-01-01,future_sale_date
I56607,433,3.919706493E7,2030-01-01,future_sale_date
I66243,536,3.353906947E7,,missing_sale_date
I75019,-1230,6.711868467E7,2025-10-21,units_sold_negative
I76064,-1958,2.8849767201E8,2025-10-24,units_sold_negative
I76640,1055,5.476658248E7,2030-01-01,future_sale_date
I86157,782,5.527919569E7,,missing_sale_date
I87697,392,6761413.33,2030-01-01,future_sale_date
I90625,98,2662165.33,,missing_sale_date
I92747,1109,7.79183917E7,2030-01-01,future_sale_date
I97409,112,213007.47,2030-01-01,future_sale_date
I105841,-766,1.1050362245E8,2030-01-01,"units_sold_negative,future_sale_date"
I110298,-1909,1.8502182351E8,2025-09-28,units_sold_negative
I113425,-1988,2.3986620365E8,2025-10-21,units_sold_negative
I117966,1195,4.216491717E7,2030-01-01,future_sale_date
I118241,1459,7.466586673E7,2030-01-01,future_sale_date
I118391,729,9065922.94,2030-01-01,future_sale_date
I121583,1696,1.9121666199E8,2030-01-01,future_sale_date
I11066,941,1.805020975E7,2030-01-01,future_sale_date
I11078,-96,6109643.52,2025-09-10,units_sold_negative
I14790,1346,6.865963047E7,2030-01-01,future_sale_date
I15316,-805,2.892242757E7,2025-10-26,units_sold_negative
I19932,-214,4475569.97,2025-09-10,units_sold_negative
I14156,1928,2.2104172897E8,,missing_sale_date
,1349,1.1826244494E8,2025-10-11,missing_item_id
I22485,245,3.15419849E7,,missing_sale_date
I23529,661,2.637366297E7,,missing_sale_date
I24817,636,2.589532224E7,,missing_sale_date
I38981,-1076,8.532383433E7,2025-10-29,units_sold_negative
I41406,1301,1.0592381207E8,2030-01-01,future_sale_date
I43501,791,6.895110348E7,2030-01-01,future_sale_date
I45508,-1634,5.94560893E7,,"units_sold_negative,missing_sale_date"
I52287,372,4.433913937E7,,missing_sale_date
I63714,1775,1.249510849E7,,missing_sale_date
I64320,-199,2.692037294E7,2025-09-09,units_sold_negative
I75290,1936,4.898198776E7,2030-01-01,future_sale_date
I76433,851,1.354273286E7,,missing_sale_date
I76711,-388,1.447613013E7,2025-09-10,units_sold_negative
I92360,1234,1.7913624897E8,2030-01-01,future_sale_date
I101923,-944,5627407.3,2025-10-21,units_sold_negative
I105493,1659,2.4391877031E8,2030-01-01,future_sale_date
I113596,-1958,2.1254828764E8,2025-09-19,units_sold_negative
I119639,1162,1.1599910964E8,2030-01-01,future_sale_date
I124619,1404,1.1721260067E8,2030-01-01,future_sale_date
