item_id,units_sold,revenue,sale_date,dq_failure_reason
I28558,-1174,8291019.82,2025-10-30,units_sold_negative
I29623,1427,6.888758919E7,2030-01-01,future_sale_date
I33376,1676,1.6399033146E8,2030-01-01,future_sale_date
I13657,1987,0.0,,missing_sale_date
I20557,1640,2.3999871003E8,,missing_sale_date
I22330,1608,0.0,,missing_sale_date
I38518,1651,4.380200964E7,,missing_sale_date
I43389,1659,1.1107100793E8,,missing_sale_date
I48065,741,9.889773628E7,2030-01-01,future_sale_date
I59337,-479,1.58151271E7,2025-10-05,units_sold_negative
I62649,1511,9.040952482E7,,missing_sale_date
I63134,-696,1.795913622E7,2025-09-25,units_sold_negative
I71553,304,8272068.44,,missing_sale_date
I72104,441,3.186139728E7,,missing_sale_date
I80136,712,4.86704277E7,,missing_sale_date
I84047,431,3.375805479E7,,missing_sale_date
I92655,1149,1.5695448778E8,2030-01-01,future_sale_date
I93605,-1268,3.407264757E7,2025-09-20,units_sold_negative
I95114,921,1.3802951578E8,,missing_sale_date
I96084,-998,1.2915499272E8,2025-09-03,units_sold_negative
I98159,-866,9.029835197E7,2025-10-10,units_sold_negative
I100449,1368,0.0,,missing_sale_date
I111072,-720,6.312242997E7,2025-10-11,units_sold_negative
I115231,-1524,8.263248951E7,2025-10-02,units_sold_negative
I123596,782,4.812515705E7,2030-01-01,future_sale_date
I126186,1297,1.7788967556E8,2030-01-01,future_sale_date
I25576,1516,2.2320716252E8,2030-01-01,future_sale_date
I26997,-898,1.2523833792E8,2025-10-18,units_sold_negative
I27742,63,4408629.65,2030-01-01,future_sale_date
I29961,463,1.105847708E7,2030-01-01,future_sale_date
I32923,-1248,1.1758940417E8,2025-09-14,units_sold_negative
,107,1.227711612E7,2025-09-20,missing_item_id
I15521,94,1.268210391E7,,missing_sale_date
I31963,814,6.349648904E7,,missing_sale_date
I34263,1297,1.2293693215E8,,missing_sale_date
I39189,1565,1.8995319171E8,,missing_sale_date
I46858,1441,1.1536250141E8,2030-01-01,future_sale_date
I50589,-1178,1.143217293E8,2025-09-22,units_sold_negative
I53356,-1753,4.989425236E7,2025-10-22,units_sold_negative
I58384,-450,5.266925859E7,2025-10-06,units_sold_negative
I60822,926,2.212761912E7,,missing_sale_date
I64690,1178,9972436.7,,missing_sale_date
I67995,1326,1.2030012529E8,,missing_sale_date
I76716,-675,5.441589152E7,,"units_sold_negative,missing_sale_date"
I76942,1222,3.057802997E7,,missing_sale_date
I77815,730,2.370565837E7,2030-01-01,future_sale_date
I79681,587,3.309622795E7,,missing_sale_date
I84220,162,2.157499303E7,2030-01-01,future_sale_date
I85307,321,1.954316919E7,2030-01-01,future_sale_date
I86956,1508,2.1741705909E8,,missing_sale_date
I90525,-62,2042100.38,2025-09-06,units_sold_negative
I90600,838,9.443174306E7,,missing_sale_date
I101000,340,4.023771196E7,,missing_sale_date
I101805,1885,1.5699842656E8,,missing_sale_date
I102921,1731,1.5876926786E8,2030-01-01,future_sale_date
I103449,1307,4.430415586E7,2030-01-01,future_sale_date
I106032,784,7.789924988E7,,missing_sale_date
I117500,488,1860896.22,2030-01-01,future_sale_date
I119922,528,5.464863707E7,2030-01-01,future_sale_date
I120514,1016,1.034724855E8,2030-01-01,future_sale_date
I121910,1066,3.926848762E7,2030-01-01,future_sale_date
I122622,-1889,1.9722367574E8,2025-10-16,units_sold_negative
I124736,663,3.387585367E7,2030-01-01,future_sale_date
I13140,-478,1.374761596E7,2025-09-24,units_sold_negative
I20780,471,1.246910727E7,2030-01-01,future_sale_date
I22117,-293,3.379780235E7,2025-09-09,units_sold_negative
I24510,1450,1.3297405754E8,2030-01-01,future_sale_date
I27510,-1575,1.4677237714E8,2025-09-16,units_sold_negative
I32376,721,3.982684445E7,2030-01-01,future_sale_date
I33319,-1405,5.11955333E7,2025-09-06,units_sold_negative
I11640,195,0.0,,missing_sale_date
I25165,72,8454738.81,,missing_sale_date
I27735,1785,1.3022041965E8,,missing_sale_date
I35421,918,2205804.22,,missing_sale_date
I35792,1163,6.004515519E7,,missing_sale_date
I40820,978,5.685780682E7,2030-01-01,future_sale_date
I44754,-1810,1.003267569E8,2025-09-21,units_sold_negative
I45982,937,1.1899358569E8,,missing_sale_date
I50803,484,4.020323732E7,,missing_sale_date
I51796,1235,1.6054938784E8,,missing_sale_date
I53728,1429,8.28850605E7,2030-01-01,future_sale_date
I55969,-609,0.0,2025-10-23,units_sold_negative
I64134,673,5.223467736E7,,missing_sale_date
I65734,-1881,8.89916114E7,2025-09-24,units_sold_negative
I69933,107,6895566.6,,missing_sale_date
I72105,-361,4.228451324E7,2025-10-29,units_sold_negative
I83315,-997,1.4334267133E8,2025-10-18,units_sold_negative
I88401,884,7247276.66,2030-01-01,future_sale_date
I89442,-398,3.026127952E7,2025-10-18,units_sold_negative
I91517,-1347,9.074530647E7,2025-10-01,units_sold_negative
I92738,-172,2.094967242E7,2025-09-12,units_sold_negative
I99040,-1130,1.6346624979E8,2025-10-19,units_sold_negative
I99542,-338,8569579.11,2025-10-09,units_sold_negative
I100509,-1115,1.585749279E7,2025-10-08,units_sold_negative
I103351,-1859,1.0971244781E8,2025-10-06,units_sold_negative
I111395,-191,1.247754816E7,2025-10-27,units_sold_negative
I112617,216,3.203720646E7,2030-01-01,future_sale_date
I120658,1025,2.077271108E7,2030-01-01,future_sale_date
I122615,1750,7.525269518E7,2030-01-01,future_sale_date
I125890,595,4.260233949E7,2030-01-01,future_sale_date
I127503,163,1.085573177E7,2030-01-01,future_sale_date
I11753,-1427,1.0118002133E8,2025-09-27,units_sold_negative
I16612,-1158,9.727356128E7,2025-09-11,units_sold_negative
I20991,1849,1.9383981546E8,2030-01-01,future_sale_date
I28027,1783,1.5758008468E8,2030-01-01,future_sale_date
I28798,-214,2.631155712E7,2025-09-28,units_sold_negative
I17650,1923,4.596658146E7,,missing_sale_date
I17797,1478,1.018036314E7,,missing_sale_date
I25777,605,4.975337484E7,,missing_sale_date
I27809,743,6.558910422E7,,missing_sale_date
I32012,530,7.254241955E7,,missing_sale_date
I35822,1262,6.418287721E7,2030-01-01,future_sale_date
I37611,1275,1.6697639827E8,,missing_sale_date
I38144,285,3.33153812E7,,missing_sale_date
I38471,-491,7.26450864E7,2025-09-09,units_sold_negative
I38811,1732,1.4761171888E8,2030-01-01,future_sale_date
I40526,-1135,1.1646395831E8,2025-10-05,units_sold_negative
I48311,1674,6.581019962E7,,missing_sale_date
I51728,936,9.763376558E7,,missing_sale_date
I53169,-193,2.229548969E7,2025-09-17,units_sold_negative
I56136,-508,3.987545678E7,2025-10-15,units_sold_negative
I67280,685,2.349385089E7,,missing_sale_date
I71135,-508,6392282.44,2025-10-24,units_sold_negative
I72847,1530,9.164466113E7,2030-01-01,future_sale_date
I76520,-131,1.43611216E7,2025-09-10,units_sold_negative
I76735,-1968,2.3955481623E8,2025-10-12,units_sold_negative
I78482,-918,1.0401812648E8,2025-10-14,units_sold_negative
I89179,1979,1.8878166845E8,,missing_sale_date
I92442,-1061,4.142240262E7,2025-09-06,units_sold_negative
I95049,609,6.489757342E7,2030-01-01,future_sale_date
I103443,685,2.055261554E7,2030-01-01,future_sale_date
I106084,1758,1.0836744834E8,2030-01-01,future_sale_date
I117343,-696,1.801071315E7,2025-10-15,units_sold_negative
I125640,1048,6.625049959E7,,missing_sale_date
I13102,500,1552455.67,2030-01-01,future_sale_date
I14116,-1170,1.113984518E7,2025-09-26,units_sold_negative
I16553,1645,1.9857224281E8,2030-01-01,future_sale_date
I18754,1067,5.207859657E7,2030-01-01,future_sale_date
I19140,1407,1.431182551E8,2030-01-01,future_sale_date
I23329,1503,0.0,2030-01-01,future_sale_date
I31926,1601,2.1588401759E8,,missing_sale_date
I33393,167,2.315354979E7,,missing_sale_date
I36750,-1114,4.266495125E7,2025-10-25,units_sold_negative
I39622,-1841,2.3360516579E8,2025-09-23,units_sold_negative
I43188,346,4.069727975E7,2030-01-01,future_sale_date
I43418,454,2366611.98,,missing_sale_date
I45735,-50,3202135.66,2025-10-18,units_sold_negative
I48513,917,1.0505559421E8,2030-01-01,future_sale_date
I53324,333,4.799398372E7,2030-01-01,future_sale_date
I55747,349,4.759292888E7,2030-01-01,future_sale_date
I55867,201,6189501.26,,missing_sale_date
I57396,-405,1.729715524E7,2025-09-12,units_sold_negative
I57435,990,3.140309443E7,,missing_sale_date
I57783,150,2.001028397E7,,missing_sale_date
I60230,-613,1.079033793E7,2025-10-11,units_sold_negative
I63560,-1789,2.0621582731E8,2025-10-30,units_sold_negative
I70569,822,2.748989797E7,2030-01-01,future_sale_date
I77899,-663,7.748558662E7,2025-10-21,units_sold_negative
I78141,1608,2.0934971014E8,2030-01-01,future_sale_date
I84880,1301,1.6940749232E8,,missing_sale_date
I85301,114,4888683.34,,missing_sale_date
I86879,55,845174.6,2030-01-01,future_sale_date
I87366,1746,7.494540046E7,,missing_sale_date
I89744,1098,9.427448428E7,,missing_sale_date
I91900,1836,1.934033778E8,,missing_sale_date
I93307,-1189,1.3458333414E8,2025-09-20,units_sold_negative
I98420,944,1.870473814E7,2030-01-01,future_sale_date
I98912,207,2.78062186E7,2030-01-01,future_sale_date
I99467,652,6.46096727E7,2030-01-01,future_sale_date
I107625,1423,6.942326225E7,,missing_sale_date
I108817,-164,5792127.43,2025-09-01,units_sold_negative
I109007,607,6.376746419E7,,missing_sale_date
I109576,-217,2.945842953E7,2025-09-04,units_sold_negative
I109792,1375,1.9490402943E8,,missing_sale_date
I110264,-66,5576889.46,2025-09-20,units_sold_negative
I111378,-664,8.723297009E7,2025-10-11,units_sold_negative
I115474,737,1.425197429E7,2030-01-01,future_sale_date
I116458,1385,1.5287156784E8,,missing_sale_date
I118382,-1925,2.501669914E7,2025-10-19,units_sold_negative
I118700,654,6.636968992E7,,missing_sale_date
I124373,711,4.385634656E7,2030-01-01,future_sale_date
I125131,113,8368308.26,,missing_sale_date
I16404,-1754,7.609089866E7,2025-09-16,units_sold_negative
I16954,-404,6894967.98,2025-10-14,units_sold_negative
I22087,-1364,1.0682535788E8,2025-09-29,units_sold_negative
I22252,1434,1.4892425578E8,2030-01-01,future_sale_date
I25895,-804,9.709864352E7,2025-10-04,units_sold_negative
I33144,1121,3.608907597E7,2030-01-01,future_sale_date
I18261,1446,1.6728375454E8,,missing_sale_date
I31951,1856,2.0560092642E8,,missing_sale_date
I40078,-1622,1.4155841835E8,2025-10-20,units_sold_negative
I44817,1325,1.341137728E7,2030-01-01,future_sale_date
I45265,336,1.353860765E7,2030-01-01,future_sale_date
I49062,1897,1.5474625767E8,,missing_sale_date
I50652,-508,5.945377195E7,2025-10-18,units_sold_negative
I61494,624,9.171068371E7,2030-01-01,future_sale_date
I62370,-1574,2.2275306933E8,2025-10-23,units_sold_negative
I63311,-1795,1.0423732247E8,2025-10-13,units_sold_negative
I66526,-1177,9.103012046E7,2025-09-07,units_sold_negative
I67413,1094,8.629403567E7,,missing_sale_date
I72851,719,8.766136245E7,,missing_sale_date
I74251,476,1.321781086E7,,missing_sale_date
I77418,-739,6.916862775E7,2025-09-03,units_sold_negative
I79837,252,8941581.5,2030-01-01,future_sale_date
I79975,1672,6.800859469E7,2030-01-01,future_sale_date
I83246,-259,2.185947131E7,2025-09-27,units_sold_negative
I83743,196,1.942917666E7,2030-01-01,future_sale_date
I85259,1219,3.32260076E7,2030-01-01,future_sale_date
I85277,342,2.753207052E7,2030-01-01,future_sale_date
I89073,-330,3.609649562E7,2025-10-09,units_sold_negative
I95015,1754,2.0018038352E8,,missing_sale_date
I97481,1806,1.8781907814E8,,missing_sale_date
I112510,1248,3.663029965E7,,missing_sale_date
I117603,-337,3.486752792E7,2025-09-20,units_sold_negative
I122155,1751,2.0171094506E8,,missing_sale_date
I122513,1386,1.5957010042E8,,missing_sale_date
I126573,1531,5.750226433E7,,missing_sale_date
I14829,1452,6.205864958E7,2030-01-01,future_sale_date
I15427,1432,2.309438378E7,2030-01-01,future_sale_date
I28829,-297,2.117263258E7,2030-01-01,"units_sold_negative,future_sale_date"
I32569,1347,7.035486847E7,2030-01-01,future_sale_date
I16401,1372,6.361950703E7,,missing_sale_date
I19372,1943,1.7696480653E8,,missing_sale_date
I26635,1789,4.248379937E7,,missing_sale_date
I28503,493,1.288641817E7,,missing_sale_date
I32165,1181,4.81503181E7,,missing_sale_date
I33654,1729,7.691835305E7,,missing_sale_date
I34919,1107,1.180142654E8,,missing_sale_date
I39961,-836,7798563.73,2025-10-25,units_sold_negative
I40891,1086,5.005957158E7,,missing_sale_date
I42064,1037,9.848640344E7,,missing_sale_date
I49867,-842,9.983485385E7,2025-10-30,units_sold_negative
I56881,1904,2.6685651266E8,,missing_sale_date
I59887,1022,8.603027109E7,,missing_sale_date
I61556,488,7.127982459E7,,missing_sale_date
I63889,1736,8.61777185E7,,missing_sale_date
I74820,1261,1.4545337769E8,,missing_sale_date
I75735,746,8.066661652E7,2030-01-01,future_sale_date
I79070,1079,2.582567917E7,2030-01-01,future_sale_date
I83933,-1291,1.3154191224E8,2025-09-12,units_sold_negative
I87059,1467,9.638219789E7,2030-01-01,future_sale_date
I88092,1005,1.660991057E7,2030-01-01,future_sale_date
I90807,302,4.110385317E7,2030-01-01,future_sale_date
I92281,628,2.164046952E7,2030-01-01,future_sale_date
I103142,624,6.522890369E7,2030-01-01,future_sale_date
I104899,-972,4.385798898E7,2025-10-12,units_sold_negative
I112070,1251,7.200712235E7,2030-01-01,future_sale_date
I124615,213,1.776855692E7,2030-01-01,future_sale_date
I124681,-129,6765941.56,2025-09-05,units_sold_negative
I125144,1550,0.0,,missing_sale_date
I12783,-244,1.06287178E7,2025-10-20,units_sold_negative
I13448,-376,1.240748519E7,2025-10-18,units_sold_negative
I14232,-1222,8.52754647E7,2025-10-22,units_sold_negative
I16680,-292,5733933.8,2025-09-03,units_sold_negative
I28349,1954,9.07492033E7,2030-01-01,future_sale_date
I29023,-1182,1.6278403488E8,2025-10-12,units_sold_negative
I29107,1359,0.0,2030-01-01,future_sale_date
I29752,1016,2.441523523E7,2030-01-01,future_sale_date
I42537,-295,8583919.84,2025-10-15,units_sold_negative
I43850,996,3.306915829E7,2030-01-01,future_sale_date
I46216,865,1.2669632979E8,,missing_sale_date
I52027,-868,7.610761822E7,2025-09-14,units_sold_negative
I54538,1830,5.612671186E7,2030-01-01,future_sale_date
I58980,-1035,2.701092467E7,2025-09-10,units_sold_negative
I59554,1282,1.4585392274E8,,missing_sale_date
I59813,-252,3.417913989E7,2025-10-14,units_sold_negative
I71110,-1900,2.2594539362E8,2025-09-14,units_sold_negative
I75682,1593,1.0483291705E8,,missing_sale_date
I77178,1223,1.691830923E8,2030-01-01,future_sale_date
I81729,410,1.854803754E7,,missing_sale_date
I82934,1524,9.876337063E7,2030-01-01,future_sale_date
I86983,-1870,1.3834607878E8,2025-10-01,units_sold_negative
I92522,317,2.987200029E7,,missing_sale_date
I95558,147,1.795012502E7,,missing_sale_date
I109835,-232,1.347388457E7,2025-09-06,units_sold_negative
I110710,1053,1.1584138947E8,2030-01-01,future_sale_date
I120770,-111,2723421.29,2025-10-31,units_sold_negative
I122759,378,5.45791727E7,,missing_sale_date
I123917,1692,2.2587521251E8,,missing_sale_date
I125506,-1402,1.1516790027E8,2025-10-09,units_sold_negative
I126778,1556,3.563460345E7,,missing_sale_date
I10081,-721,4.902463476E7,2025-10-06,units_sold_negative
I12857,-574,2.90759533E7,2025-10-14,units_sold_negative
I14912,-369,5.301917528E7,2025-09-24,units_sold_negative
I17991,-944,3.365726351E7,2025-10-22,units_sold_negative
I21166,-99,9558509.06,2025-10-19,units_sold_negative
I23395,-109,6197682.35,2025-10-19,units_sold_negative
I31534,-1607,2.0278298793E8,2025-09-19,units_sold_negative
,298,1.732898455E7,2025-10-05,missing_item_id
I11605,479,4.491240778E7,,missing_sale_date
I32876,828,3.076681777E7,,missing_sale_date
I37062,1474,9.934012284E7,,missing_sale_date
I44538,780,5.091617158E7,,missing_sale_date
I47346,861,0.0,2030-01-01,future_sale_date
I51128,666,4645995.3,,missing_sale_date
I51958,-484,2.915093951E7,2025-10-04,units_sold_negative
I52163,1902,3.37496418E7,2030-01-01,future_sale_date
I53362,1221,1.0505627149E8,,missing_sale_date
I64940,1385,1.115552676E7,2030-01-01,future_sale_date
I65657,-557,2.20393573E7,2025-09-20,units_sold_negative
I68378,89,3421531.23,2030-01-01,future_sale_date
I69443,117,1218501.45,2030-01-01,future_sale_date
I69478,-1600,3.460607565E7,2025-10-09,units_sold_negative
I71416,331,1.452593672E7,2030-01-01,future_sale_date
I77398,240,996078.62,2030-01-01,future_sale_date
I79494,-1987,9.412117634E7,2025-10-14,units_sold_negative
I80040,1246,1843421.42,2030-01-01,future_sale_date
I80575,65,8002716.42,2030-01-01,future_sale_date
I82091,1512,1.7173466336E8,2030-01-01,future_sale_date
I83986,-1424,2062147.86,2025-10-23,units_sold_negative
I85230,1914,2.1031449899E8,,missing_sale_date
I86692,-1555,1.0127114092E8,2025-10-16,units_sold_negative
I89753,688,1.0020050337E8,,missing_sale_date
I89865,628,8.555719499E7,2030-01-01,future_sale_date
I91583,493,5.20785288E7,,missing_sale_date
I93222,-307,4150982.38,2025-09-26,units_sold_negative
I95542,490,6.944147385E7,2030-01-01,future_sale_date
I97386,1976,3755157.89,,missing_sale_date
I97474,1183,3.719846232E7,2030-01-01,future_sale_date
I100007,410,6.123045588E7,,missing_sale_date
I102085,671,1.026097255E7,,missing_sale_date
I103743,492,1.53365722E7,2030-01-01,future_sale_date
I104809,114,1.560703441E7,2030-01-01,future_sale_date
I113109,1748,2.625367772E7,2030-01-01,future_sale_date
I115181,1177,3.587464141E7,,missing_sale_date
I115898,-227,3.331087148E7,2025-10-16,units_sold_negative
I120529,-1794,1.6514816293E8,2025-09-22,units_sold_negative
I120551,-486,3.011739134E7,2025-10-23,units_sold_negative
I16964,534,7.79323787E7,2030-01-01,future_sale_date
I19670,1942,0.0,2030-01-01,future_sale_date
I23576,-1388,1.57444801E7,2025-10-24,units_sold_negative
I23754,1487,1.5263245406E8,2030-01-01,future_sale_date
I30846,579,1.330585081E7,2030-01-01,future_sale_date
I32061,1327,4.922814654E7,2030-01-01,future_sale_date
I12846,1738,5.997468956E7,,missing_sale_date
I29721,56,3536296.13,,missing_sale_date
I41258,751,6.102622696E7,,missing_sale_date
I43737,-299,3.322393185E7,2030-01-01,"units_sold_negative,future_sale_date"
I47088,-74,4685272.97,2025-09-03,units_sold_negative
I55756,-402,4.982182221E7,2030-01-01,"units_sold_negative,future_sale_date"
I56057,72,2781338.5,2030-01-01,future_sale_date
I59469,-1748,2.3573302797E8,2025-09-13,units_sold_negative
I64563,1302,1.2039542003E8,2030-01-01,future_sale_date
I66309,961,8.768494885E7,2030-01-01,future_sale_date
I69991,-665,3.675732737E7,2025-10-03,units_sold_negative
I70373,1634,1.9590319304E8,2030-01-01,future_sale_date
I72246,-306,3.621477713E7,2025-10-30,units_sold_negative
I72656,762,1.561286615E7,2030-01-01,future_sale_date
I82022,629,4.942817032E7,2030-01-01,future_sale_date
I87175,589,4856889.09,2030-01-01,future_sale_date
I87447,404,4.111370823E7,2030-01-01,future_sale_date
I88836,338,7716902.83,2030-01-01,future_sale_date
I93393,1121,1.202685175E8,,missing_sale_date
I93889,-1790,1.5294005067E8,2025-10-14,units_sold_negative
I94508,1518,2.0792042455E8,2030-01-01,future_sale_date
I98865,1937,1.6626073409E8,2030-01-01,future_sale_date
I105689,572,1.019487326E7,2030-01-01,future_sale_date
I117825,-1715,1.8701991872E8,2030-01-01,"units_sold_negative,future_sale_date"
I128193,804,1.204517024E8,,missing_sale_date
I11059,-1827,3.495283133E7,2025-09-27,units_sold_negative
I12205,167,2.470087027E7,2030-01-01,future_sale_date
I24641,1064,1023741.26,2030-01-01,future_sale_date
I13232,1428,4.635316754E7,,missing_sale_date
I26887,1023,3.708411355E7,,missing_sale_date
I36302,1535,1.639229093E8,,missing_sale_date
I36414,1368,7.445500161E7,2030-01-01,future_sale_date
I44746,1324,0.0,,missing_sale_date
I48658,1262,9.950442807E7,,missing_sale_date
I48907,-764,7.158586895E7,2025-10-12,units_sold_negative
I49026,892,6.867291671E7,,missing_sale_date
I49087,1463,7.952803359E7,,missing_sale_date
I61282,1881,0.0,,missing_sale_date
I65147,-1540,9505290.09,2025-10-06,units_sold_negative
I69718,-645,7.643978866E7,2025-10-14,units_sold_negative
I70308,-950,5.144088019E7,2025-10-16,units_sold_negative
I73423,1878,2.7462498225E8,,missing_sale_date
I77153,1203,2.77148633E7,2030-01-01,future_sale_date
I77931,581,2.706902289E7,,missing_sale_date
I78577,644,4618227.32,,missing_sale_date
I80643,1372,5.903608775E7,2030-01-01,future_sale_date
I82012,1089,3238038.61,,missing_sale_date
I89576,1853,9.421273166E7,2030-01-01,future_sale_date
I90496,-1199,1.5919703868E8,2025-09-26,units_sold_negative
I91401,1153,6.886369116E7,2030-01-01,future_sale_date
I93818,-1434,3.017420004E7,2025-10-01,units_sold_negative
I97568,953,1.3328596279E8,,missing_sale_date
I98832,829,5.564261994E7,2030-01-01,future_sale_date
I99623,1152,1.1086209482E8,,missing_sale_date
I108379,1681,2.3982996058E8,,missing_sale_date
I110990,1852,3.969527004E7,2030-01-01,future_sale_date
I117574,-430,3.866329389E7,2025-09-09,units_sold_negative
I119271,1265,3.442077383E7,,missing_sale_date
I119640,-1884,1.6868429757E8,2025-09-30,units_sold_negative
I121936,-1980,2.6077003489E8,2025-09-07,units_sold_negative
I127410,1087,4.689126089E7,,missing_sale_date
I21111,-1532,1.5940938663E8,2025-09-01,units_sold_negative
I21903,-398,2.393099203E7,2030-01-01,"units_sold_negative,future_sale_date"
I22098,-385,5.640400439E7,2025-10-03,units_sold_negative
I23118,1144,1.5130107484E8,2030-01-01,future_sale_date
I27575,-646,1.027144263E7,2025-09-17,units_sold_negative
I34255,-275,3.355443264E7,2025-09-19,units_sold_negative
I19019,1066,5.236367437E7,,missing_sale_date
I35282,681,9.411221957E7,,missing_sale_date
I35801,1313,1.7728823695E8,,missing_sale_date
I40225,954,8.405305208E7,2030-01-01,future_sale_date
I40748,1326,1.8444750617E8,,missing_sale_date
I51151,206,0.0,2030-01-01,future_sale_date
I61077,62,5321809.15,2030-01-01,future_sale_date
I64428,-1792,4.719037364E7,2025-09-17,units_sold_negative
I65756,1419,1.0039910782E8,,missing_sale_date
I65936,-63,3715612.6,2025-09-04,units_sold_negative
I66075,-1770,8.650830091E7,2025-10-29,units_sold_negative
I70990,1192,1.1661570945E8,2030-01-01,future_sale_date
I74296,-1897,5.935365392E7,2025-10-14,units_sold_negative
I76318,1951,4.970529163E7,2030-01-01,future_sale_date
I76885,-897,3.909289289E7,2025-10-19,units_sold_negative
I78515,330,2.966242973E7,2030-01-01,future_sale_date
I85806,-1696,6.464312315E7,2025-10-04,units_sold_negative
I91081,-373,2.54503107E7,2025-09-07,units_sold_negative
I91796,-1870,1.2629977027E8,2025-09-12,units_sold_negative
I92099,230,1.327510636E7,,missing_sale_date
I99240,1618,1523812.88,2030-01-01,future_sale_date
I101193,1545,1.7720029839E8,,missing_sale_date
I106180,-583,3.571079967E7,2025-10-15,units_sold_negative
I112612,-475,5.625135124E7,2025-09-21,units_sold_negative
I115882,1178,1.0522750902E8,,missing_sale_date
I119062,238,2.882963976E7,,missing_sale_date
I127602,1982,1.6462959335E8,,missing_sale_date
I13339,1013,5634809.53,2030-01-01,future_sale_date
I14328,-1562,1.8747664743E8,2025-10-11,units_sold_negative
I28674,-588,2.782278147E7,2025-09-27,units_sold_negative
,914,3.305303767E7,2025-09-30,missing_item_id
I21673,733,2.860172576E7,,missing_sale_date
